ll,T_NH,T_OOA,T_LosStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-1153.2343149048909,846854.8823682227,49436.25596881005,44999.99999975986,14984.247436424297,2264.1948721842277,32857.5747172137,9033.15367704361,187.02505792619343,1020.4765828702435,5381.547082054495,3.0128931597510174e-05,0.00013705616469220062,0.0003335342447009297
-1150.7896812965419,903246.9464518881,50991.11866124298,44999.999999999985,14114.80962838123,2258.1723530799713,35036.86913412287,8693.226014966096,262.5248128288357,905.9402443293803,5707.028000680978,4.712733220445264e-05,0.00013588258399312609,0.00034950296051668644
