ll,T_NH,T_OOA,T_OOAStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-641.7248288398853,762430.7230336624,56496.91377882356,51024.61345419976,16248.805862636424,2232.050551512325,28780.190239429143,11023.276719396477,479.3061738241104,737.4238632215021,5019.7617151207005,0.00010244089500230701,1.0000000096681046e-08,0.0003505891578011336
-635.7415570863616,764472.612739003,66620.30452724804,55247.632578205565,16249.14185696879,2229.9878411414743,28385.950211413936,12825.81976144656,960.4393365436657,750.4495034174397,5540.710939959756,0.0001040494537948065,1.0000000002058034e-08,0.00033467791821743814
-642.3022681951844,760863.8028469111,56314.45270726383,50929.28171675709,16276.37146531943,2232.5722135770116,28763.812536218662,10949.36000416038,470.4103964271265,737.3175904142014,5003.657393499235,0.00010281874025846067,1.000000013882895e-08,0.00034932436395125935
-644.3414661604778,755691.950688792,55751.465526321015,50638.37033051487,16364.93291003742,2231.871777271883,28617.44048730214,10872.339306116664,446.28871294328974,739.1196127209313,4982.791904228511,0.00010219437385871221,1.0000000001677858e-08,0.00034845034912174197
-654.623999467793,758076.6906774072,53607.41328554853,49524.438767951586,16323.717971473332,2232.415829084602,28705.863699456375,10644.76133106058,353.46180237683814,747.991958805436,4987.9760722220035,9.995571193065533e-05,1.0000000079484669e-08,0.0003435457766143648
-720.2989572686779,811405.5377196247,60020.73551182801,51586.525035185696,15628.243805739423,2271.900987460544,28586.666574134553,16022.34551484923,738.429411987644,1011.6587143839755,5697.668042321656,6.13373621089982e-05,1.000000004494714e-08,0.000294493067679876
-634.364007088329,804631.3255873652,66802.4198270004,55447.60787130331,15634.595499370023,2243.6500873869268,29441.768640774804,13247.074180908363,972.6631346538725,754.8359077527545,5651.502513620071,0.00010119919806775053,1.0000000000018918e-08,0.000338293757125908
