ll,T_NH,T_OOA,T_OOAStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-764.6295208030459,816268.912630888,55098.34743296388,49305.20907985052,15569.158259983662,2276.3691941788247,28657.09732016279,16049.415827241188,500.54510722353353,1090.1376107044084,5772.475786415882,5.192207170008404e-05,1.000000014993285e-08,0.00027595123943900045
-631.6789428503866,779066.9876870696,64481.66876784275,54933.48866956506,16005.455747197802,2238.244409104087,28909.271629258572,12400.358870104652,839.0219831676649,737.5760447820452,5324.48037853278,0.00010385134163102348,1.0000000032180995e-08,0.00035063683262589193
-648.8390056973224,761979.9382588607,54619.70612884858,50034.29612436104,16273.880663526174,2234.612606147441,28824.261598764777,10766.924306553257,398.0994670104009,743.4682882381738,4990.743172973276,0.00010117255495659363,1.0000000073430453e-08,0.00034600748033357663
-633.981664767999,777455.1822362844,60888.923658640815,53163.040113180374,16028.801468089892,2237.6243998813234,29000.655134608456,11834.705079136265,681.7005188896418,737.3454034849451,5177.463432683534,0.00010313619067779935,1.0000000000009041e-08,0.00035120087036382905
