ll,T_NH,T_OOA,T_OOAStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-645.400111503103,749328.6954712844,55538.7940501369,50521.10955053946,16451.856302471868,2227.466430459369,28440.655414433397,10784.589977674834,437.28479061497114,739.7176381603672,4957.026841607748,0.00010216219335678428,1.000000003473227e-08,0.0003474175591991022
-724.9630809822045,796405.1835754067,49407.95862440463,47352.59522815569,15688.923941127876,2247.0849913411707,29470.454063298395,10697.587509403145,174.88963700579157,800.0265061571766,5260.778901403964,8.858133041367819e-05,1.0000000113722846e-08,0.0003229176488472486
-639.0414853027321,774752.9942230057,57482.99305572479,51540.76323915382,16064.288876824836,2237.6533381425156,29139.78241652595,11173.263949362554,521.8013172455338,735.028342628456,5046.831754692648,0.00010346522137227205,1.0000000045134723e-08,0.0003517873358207621
-639.6403539780496,768389.6036632597,57231.989159458346,51386.085732392195,16165.064082688012,2235.4244233040104,28939.878965412296,11140.77550519937,511.88249313201356,737.0614277020006,5043.8776499440555,0.00010293623239418637,1.0000000092538652e-08,0.0003501650674061374
