ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.440834220546897,97689.87446284352,97689.60743956824,15156.90211006213,45274.00851130103,6147.163852239493,2267.3657119032964,11352.759123125938,32.57509369917701,0.00018999770737278078,9.840864292926111e-05,6.28464947367823e-06
-24.391590853524683,96299.14201322218,96299.1420131493,15080.386951565843,45529.07668471441,6286.62367443144,2282.3708304975935,11019.023288074752,34.47164278684326,0.00018842658753947825,9.248843728671884e-05,4.450134381114746e-06
