ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-35.6682174853955,105847.03256789857,55920.10336800632,16133.72918006776,35512.47164499208,5797.182175799656,2606.248688838497,65722.41935503604,21.443635256857075,0.00019996966300938983,3.6132236558463016e-05,1.0000588967667407e-08
-24.38883757804796,139827.0666902942,82445.48929454025,15066.360595040707,49211.69248537555,5020.538284509175,2480.7073577429696,8098.089901927259,33.09386766759625,0.00020269813541699068,0.00013220571761810314,2.3414641457409775e-05
-24.21499169660604,100373.6033280405,74276.93905819117,15138.624234345136,44655.46333573162,5616.779340165041,2300.81330662625,9597.871535341785,34.38069790685912,0.0002007135730466162,9.357894167516428e-05,4.761705993628513e-06
-24.510277699391814,99958.89190108095,58599.61176591985,15117.10855490083,43361.604280632564,5364.770835092425,2394.7444865818993,8816.413317076596,36.59738338878581,0.0002132773714706533,6.873054725129642e-05,1.1573117502369604e-07
-24.14297978145814,120847.20297793963,95218.52366184493,15022.121543068431,48716.839573449426,5687.698707746017,2408.064168627264,9340.432609928312,33.802916863051145,0.000189811029990119,0.00011531651498326096,1.6583408380733995e-05
