ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.425352703492116,109134.02513388683,96935.25061426894,15092.880850865113,46202.76483019711,6270.900574337157,2227.583541673894,10330.092290054323,34.635560266545525,0.0001912298718895173,9.92550498022513e-05,8.661948838736994e-06
-24.390354385764397,98807.34463192645,98807.34459377991,15132.360892637038,46647.324294936974,5868.731793893594,2194.598012566854,10500.367638801863,32.86003869539967,0.00019641581649360352,0.00010691320268734061,1.058261881906458e-05
