ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.811618260549164,81903.03854055014,81903.03854022964,15215.861345508016,44424.79133384338,5657.930626840484,1985.688967330803,10245.919506793069,33.76038026833657,0.00021237669106089418,9.575414156944831e-05,2.1153980760799632e-07
-24.44570622619794,169240.89688984174,128272.80911783413,14897.891796576318,53739.7215594848,5919.384054996974,2341.844148635232,10603.03579781892,33.873303621907176,0.00018488449449894162,0.00011941638838760739,2.697540820846448e-05
-24.538139549500166,91912.30857323264,91912.30857322333,15144.920462652477,45501.0800297687,5879.6997278732215,2146.991561247954,11045.836438999213,32.10318043315049,0.00019968645134515933,0.00010145323844638093,5.163905184907802e-06
