ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.16757978215625,126438.97104738167,99168.86755337028,15012.05532552826,50001.45843410785,5593.662090251475,2409.612336400238,9150.575972986773,33.375204595624055,0.0001899698341112677,0.00012151563135184155,1.946025581869098e-05
-46.387941467358715,299999.9999999242,100831.40889591727,17342.336808279728,29935.90465074399,6376.47927122275,3436.966647408904,15769.643040721918,25.448325413501497,0.00015865617534644436,9.331822211781408e-05,4.182848499952493e-05
-24.379646787776757,91855.16015312404,69511.03649645939,15186.926457101876,44488.72273564134,5309.923403124265,2127.1119589238106,9054.095772087292,34.492467064587295,0.00021388538825674322,9.634192844333354e-05,3.179434894309823e-06
-25.948136043422657,258100.2395137305,108848.92715648444,15070.539120935542,52637.89099990089,5346.93131603947,3113.6558788508723,8330.66696067918,31.89496120956751,0.00017365777524687523,0.00014163050741868873,3.33434032582403e-05
-24.253498041141242,105730.44506098946,67894.75752489304,15142.461282538623,45095.81060787226,5176.7607252614425,2303.230005214143,8595.422004054113,34.577602635223734,0.0002122608306279641,0.00010139088222781522,9.188842569678816e-06
