ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.648963086965516,87210.05775355,87210.05775342406,15138.106978572154,45682.80762295109,5669.514142439621,2044.4224462009429,10456.172594297012,32.69190669725163,0.0002084915140874926,0.00010282985837951951,4.457896284634831e-06
-24.486873860782154,104507.20729434445,104507.20729403832,15064.735673335274,45493.41499161905,6627.928753884375,2446.801167553663,11693.446028332333,34.07048242327332,0.000177116043417282,9.078139846744954e-05,6.0784040779596786e-06
-24.752452305274574,294751.67894949275,155319.1686286184,14838.71584518701,55575.25820023911,6327.912650431847,2540.1363513080455,11962.616011044478,34.506260710114724,0.00016956148514442394,0.00011517121306289349,3.2420725113804814e-05
-25.008654854831015,278727.0342646129,114507.7413685873,15171.415708918115,45288.6190436854,5695.45503421706,2165.8610317988664,13060.507745107325,33.61770265149443,0.0001921907887638732,0.00012492611709644132,3.519752693569618e-05
-24.55485487738341,148932.26365288367,148090.00791452316,14863.422422196678,56871.8288796515,6198.793217168757,2571.622248962695,10156.301783102988,32.8348265175341,0.00017168955100415998,0.00011969866977270171,2.5199977666423967e-05
