ll,T_NDH,T_ND,T_LY,N_A,N_ND,N_Afr,N_Yor,N_Los,N_Nea,N_Den,p_H_N,p_N_Los
-87.75713018681854,817363.2212234038,700905.856395056,66675.88267610545,16122.29534965984,5596.071177136611,29051.78681706956,31063.20289127142,2522.2778748287515,1950.012028395185,3140.3100671824222,0.1224326142599574,0.016483542276621
-67.4936676622529,830280.567896577,750185.1097467956,86523.93837316807,16122.405010240524,3678.729472191578,27695.41297270829,35233.7403509235,3325.628249798574,1891.5034727692964,3019.128653414761,0.1303313327611326,0.0166672455840439
-58.86744785697452,819804.0043294311,747165.7751908884,97054.2170647808,16192.098912563091,3807.229253366443,27293.250495732245,54867.03687990984,3261.6996821614925,2286.357650796866,3088.9469583851205,0.0629339800851418,0.0311681470733443
-85.50735399002436,802782.6334553066,721109.0092843507,62466.10317178988,16383.88937938359,4247.369807216431,28782.19108477653,37512.5178863487,2162.234409448461,2070.330440368074,3060.88425373155,0.0943320355359595,0.0114045636386585
-94.6525396976034,843568.4661499676,671306.9085018517,97310.62005625492,15448.16487602252,9120.060920912105,28054.8296127092,59908.74760824454,3130.9671804051786,2141.9179890605,2962.715101592731,0.0825639589548315,0.0184054476669205
-122.75811237660986,809779.1038579458,678045.5940926392,56675.26714995886,16298.877211625848,6335.873650042802,29302.83312027081,75594.27598935012,1897.1145865962803,1931.1383994128523,3014.786425841198,0.0969206319047457,0.018054112430916
-81.57374387863618,832079.955956474,744210.1486188808,70951.06835065784,15723.988713897592,3939.113141364638,29640.1254183387,34456.877909367875,2547.651578871526,1977.7630934658544,3059.9752296939696,0.1122694492823265,0.0195759312833502
-67.30802672321585,817746.6719345726,733913.504237996,76078.0905662607,15988.09799171082,4120.615586723163,28499.59975580368,46645.37081807623,2635.149281390538,2168.610359302181,3059.473617440456,0.0876149502904501,0.0262605076855515
-78.65023949312439,835628.1819115172,707103.6016339237,50000.06977708804,15934.160083020875,5528.516029124437,29875.75227380835,26225.820485694687,1693.8936013818204,1891.556077615831,3071.9797030457758,0.1452818599809685,0.0153440573730972
-67.02314647494218,810343.3415876899,701389.1730725704,66538.15386239477,16020.707299279442,5315.724386636172,29042.34457048589,32425.349273561147,2290.6748320544125,2066.7044440107807,3136.170879143905,0.1019529104646339,0.0215274476957121
-24.128572060246043,816598.9157503395,720609.0940497736,54457.81905654048,16006.09915678391,4517.62046179752,30268.811479899177,35350.78364308328,1764.3100886312018,2101.5300352669547,3020.0249388275893,0.0996425646340401,0.0129372305150954
-110.15300549893608,855761.0115291962,742142.7015927101,63823.88961090521,15509.67802621492,4913.665874898383,29660.70738879196,31664.68526279356,2164.1093345862496,1971.5695226499504,3042.6338024599027,0.1242214843317468,0.0101082448767237
-59.26996167663674,822242.8779165862,719050.851516019,56743.38084412424,15957.37962597604,4757.837201260707,29558.212299889597,38665.54139138349,1808.6941366198123,2064.541799200706,3080.3779058535038,0.10002008978847,0.0261489007466066
-68.23028884671906,825974.7596641235,722938.408071246,66049.993308953,15906.43751192448,5030.76493559968,29648.25803637353,35719.883184023034,2230.3452943468906,2086.4631765013087,3062.3773103975,0.1109435205430391,0.0181788897272847
-97.4697129437312,862486.997903688,746034.8067920278,53017.479334426025,15369.21653547406,5180.360885562797,30899.740510162846,36062.83973316832,1594.5642955973367,1975.828028214797,3143.528518680476,0.1075319894010717,0.0262267073074483
-59.8972240349073,824972.8136691733,731659.2677848719,93942.06491224146,16008.895064562192,4320.6894205371245,28070.138034568823,38348.785092347614,3236.675189840212,2063.8532712358287,3071.221841236735,0.1161673636389135,0.0220721787576284
-41.839116519833865,812810.0559955891,680692.2333443498,74379.76065676815,16278.41545223588,6493.727065484546,28590.474753295668,33395.180501380644,2587.424803652059,2096.4919836673284,2990.8200385417163,0.1138917470118869,0.0312633407751951
-26.38768472553962,826288.1072911934,733218.3073915783,69928.74559257699,15821.790233803582,4350.844123822079,29305.73355090245,29389.111175354526,2436.6834518772084,2185.6125746026646,3024.852457326399,0.100703616036942,0.0228467638173953
-122.83604390566992,823150.2927193874,642967.8568564086,79501.2003072021,16108.137737754309,8687.225932760171,28475.97924526754,36718.88639755129,2861.5543679940024,1915.0490220214888,2958.3674823013293,0.1205216902307146,0.0168189029833196
-48.34416622392127,816020.0346516412,682565.4361072504,65293.00352510201,16050.142926986064,6953.778608626832,28759.07853175097,35074.419332918726,2362.1041083653645,2193.031910973801,2896.0407085776765,0.0779067312989185,0.0167089042017448
-66.60551715887993,888197.6054251699,720180.3094833898,90284.29002699904,15002.57811343318,7522.311338441595,28787.02321192846,59515.733167449805,3219.8455350279924,1998.277410106332,3036.7181561068296,0.1350948148782907,0.0229519113579364
-75.97437874640931,849720.3489628148,727760.7934910908,62861.945175662906,15500.31228211372,5624.65530757235,29780.22738634014,31423.13636337291,2162.342511727046,1920.8246311551395,3031.971912774068,0.1071828744363576,0.0233635574173282
-108.67455372753504,841489.6278791468,699973.9087768239,93058.94857423434,15697.023908036374,6919.737134854031,27558.580704558823,50240.142995108,3295.6558131832808,1923.0027511451467,3047.3752295850736,0.1095579588137456,0.0177034249542274
-100.3233344774442,826298.1324206758,685206.8994829158,96477.4725618868,15937.836262150528,7301.882263448915,27079.51586641645,55024.530259143714,3546.8130297748394,1999.95487954198,2909.2172679792693,0.1083921481511447,0.0221690838723202
-57.55197878091824,834810.075839122,718608.5569277249,69956.23025743953,15782.58260990879,5546.09398459983,28938.20875360328,40331.09946737984,2358.870297090798,2056.77275104823,2990.666288069909,0.1075556000946712,0.0209921379318423
-71.98948862887389,840074.165977654,645266.5501232812,70097.5508982458,15816.283958969814,9844.012602639566,28873.814327430093,101880.07262986353,2353.294618746524,1938.150333595788,2896.665566391276,0.1212937597522869,0.0192756047577495
-123.70602128633634,861851.2548364063,732198.3691797111,70470.88740760164,15334.634080412518,5697.931021202892,29679.510494275328,42478.141008831866,2364.6212215643573,1912.183497277788,3101.133228967622,0.1307692533764378,0.017614940945216
-49.144141149277615,795805.3169218972,636209.341113418,72417.49316823001,16522.230628998594,8480.150825850207,28665.522176271203,29224.632332234523,2381.7537775088776,1936.750566078444,2827.4833595003256,0.1270974400883854,0.023996452481279
-46.8479339977046,799250.857464747,705357.5107631814,66063.1185292366,16257.843519535878,4887.459801825139,28941.21512674597,31255.36524422551,2216.649067126334,2231.398682266204,2986.3996335921097,0.0870431538081322,0.0160908127593393
-78.62671298427657,816739.9546622378,663580.5277682934,55588.46525939619,15954.17575037407,7901.830823932495,30045.72901119584,26654.405940285927,1768.7893248875937,1943.4290050782813,2981.1705880555883,0.1160935351108076,0.0234298706017095
-89.74674337912981,803007.8084036778,721530.5179940353,61201.20634668705,16150.179865024187,4161.61506735011,29592.33062515953,48431.667944005785,2063.383120910176,2165.842297262209,3122.35906437694,0.077610840863352,0.0172690183666097
-80.52309223629288,817360.9283027931,716017.7198527332,68102.10282295117,16017.27215726624,5174.59146627505,28223.093038390227,34858.77788546213,2245.243615833621,2207.0442989758694,3060.4197492108865,0.0872685412444963,0.0180646264667705
-56.45560978853575,836388.2340478472,679149.3569055095,68668.2376640377,15879.643107767732,7859.358741761687,29735.353387932395,25565.13349437177,2303.899075901163,2156.7142985732626,2943.5832379036424,0.0910778896192919,0.0284236552905123
-44.78816098144284,836530.2664288449,683023.3500038993,72291.67039908064,15712.10423000231,7666.397764849407,29076.206446903645,38400.84310155798,2572.990088234289,2135.778109775616,2999.980611379661,0.1067881235448942,0.0305534188149814
-60.67626330895081,800279.345353185,694340.619409685,78373.32959153752,16344.21069327931,5591.281898524781,27765.330332001184,44301.06870839225,2701.1654512948107,2033.6180794324189,3018.080717324737,0.1134553484495965,0.0236183349541722
-123.73600226645544,856572.6578030387,669678.7869878019,82268.07260814362,15494.250631955809,8671.212730104155,28120.087500080084,75289.25343084538,2933.693675892422,1891.6813669396736,3020.4417946328595,0.1162593345873866,0.0215625602631974
-122.6843538025449,850876.1597514414,742741.566938872,69555.2756076209,15770.768890544345,4740.312283148723,29468.182381059796,30080.669877366792,2404.170715591234,1854.9951598747095,3073.8951487766444,0.1527471805621702,0.0132474993411147
-82.6468295158241,834119.7330531382,740108.438705148,92440.71829680409,15825.014049919591,4452.771099623436,27145.27942194911,45867.50822608327,3352.259827241988,2014.6969781818743,3111.018235412443,0.1143356494907323,0.0202050362368617
-56.94243983800732,824944.8298891919,779654.0029224799,64200.25175703308,15753.51962297532,2135.099799790226,29853.170602259048,41152.15437349854,2195.234718824186,2246.3623285068084,3059.1231701093884,0.0742935069346651,0.0291398620380421
-116.56737918918893,834587.3169523425,723601.5707671073,79952.27305442441,15749.901195859842,5348.716625185917,28933.734301629884,48920.63307901372,2932.2065020711107,2064.8420136293366,3045.544415690053,0.0915919706131635,0.0152830751164209
-91.42564879982216,837255.2822885951,759633.1108362196,130305.35730585734,15524.332442513678,3792.338086643355,26696.22458950724,52136.06592479918,4994.502645827532,2111.0965387729952,3070.525402518288,0.0797641702899228,0.0232417307828274
-63.40217508649733,825141.6847544078,732412.2315740355,53541.18727035945,15844.182418773167,4591.999858668809,29798.087862990767,34049.24282304479,1764.9880960440803,2009.428210011652,3119.4748196558508,0.1186431126210334,0.0187790464417781
-56.06277852279052,826717.6719977261,724645.1006519428,67217.39037875104,16030.012375428609,4468.604998465338,29059.886469139423,32373.813792853794,2177.51834002567,1969.1541202301307,3031.582221218156,0.1325341814883383,0.0163760075184131
-65.07570475742322,838775.6963236269,710092.9574200076,61899.23078510064,15796.586597648122,6216.895409559204,29352.67340354925,38798.89736312459,1862.1606547836716,1923.7585302870384,3091.5750068019165,0.1447214710725384,0.0271440775047155
-45.42972387041719,811875.4736790056,716240.6788260295,63820.60649094898,16087.582170992711,5177.518231542618,28867.51024235416,36662.01289615018,2183.6206713788765,2253.484677943545,3062.2149649734006,0.0652771803784683,0.0192632639666868
-64.27605482377032,802433.5982553895,732797.1694477791,99443.0767280977,16343.214445116808,3532.4058025359977,26748.91402851146,53701.3008641006,3711.513439671812,2057.26616435877,2962.0038010341013,0.1062428922001453,0.0182490359978614
-49.876069209419455,784444.9812200238,703347.6591333597,53941.44987554524,16763.56758635177,4087.487737069572,28774.472578404948,27891.283151790038,1805.9316148634864,1971.8423638069692,2986.986401759829,0.141383736945903,0.0104836286432302
-95.53030891179804,807786.4467950979,686420.3715086527,103053.25368281498,16247.355671889902,6593.758180238334,26733.791348137856,44478.38666460035,3710.810595302629,2060.284988947006,2994.7079198946394,0.0938777905358679,0.0248985954647191
-114.49503892825231,851258.4177219479,707657.1060615055,105051.89039275328,15612.325038658068,6779.78356034522,28383.649927212904,44904.42623842474,3953.4350635220026,2064.401629554588,3106.497965112052,0.0951582373419618,0.018711132045829
-49.19046855508405,828393.2639808643,684093.893314132,93246.02228167042,15965.35758399337,6689.766208097721,28021.257418551177,41559.604345241736,3725.5954525872658,2027.6547347374196,3059.9784661667395,0.1397983087811884,0.0161343574033329
-54.10656193820324,842858.7951594585,671452.3363694412,58096.94154359689,15701.11427527678,8628.850409960309,30053.667348327912,28231.46641733392,1869.884358051632,2097.677149452451,2920.3778209477523,0.1125510341193086,0.0239322932317792
-64.38438975899676,845806.0557435844,701507.0558880023,79610.94758230614,15512.667259836826,7410.234672824352,29152.638488235887,37272.38475403618,2730.704499012256,2090.9006153774603,3023.583190435869,0.1028111154966615,0.0254783129741458
-84.81451053332529,843031.0890004948,722615.9910063648,62753.78144840804,15586.71727839702,5843.672242991518,29144.36175782584,45313.88952725508,2275.0106385935246,1939.6068420442807,3101.497879144016,0.1276028011989884,0.0149581235186313
-41.5807165380517,827985.1356931713,709834.1632763023,83993.67501744478,15722.103231803456,5838.5168832790905,28735.219643961907,42739.62680420109,3008.5547864831983,2128.30767977423,3017.161335198703,0.0975920333985915,0.0189597787719522
-117.81372469841747,832362.3469416943,753618.8517119959,67742.93491196074,15945.595949441307,3661.654447431296,29079.5089877717,36064.7025082461,2436.247956980983,1817.574467012528,3113.513407186488,0.1496759198462428,0.0153932330232881
-57.39175775309825,862980.0066316774,714314.000690539,67650.79643711934,15057.302728791445,6832.489130378758,30232.1363932791,34977.541723218535,2395.867816386153,2067.9683269432526,3042.7369617187483,0.1205598135698372,0.0141547049194866
-64.22847117788774,809246.4021530832,703499.1167236812,74864.84623937233,16170.292252627278,5183.252857553266,28853.100759267705,38611.69990061128,2522.660757376466,2056.9839950704763,3108.885571135674,0.0931750946295918,0.0217710707878913
-83.71514090990425,834693.3944296496,706711.1253707038,62317.802560592,15981.436650853982,5630.883741650375,29404.71760640786,25267.92629769277,1907.873069996981,1922.3115130144647,3123.378224739347,0.1394761525505431,0.0222521446594465
-54.06258959794277,813880.5491053477,708207.5027597594,60521.12729339002,16057.734351444473,5230.0404232337405,28534.488142699855,42411.601413394295,2201.1214750009644,2211.597856471725,3027.656458592748,0.0787625628593184,0.020569872209511
-60.95626426401028,832278.3522706812,721809.912801385,71755.97305715545,15798.647727754713,5327.124116398757,29101.58347029551,55427.48622806837,2344.5572398238555,2130.311197654956,3002.231533722228,0.0805963412310494,0.0185700001947
-71.14263414939617,824747.1182154537,727386.113459997,67319.38553515865,16047.54216685482,4892.355133804503,28368.474257748006,102305.32664357724,2235.389718727311,2003.8981475944847,3077.6214820485084,0.0956561115073636,0.0231458515058217
-48.81124112728348,825757.8022656698,707804.5750171476,57928.791198557934,15815.48286911751,6089.432941839798,29787.7096716626,31076.29943310142,2003.944919478069,2054.7346964467624,3073.389826402765,0.1050465046911796,0.0205588499446404
-57.57270360308209,797175.1402541143,695088.4548933987,58786.45861673668,16400.899044298374,5056.750969168103,28973.852355140105,39740.58972924349,1950.3335768087493,2083.096867380634,2964.482452673532,0.0956713742658016,0.0247040171342912
-80.19122045229423,867486.8577375751,693724.4588871964,104251.19872656676,15448.674711256646,7662.816690093904,27923.657665308423,35293.63685409614,3692.953951452752,1861.142162550877,3034.0890360804588,0.1356766292744101,0.0131591724611029
-81.04138497106139,829232.6734591299,695171.582179413,67368.2925109891,16068.620264282405,6287.099388097031,28929.380729823937,30819.528924364546,2393.985586880591,1921.3229977833016,2934.229129458593,0.1356293630837964,0.0183611124530259
-67.33193336238567,825964.4451018908,713508.7312336537,74451.54353557505,15832.871372127573,5402.713466319149,28587.664313606296,32475.17631628996,2617.3589850534727,2033.1005630728264,3010.868382816231,0.1000957009047911,0.019743518908278
-50.17557405289104,848200.772654439,754883.1353854714,65629.50717366752,15787.78207621212,4560.551309092599,29212.43941177198,24377.07361535462,2272.8701730186244,2068.6345318797903,3107.822918631106,0.1193228957399775,0.0232925855140168
-69.12068719403885,858802.987553521,703013.3485544713,77543.64104792677,15407.86924067442,7828.673838999042,29112.72396714411,44478.46196834149,2649.058767228588,1987.0385416461677,2995.0664064417306,0.1162537825102983,0.026819454533892
-66.38528361878622,794934.4875188086,719247.9056599604,77333.60447489674,16396.669077475923,4180.869470643766,27384.348928784388,73832.8836710377,2868.7409073891813,2080.4802727984134,3153.569796120841,0.1020894887659886,0.0205526616960522
-94.5376166176881,841649.2711890187,614313.8164593057,85978.9069132681,15917.42408007204,11039.044137892752,28101.337177803594,37282.7237722047,3016.262931786055,1879.0183083840025,2917.7885647265707,0.1376015747257506,0.0209960640732723
-62.87859861448723,841600.8337188992,728697.8431913757,50186.91519398177,15863.023608881613,5542.018785307846,29944.444053924217,20385.92977341847,1530.160424013418,2059.383338438184,3096.211380349386,0.0966579651073377,0.0313469321663463
-91.52311502217322,847561.7292383783,670408.957155983,77121.42367216761,15947.996302811118,8410.228490379703,28667.9705759974,46406.48579758167,2906.0172176574906,1832.974760992299,3027.759113378754,0.1609155988893811,0.0184218638217789
-43.03595450428133,782454.8163105574,712395.412145599,72446.0614278728,16678.443590367224,3655.502129224735,27491.814084623424,45735.50883091313,2521.2675042409496,2069.8549142059064,3016.377208600364,0.121355387661013,0.0203292406619889
-58.33669849778126,845121.6764156076,741628.3203283781,67474.41574967511,15527.186165944217,4936.850781166817,29483.9811040404,42032.7331887347,2439.876328671896,2025.3957290933365,3042.9705796571566,0.1222447629851763,0.0237422236169283
-78.75253662785448,807904.1063497385,702967.2261996957,82878.15994872371,16284.5266231619,5106.488006342075,28100.703350176263,35740.85891993369,2853.0376238037925,2020.826245928876,2993.805183764073,0.1147135445728884,0.0244094042695486
-71.22147901500543,829243.2574158453,706400.0470217353,60281.94898632881,15866.63366659574,6008.454999797512,28939.00881919696,46551.901524358334,2114.861831586468,2007.5138271696549,3034.1921953606475,0.1199674932175165,0.0226213930882981
-70.04295399693234,802169.9363061327,770413.7890222359,58646.6143095927,16153.879210005209,1574.7450775343298,29402.21935747254,35079.30766199492,1953.211226516556,2162.383114251464,3211.904912645376,0.0868063276943348,0.0195168403496949
-46.34547834861323,819049.3973906547,672457.3505232851,56954.85307513812,16146.129879853634,6743.961356407969,29891.464359618625,40961.034445854784,1794.0063195493149,1987.8457005224643,2965.099870871469,0.1265386045813778,0.0232443068855596
-74.45872924313767,840643.1699167037,697944.1754538681,77302.15457671683,16069.04332964178,6847.702247502187,29091.245287433416,34469.866014301995,2644.0769989925816,1829.0018633286545,2942.6835255122764,0.1434794882280677,0.0177127773284918
-72.17347377995053,825690.7096822021,716600.595464604,60241.69559635744,15801.762459244332,5405.349857567675,30197.593889129315,32643.1429160482,2007.547429775395,1959.5538959300748,2978.2296578521614,0.107378811261822,0.0199773240884538
-39.35039471861976,787873.0258305976,726411.2156355948,78094.71198631698,16562.10527560575,3135.895560528496,27567.731259528544,56512.33869450042,2574.8663382838104,2090.2380488468657,3067.138741706612,0.0960168989469087,0.0150470954844689
-64.63689593759645,816773.5723093054,672607.0144353101,71208.31953607775,16120.81101224302,7661.065105079605,28697.62467887132,28835.07301387636,2387.1213312342693,2161.771979757298,2982.00935217666,0.0861197751365659,0.0205539064797064
-48.12490712601471,848908.7744263661,665837.052121302,80746.2971709378,15496.730185547713,10273.572066728915,29103.65255721029,27265.86563451003,2800.3950725220966,2073.7959092535184,2997.452376346201,0.1121441489110589,0.012678013640951
-32.57212558375238,799150.6092927577,722814.2291330432,50000.07546509198,16472.130719619967,3635.951579783351,29587.023401497077,21131.36696860424,1533.1704256798284,2211.269723221676,2966.9605649970936,0.0914444240955286,0.0164748370632979
-36.31396657955628,814414.6259353488,700698.0892036494,77528.35786447,15951.360092609324,6065.384994637288,28080.060950021518,43691.85096040299,2579.405643636905,2148.308926841515,2930.5469979377467,0.102212967184277,0.0275817803121615
-76.0741071147356,804205.4995810229,734645.2701058153,64093.69386064592,16285.611144207514,3161.2041000791787,28800.168061516,35690.80154139838,2148.306429421413,1988.559369273146,3018.3074036422777,0.1174028609016329,0.0214561658492369
-63.73813362778423,820608.0376125977,720967.074260886,60821.38270444962,16202.26753491903,5140.1874052176645,29203.40406602218,48677.737295713065,2079.344156065514,2169.6500161477,3038.927648082023,0.0935993836514558,0.0280480269190108
-60.83809047037734,821486.8494473986,720582.9137148873,71937.89833970259,15747.603485040689,5098.636565316134,28732.89491557149,49403.50384536997,2674.9160930323983,2315.656032800693,3076.818282302196,0.0663984138318182,0.0232383939009481
-76.22186670821742,834406.9732300331,643829.6211365539,64861.49468500648,15765.44912090366,9522.904430711931,29575.054079322726,43714.41430693533,1977.4950604986743,2002.2011349592208,2919.2795714158237,0.103213868563609,0.0202655835693422
-49.349016769424686,825006.8355801532,721189.9620521556,59636.72695449072,15974.392364177364,5247.638646299919,29089.31011472508,35868.56682251455,1988.6489213197929,2109.7557688937623,3041.3376228118727,0.0958803331875308,0.0212253854080955
-34.80170471368928,823719.745739128,728236.2547472108,72420.63582737248,16033.202660950885,4507.870639459987,28370.98691827408,44663.29251701833,2502.4248467142684,2125.2838952162906,3039.3304028334737,0.0949683844258364,0.0222660586196686
-47.05699601916732,812106.3727103496,711189.1050929296,65959.18064094943,16075.075697613487,4933.497879082754,29394.764399281008,36172.729120731216,2231.567639454065,2064.9829476647187,3023.385615640769,0.110627388074714,0.014703469435067
-71.71618312138003,824128.2937610158,734875.4975257803,69551.77237042034,15895.358082448822,4375.809199117952,27975.893223361367,999999.9999998644,2422.151702065724,2099.1842787872097,3077.228222039901,0.106172651648097,0.0195826402244794
-58.342715369434096,808462.132251881,748595.5359349763,72189.11161197348,16237.4315568561,2929.4782487962807,28680.19180024398,39279.5379228512,2485.9616912762717,2102.2108991302944,3087.35119393386,0.1071807838457386,0.0137198194492543
-97.18829531365868,852728.2239994461,704239.7349914534,64785.38709260875,15694.827420381584,7265.18450236152,28736.867918844244,29050.784046461293,2088.811487228344,1885.1031445418423,3024.2235152120547,0.1398391582856622,0.0078022921405474
-107.7023672524494,819098.7612607972,704290.0567824369,58572.30719351815,16039.146229515563,5587.551074970012,29689.992629944296,34258.60088415521,1841.779738682568,2037.4469871815852,3062.948157138476,0.1050563944850248,0.0184566610949889
-76.62275401547821,821461.5255204772,716831.0589017783,76053.31668734485,15986.231166867885,5017.143293840087,28737.830205482,41532.56371876007,2499.305410829107,2147.7976219000675,3078.6039857430005,0.0934834520210961,0.0234380198606824
-91.34052965641676,852390.9389886211,702574.8612172429,88298.16520091912,15586.54998568764,6901.044936923522,27864.146322281613,45820.39501762245,3024.7828811428494,1950.001946095734,3090.5788921336502,0.1207430234499315,0.0205040516037086
-28.574738133781054,849623.9323227499,741727.5872323109,64107.1982799722,15361.280276532045,4771.381724280863,30203.16975077847,30196.52414734771,2090.3597281317434,2108.658187677946,3030.10428932372,0.1120593168206614,0.0201586962011299
-87.81806347197339,839445.4340398057,720135.898045069,80242.18754009585,15843.773149784329,5991.646495953479,28067.84820977442,67355.4697459113,2834.871226167046,2056.4318489563348,3025.7298909207407,0.1071193651387433,0.024096932206107
-75.39436131609567,834525.1684073099,715512.6231309621,71307.890144845,15919.452293866305,5483.929941128862,28710.91683547773,56242.29113792363,2511.2951184884,1983.7162052665608,3067.4031930573638,0.1151091345935932,0.0213042893042867
-38.81779657601771,803096.4566802213,651888.4498278861,88180.01723638889,16335.21805848429,7821.703946564276,27856.01107887133,35995.08837260035,3333.02879179968,2111.2292533087184,2934.486867382946,0.0978237848982704,0.0201890068440986
-45.59971724179003,780296.0140719367,701222.6372641772,114664.98584319066,16677.362833483337,4295.911478374972,25903.0770062865,40990.37199659606,4188.910163873397,2207.9131920472546,2990.950759319988,0.0835537126578123,0.0206111331450085
-50.94650807071372,834438.0417927457,675556.9440912794,69565.17892111318,15784.343865853589,7902.512565106889,29235.14236625012,32594.4983465989,2324.4381773197083,2003.494392409096,3022.0937954394526,0.1120549491072579,0.0216926955257441
-65.38282822143705,820053.2776318112,712170.5567413486,64491.9962430886,16089.154113309603,5167.799915499285,28986.900887943702,34248.10607469476,2256.5095682157835,1903.130988110968,3064.0377888229546,0.1248470034934735,0.0249503543172504
-55.26286980785103,827950.8486407531,759492.990463676,79916.8640190537,15961.728050062506,3292.156801419529,28402.4800431234,50770.95905977965,2657.2496806653394,2085.864845668,3030.2102852172584,0.1010824767671871,0.0227072071732194
-46.75936048604072,830973.8003073769,731297.49834253,72014.92438112508,16005.939135117138,4793.956368019653,28263.54096639397,27428.1288132006,2571.052832696946,2057.946091556184,3069.188517179733,0.1102259356503077,0.0266324538955734
-79.66796252056452,800738.4101833807,707050.6787433123,76624.26520333352,16441.98849411243,4881.042638403878,27218.683392658728,37646.70652844181,2513.741803436544,2090.595134348629,3043.4375662354214,0.0928355882003723,0.0161266785541179
-79.74265656534251,805590.8098449694,731232.9355786777,70824.63584140128,16315.210835652952,3527.4680320632538,27839.779000602022,48848.45277936076,2433.796683342262,1894.403451837807,3121.598728585701,0.1216779929086961,0.0175882338767291
-70.48555215801224,849728.1514179835,698284.3023762433,92186.78785871752,15810.171287381869,6640.445933866027,28350.34582713382,34942.48171690044,3177.5802698226757,1933.231253590244,3078.3218604715594,0.1398351355979939,0.0211423975894289
-73.35393141334815,822441.026686433,707420.9294502831,71611.07798595117,16066.298493049237,5286.802068227904,28576.65791257132,35103.04600357683,2643.2572520116346,2043.3978450083596,3072.050008761554,0.1063680649473008,0.014146126736538
-107.69312450571653,857867.6564462894,648719.2676003899,98407.92075752522,15444.885928742286,9868.973017928029,27434.30809440691,61781.137739046,3743.443727571689,1828.1319598662344,2893.22862722743,0.1318567325166583,0.0176335292873002
-63.22806627189201,843473.6917984441,719498.6032880774,65971.60237624803,15669.784994425689,5910.829185172985,29805.77471112194,26728.57190624107,2304.412802717358,1992.7313376360776,2991.6248911037123,0.1152453510378945,0.0169888005262413
-53.65049097997239,833572.6985474174,628615.4631778878,83664.33224949994,15717.795697390771,9814.153426257542,28459.06840844947,35213.83621121257,2842.907219397044,1944.4463047376385,2895.6900954963985,0.1186195831933463,0.0186781862872374
-86.73662698564212,852982.6836679743,647664.07350872,62119.258118539976,15581.370391786124,10524.806777909787,30282.18400058931,26270.086798440618,1789.9311783146588,1919.2493643948376,2968.859022859704,0.1286441107476368,0.0188443400488213
-59.05045762459283,836610.1362764094,725358.9551650605,67365.14353341918,15675.242656184637,5311.749291354736,29478.673593798456,23550.408458668702,2211.9868559894226,2072.7910477195737,3039.372669132033,0.1025496132699503,0.0182974609872068
-82.95322814289955,795935.1512474825,727632.5569574491,63494.79188833581,16242.99706747734,3474.311016017046,28949.031266620645,36403.44286930902,2155.4414774142715,2139.454052583214,3060.036151405087,0.0921500451826272,0.0137229284263257
-138.54588893263002,852806.4984343713,699884.3935431794,55840.85170323142,15590.407834708954,7406.962595032583,30207.80386474168,29490.31834719759,1906.4176867912445,1873.604486834353,2970.2433380640905,0.1362908616875422,0.0192607334641307
-119.38371425627471,810545.4791275859,697889.9791349958,50000.02855048205,16252.232618363309,5231.836508621512,29258.625349415837,46364.00633149096,1563.5035598401955,1864.5779771196303,3044.316210340196,0.1410524196388715,0.0185594797222873
-110.88075712769236,837453.9719945423,740105.9945805424,70388.30270906762,15731.105937743814,4481.781152298062,28491.209825380924,43462.8035910934,2533.2847542126437,1917.611558881096,3112.686763351965,0.1229070093472966,0.0175798397405854
-70.90901138446046,817953.0961870472,697412.1053792632,53339.54229823081,15949.935254245907,5633.138376296947,29914.871080161756,33517.71974777465,1639.826928168707,1969.5810444796027,2995.7888111895936,0.1215972283909672,0.0213019182603981
-38.615177036250095,851706.1668236027,646508.5734212646,71738.116016775,15451.093920422574,10388.653689227103,29303.46333683917,51263.69676139552,2409.251304124996,2035.233370749499,2882.0051787432853,0.1038298171917461,0.0219217003965557
-53.69497455175676,818835.7843593278,725125.7604295784,61611.63310058979,16290.79529549422,4563.803510022497,28870.581150404723,46272.31008783192,2028.2812491463185,2111.6987409217923,3031.7018634078604,0.1006422893170323,0.0157700965546035
-39.029975700932845,813870.2356627405,727844.6082748239,72772.82916330807,16117.079168602471,4191.040995925161,28562.27279668321,38299.46602530061,2384.596731229002,2058.452165364637,3049.626702744259,0.1213356005842021,0.0313729534353759
-93.63462352270048,796589.6255134462,694508.0803661018,73240.74293562728,16398.766484939,5004.120749382259,28720.855135025973,45364.587643213126,2371.398080936651,1942.109242711716,2995.2605673372445,0.1167788787082973,0.0198775844833045
-55.53683909700234,842391.9607454524,729449.7191930762,57084.51634776924,15806.46226914191,5565.551624553898,29661.81099032607,37510.53960553158,1865.0721996723887,2036.1248926371595,2970.377045297075,0.0988219548556756,0.025294391190307
-79.81239474251942,810775.8737435773,703694.0158212072,71846.27489564806,16030.558620487069,5316.393110979443,28387.74086281508,48664.63812171271,2512.599218936005,1937.747545706684,3066.904363730214,0.1006784898257377,0.020877255773048
-93.36669022757124,806454.8551886969,693200.0346442105,102073.611454203,16364.6959625448,6103.889591124006,27034.399219726394,60412.340720878994,3821.6949030567807,2158.784066200487,3053.443772150298,0.0779883334271644,0.0173790073279572
