ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-434.4829105375827,824366.9317426716,185800.31617744453,55000.00000000005,66843.7105556136,59511.46113511069,7000.000000029619,0.059353210742784115,0.02985161556572461,0.31494574756231963,15219.919293360786,2367.9415372982844,32144.39777889355,13375.38905791574,553.5270361165274,6265.310506033316,5140.914136093556,518.7992097501755,1.0000000009595328e-08,8.715143605939141e-05
-426.75118159118637,794139.9544677043,213891.34672746062,55000.00000046354,63045.8900133908,61564.22901860921,7000.000000008667,0.07147536725101615,0.031318477365401706,0.33062041764441674,15746.700448470672,2417.4658394435314,31580.349008673507,11969.400827285897,378.0016754595543,5945.909343394339,9999.590171480366,105.1894405313116,1.000000000357387e-08,9.428143218472914e-05
-424.6477915974474,797525.8469146186,167852.75294136125,55000.00000013165,64231.72581755625,61349.46097532851,7000.000000017259,0.051164720793751055,0.03085247040981451,0.3297165459584232,15610.440821283162,2347.5439887396606,31975.489664963414,12186.70690664692,418.5206582615795,5971.208614764613,9999.999999952366,203.93034797605353,1.0000000005119798e-08,9.409294070412452e-05
