ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-449.8941994005328,809696.4361232952,236393.2841331066,115000.00000000009,66517.36723498914,62043.12174089625,7000.000000010805,0.06860422076811186,0.03155522451500606,0.33347488758340477,15614.439204996808,2457.742521028836,31389.589387336524,12053.74675121675,523.8537615060076,6079.39657083905,9999.999999945403,311.17850681665976,1.0000000005765753e-08,9.694357920639104e-05
-450.2381431349904,835066.3909328245,225704.48274312043,115000.00000000009,63549.88849405785,61895.73548139479,7000.000000016264,0.061467158083096225,0.03133699411851628,0.33240046735979767,15194.530198135804,2494.1969997322494,32256.682682270417,11902.630433645836,547.5711231718191,6185.8572296591465,9999.99999999667,116.94949303642868,1.0000000087389066e-08,9.65567722856682e-05
