ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-492.1948080084678,804212.0750878601,177316.28490027165,50000.0000002375,57621.19616706444,56283.673863875294,7000.000000039852,0.07500414177859342,0.02880842982898438,0.28099893542259435,15694.46093900633,2222.7492833888878,30003.324895318292,13719.74520834046,305.7158324189774,6741.962052332958,1535.7682195206705,100.00000000000404,1.0000000000430963e-08,7.168064417360762e-05
-430.8261334348516,826431.9622324809,180492.61599186287,50000.00000000001,65878.80826081976,61371.43161043727,7000.000000016114,0.08010468812912706,0.03178412299842971,0.32624320143629765,15416.074249622292,2200.28447018406,31644.80586938418,12452.786963135271,481.6787691534649,6178.294933122909,9999.999739045661,315.59422202077536,1.0000000007971242e-08,9.40304171960585e-05
-430.924157751586,829683.1548504131,184839.11288299138,50000.00000030714,64830.237267517165,61444.11821017517,7000.000000003059,0.07665459909147541,0.0318867615605295,0.3263882579206393,15346.191540397502,2290.8636936535736,31884.012999938277,12285.313754465997,412.5734565948055,6207.437415328319,9999.999999975566,236.87124323569614,1.0000000008067307e-08,9.480586950510821e-05
