ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-465.55974264463543,784368.0947916445,163516.62133260604,55000.00000000005,58388.34221853832,57047.96313173587,7000.000000053418,0.054565299856922586,0.028428136027785298,0.2923859553276939,15795.170521624517,2216.9737596248,30547.91783820116,13359.796922370091,271.97979185279866,6351.344210745187,1863.4726875183476,100.00000000039289,1.0000000000110187e-08,7.548610893545917e-05
-422.20427542531684,807115.3587240068,165616.81014414295,55000.00000006004,75487.8582183941,61179.51835646361,7000.000000033721,0.05597670886767658,0.03069948512382839,0.32945594227821134,15477.840222070037,2229.362380434314,31999.0527872108,13389.098227975224,100.00000007196444,6027.724198964317,9999.999999968602,959.1001511282241,1.0000000015229259e-08,9.377725083497006e-05
-425.7851841384074,789115.0273188849,164239.83104647914,55000.0000005375,63119.67370673087,61321.04285418003,7000.0000000552955,0.05353784561929989,0.030565102160273878,0.3307941588800024,15747.59298404834,2256.4284670123166,31580.57548698202,12161.26966626648,398.36971158520583,5858.283051552919,8743.04380145143,129.90576718913317,1.0000000000409539e-08,9.267009602099993e-05
