ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-458.64180990243244,890008.7943771174,218371.41250885045,115000.00000000009,67266.1723481359,60394.601265923215,7000.000000056738,0.05951059443833657,0.030396977127053196,0.32135546286467687,14333.270401808764,2486.889628560484,33437.464994582944,13047.506163697932,643.0047652441991,6566.848475442042,9731.029219988743,481.142926882996,1.0000000000000765e-08,9.215769613956996e-05
-451.25054282805036,825987.1980950318,223340.44574747857,115000.00000000009,64431.124317359565,61614.42963004091,7000.00000007427,0.06331650928050805,0.031111607965846486,0.33083772229786623,15342.917819507513,2428.74300894003,31828.284868591218,12118.188974397222,437.6874003413931,6149.0824738189685,9999.999999988018,199.98076504492067,1.0000000007934755e-08,9.49421102041417e-05
-498.25546660289365,819379.4813909613,254215.97281439562,115000.00000000009,58293.00257214346,56947.244649211025,7000.000000008977,0.06709995267594435,0.028643485080209995,0.28945938096708407,15412.076440256753,2670.2408765998653,30648.177982049092,13390.050556946815,313.64604452114014,6699.577435037956,1753.1205943706593,100.00000000015068,1.0000000006465176e-08,7.569082182441882e-05
-450.30922376033584,824487.4963283332,220245.47380432303,115000.00000022848,67100.6511592664,61636.77582507956,7000.000000026435,0.06224967787101272,0.031095256392132897,0.3313623775434221,15360.056786955629,2414.5290064132073,31791.751134675058,12339.999555542288,555.3163734172309,6143.542726556946,9999.99999999102,382.10820485170365,1.0000000014267574e-08,9.537512416393719e-05
