ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-450.7331182146479,843958.4243079697,235467.44575206164,115000.00000000009,69243.99922315261,61284.25005312075,7000.000000009959,0.06666485460328647,0.031035023370448837,0.3280496283742821,15074.619150222383,2504.8047750038018,32221.39774952225,12737.71955780514,670.9292564662239,6294.409614894357,9999.999999995,548.9959382677661,1.0000000010324702e-08,9.46958085075849e-05
-451.1583417455908,817673.7543922159,239944.70204657153,115000.00000014614,63426.961427254406,61848.975486934185,7000.000000011787,0.06714000811427454,0.031385442491480064,0.33197550148546445,15482.933247612682,2523.1042419832747,31627.901049132684,11892.41207984661,422.3150524838009,6107.8300289117315,9999.999985055892,112.06735667793588,1.0000000011623608e-08,9.582034731453392e-05
