ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-425.78062709936387,794117.6549818319,201244.4793586721,55000.00000027273,63564.22158632513,61541.59863863396,7000.000000002785,0.0686556841446426,0.031049077900810833,0.3305635800852678,15738.090620946172,2352.4097941761893,31636.87763465728,11995.81959311463,405.2985309509388,5941.995802997663,9999.999998806865,143.13578852253815,1.0000000004473631e-08,9.469988272689823e-05
-460.0666931458759,811655.951202777,155210.05368391934,55000.000000055545,58744.72652960216,57397.836103239926,7000.000000013988,0.052575481939889535,0.0285423127834253,0.2962780401865428,15374.496285010446,2179.0532676177377,31500.464411919587,13331.464908667724,341.5538087848761,6410.960499248433,2137.842984391126,100.00000000006959,1.0000000057793574e-08,7.787000718303379e-05
-423.8352023844952,802552.8301269542,166299.18278120214,55000.00000025778,66548.75234614285,61311.22433398618,7000.0000000201435,0.052643419159649776,0.030716838004527982,0.3299482979819758,15536.502135126695,2303.306542121817,32016.89496591094,12524.401681434769,491.172693567622,5975.305043117238,9999.99999999999,369.05766698182254,1.0000000083211251e-08,9.35052871033887e-05
