ll,T_NMH,T_MH_N,T_NI,T_OOA,T_SL,T_L_S,p_MH_N,p_N_OOA,p_L_S,N_Anc,N_N,N_MH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los,m_SY,m_LY
-429.932365250211,814544.840921987,158665.85700426524,50000.000000020256,68706.99050793996,61505.29047645948,7000.0000000396285,0.06677834161048415,0.03182801326002388,0.3271253424522048,15534.570131608114,2157.549874844624,31539.305457404982,12621.195931211514,615.2833323097744,6161.1388148219585,9999.999999975513,495.60736740932776,1.0000000014568275e-08,9.461813608980386e-05
-429.4487335778492,832931.5489901087,173980.21991781925,50000.00000024647,65402.426890864524,61655.15402789289,7000.00000008775,0.07560506128660058,0.03197316774197668,0.3272210642104894,15295.529143553531,2195.4071445020563,32035.844635858757,12245.04774073615,499.5567870775698,6217.469407814501,9999.999999951444,260.8581696613696,1.0000000000004034e-08,9.567697732778514e-05
