ll,T_KhoYor,T_X,N_Anc,N_AMH,N_Yor,N_X,N_Kho,N_KhoBot,m_XYor,m_KhoYor,m_KhoX
-24.037963075673144,114230.21121124818,67103.59501429848,14965.7291173206,51024.489307659525,7033.541759780709,2259.2791771933876,10338.365525786923,34.90875795006829,0.00013863120597965218,0.00010480125602327267,9.848280790900088e-06
-24.044370772367976,135332.86701869598,61165.60709571138,14868.068511315443,56209.6751905315,7297.660025240573,2268.3843810637736,10521.565562383008,33.586341824659925,0.00011458285976394928,0.00011329507235204682,1.3181883031348098e-05
