sample,ll0,ll1,score
0,-23.57891737274739,-23.60816596385605,0.0
1,-14.448166130056208,-14.037593445297665,0.8211453695170867
2,-14.0051002235159,-13.537590789551713,0.935018867928374
3,-25.87287929013272,-25.865641612892823,0.014475354479792202
4,-33.58765600513456,-31.25796929628423,4.659373417700664
5,-29.43595015505069,-29.440983912561023,0.0
6,-19.6817069490819,-19.67604214375518,0.011329610653440625
7,-25.19363536815204,-24.38697813654634,1.6133144632114025
8,-20.397366982692517,-20.4008804424461,0.0
9,-19.16291852089497,-19.003267600176837,0.31930184143626406
10,-28.243368934937223,-28.22266401417875,0.04140984151694482
11,-19.151913584646763,-17.04515159403075,4.213523981232029
12,-28.044683583780493,-19.771596771171158,16.54617362521867
13,-16.637129185101372,-16.624842536630528,0.024573296941689193
14,-28.496613373552385,-28.545338165310028,0.0
15,-13.303607120604283,-12.891113547473177,0.8249871462622131
16,-19.986195995459617,-19.99512504117629,0.0
17,-16.807912227798276,-16.803153280408914,0.009517894778724667
18,-41.840533602802346,-41.87097421144633,0.0
19,-11.929463912632066,-11.960580281480787,0.0
20,-15.937906088546862,-15.884790587346014,0.10623100240169592
21,-14.188947561192922,-14.179653657556637,0.0185878072725707
22,-59.92738667109367,-59.890714775604906,0.07334379097753185
23,-23.020830753045388,-22.99560386826196,0.05045376956685743
24,-16.308336465603723,-16.300513208365626,0.01564651447619525
25,-12.033941927068868,-11.144365247626904,1.779153358883928
26,-18.19254845327226,-18.188341044295,0.008414817954516707
27,-26.45072594749989,-26.445208622248565,0.011034650502651289
28,-13.3224049250842,-13.302858147528806,0.039093555110788714
29,-36.94246994171017,-25.60076600031566,22.683407882789027
30,-33.46325366014034,-33.52884520683915,0.0
31,-24.29159503234997,-24.298913529819487,0.0
32,-34.37362729367021,-21.172757112536097,26.401740362268228
33,-45.47044927667342,-38.4043597066009,14.132179140145041
34,-28.1903029262807,-15.445569586786162,25.48946667898908
35,-21.265223366804623,-21.29803976131185,0.0
36,-22.434489327705872,-21.32023310221941,2.2285124509729215
37,-20.31430062327925,-16.926324545531003,6.775952155496498
38,-23.029650256121997,-23.03821110597938,0.0
39,-18.061783394705888,-17.42967719436772,1.2642124006763353
40,-48.02257167429207,-34.289885704966665,27.465371938650804
41,-32.12350009282709,-19.81154525293227,24.623909679789648
42,-34.7806638954325,-34.88218152452148,0.0
43,-17.081106417308504,-16.4616830928231,1.2388466489708065
44,-14.033775235120151,-12.865853614725044,2.335843240790215
45,-20.472372198918585,-20.43699209111843,0.0707602156003091
46,-21.030393036001907,-18.887725323447764,4.285335425108286
47,-13.427933682000011,-13.2676666633384,0.32053403732322394
48,-33.47563189165221,-33.48923044669432,0.0
49,-13.743884208207325,-12.908121933865909,1.6715245486828323
50,-29.649082209409823,-17.557286343153,24.183591732513648
51,-20.822361833557697,-20.3713503291275,0.9020230088603896
52,-21.40908650482401,-15.116451578424778,12.585269852798465
53,-17.11782457347214,-17.1254178619772,0.0
54,-16.13684738563874,-16.118764563710435,0.03616564385661292
55,-24.89771655149908,-24.89687858461164,0.001675933774883731
56,-12.434732649523436,-12.257287571493254,0.3548901560603639
57,-20.41325693633864,-20.419853611708497,0.0
58,-27.49167364735701,-19.81526632702912,15.35281464065578
59,-28.830366149249063,-28.842562137160563,0.0
60,-21.771633035188174,-21.79941379517429,0.0
61,-53.61263662304084,-53.63771674856632,0.0
62,-23.696715834821045,-23.675598811320707,0.0422340470006759
63,-29.05834791154871,-28.972537245106608,0.17162133288420733
64,-16.62572027917384,-16.602919939502993,0.04560067934169609
65,-15.135414942542685,-15.169269566991437,0.0
66,-28.87217711681033,-28.887342179759,0.0
67,-11.090656361371352,-11.103023062178853,0.0
68,-24.033777491080365,-24.017861834389254,0.03183131338222012
69,-20.456202263761163,-20.47474950331092,0.0
70,-16.876841815208653,-16.908720174720436,0.0
71,-27.89382745163952,-23.05020292282404,9.687249057630957
72,-24.121159718042527,-24.15637536250841,0.0
73,-22.469380586802696,-18.54285200862844,7.8530571563485125
74,-37.22267034951146,-37.28301659373059,0.0
75,-19.072917394176656,-15.786908921507171,6.572016945338969
76,-21.171479281704965,-21.139210043397902,0.06453847661412482
77,-34.99000171104581,-16.008723330207754,37.962556761676105
78,-26.98387596743264,-23.27816116057612,7.4114296137130395
79,-21.11278898226365,-21.128404593085328,0.0
80,-34.48682633659462,-34.4713872958604,0.03087808146842974
81,-21.50582122995877,-21.41218300232756,0.18727645526242043
82,-14.324849102067386,-14.304764375889134,0.04016945235650482
83,-20.662809283787244,-20.677315025266644,0.0
84,-33.57584569955785,-33.60545990026536,0.0
85,-14.249770488399164,-14.184991031380678,0.1295589140369735
86,-13.357444431476296,-13.342358863109531,0.03017113673352867
87,-17.876746743044823,-17.915645457012655,0.0
88,-23.756521823214428,-23.65292295016336,0.20719774610213193
89,-40.43939999687236,-33.91974432100742,13.039311351729879
90,-22.31217268535421,-22.3039402568699,0.01646485696861788
91,-26.051324071959503,-21.464926913303383,9.172794317312238
92,-12.803657740526036,-12.85253882498499,0.0
93,-15.31671997480661,-14.431393124986144,1.7706536996409312
94,-38.07602770168312,-38.02608613151894,0.09988314032835888
95,-20.566743435214548,-20.57657602520285,0.0
96,-17.425035165485674,-15.11468163915006,4.620707052671229
97,-25.16475522734259,-24.29489279884133,1.7397248570025141
98,-23.717855536895684,-23.650491810610188,0.13472745257099206
99,-24.63694725705089,-24.632053164424548,0.009788185252681103
