sample,ll0,ll1,score
0,-47.88939770313068,-47.88939958879848,0.0
1,-21.772352389073664,-14.680325063312608,14.18405465152211
2,-23.456065481596163,-23.456068751353232,0.0
3,-10.578417404218582,-10.578666428906212,0.0
4,-15.037877999411805,-13.171822979498414,3.7321100398267824
5,-28.160503180002085,-28.160504336035213,0.0
6,-18.44066611457457,-17.499303533380612,1.8827251623879135
7,-13.260142857596758,-13.240673636048353,0.038938443096810715
8,-14.213264738113647,-14.213270539506594,0.0
9,-13.542149397060742,-13.542149563625868,0.0
10,-22.25594491881705,-22.255957608422968,0.0
11,-17.849936960814432,-15.516403298532609,4.6670673245636465
12,-15.101945335687567,-15.092634806431406,0.01862105851232343
13,-12.46113334761118,-12.461158818471514,0.0
14,-20.6404713483758,-20.640472103985697,0.0
15,-14.877149002398289,-14.086151091314251,1.581995822168075
16,-13.801199217957963,-13.801209825339306,0.0
17,-21.40225416828393,-21.40226464961024,0.0
18,-17.723356597308722,-17.723647016200466,0.0
19,-23.827957318407563,-19.54097959548394,8.573955445847247
20,-26.341574141305276,-26.382288485096197,0.0
21,-17.73027721344071,-17.730282498047366,0.0
22,-21.03370441393061,-21.033705828657155,0.0
23,-20.86103523156472,-20.86103983277356,0.0
24,-18.401546160049392,-16.819983161053745,3.163125997991294
25,-15.143412414144938,-13.14382280707311,3.9991792141436555
26,-18.465595059884407,-16.219804102703147,4.49158191436252
27,-14.868349640403023,-12.338356521606176,5.059986237593694
28,-8.181394182224821,-8.170461886438364,0.021864591572914094
29,-22.516382504871768,-16.224839508006653,12.58308599373023
30,-13.243206814475592,-13.243207035367451,0.0
31,-13.62712592063264,-12.080433351856188,3.093385137552904
32,-15.57339075239057,-15.573446840162765,0.0
33,-14.31035671849117,-14.310356620281624,1.9641909076995034e-07
34,-12.033947008476572,-12.023925744163376,0.020042528626390776
35,-16.583968804444304,-16.58400998687615,0.0
36,-16.093227492645486,-16.093234125244216,0.0
37,-14.541565738524024,-12.05079647101782,4.981538535012408
38,-15.911401339466188,-15.909810966081684,0.003180746769007925
39,-14.568036951231026,-12.470092418441885,4.195889065578282
40,-18.72123307853929,-18.69631521953428,0.04983571801001574
41,-17.727396962063892,-17.596832703548646,0.26112851703049245
42,-13.703673352773755,-13.703673370262742,0.0
43,-19.02116841374388,-17.70257019227337,2.6371964429410184
44,-20.611754143740477,-20.61175512478861,0.0
45,-21.50812580902632,-21.508138763831795,0.0
46,-21.19326441267512,-21.19329302313545,0.0
47,-18.63502219780288,-18.635028411379185,0.0
48,-16.357651069696857,-15.21384895783954,2.2876042237146343
49,-17.73233038894623,-17.73233001730224,7.432879840507667e-07
50,-12.21806371890353,-12.21812111562656,0.0
51,-27.57214896525872,-27.572154893166733,0.0
52,-26.020770829768885,-23.911148675102734,4.2192443093323035
53,-22.59016542048127,-22.5901691349396,0.0
54,-13.827544724148645,-12.589801510702475,2.4754864268923384
55,-16.924127545630377,-16.844297377181988,0.15966033689677772
56,-12.034269287858791,-11.689840006519184,0.688858562679215
57,-22.99210586193897,-22.992108706922387,0.0
58,-9.38434119430799,-9.384347789525314,0.0
59,-15.433453693048389,-15.433726107420355,0.0
60,-20.995314168148603,-15.969692173861072,10.051243988575063
61,-15.2717015232429,-14.93265679772704,0.6780894510317204
62,-15.32976895682274,-15.329791560551946,0.0
63,-14.13658610287498,-12.252299566513145,3.7685730727236724
64,-18.441369068601475,-18.44137661498308,0.0
65,-12.8205917843055,-10.458864170079622,4.723455228451758
66,-32.57526563094933,-32.57527056904401,0.0
67,-24.22953161323963,-24.229531546644708,1.331898431544687e-07
68,-19.080411469335512,-19.080411470680204,0.0
69,-15.085407315814985,-15.085413675626125,0.0
70,-28.8664015248076,-17.28264006118704,23.167522927241123
71,-21.557026567592693,-19.293470645970785,4.527111843243816
72,-8.830641480667786,-7.961975084274518,1.7373327927865372
73,-17.009065115513188,-17.009064928024458,3.749774606376377e-07
74,-15.084010443645424,-13.576351803385508,3.015317280519831
75,-14.905062633706743,-14.905069973341291,0.0
76,-16.407669632655008,-16.407675907773523,0.0
77,-16.995454781221284,-15.208260756410798,3.5743880496209712
78,-13.667562207027755,-13.667562769756902,0.0
79,-21.68878980234513,-21.3821143546582,0.6133508953738627
80,-24.965880597640453,-24.96589042016989,0.0
81,-26.476765641014765,-25.629596766184434,1.6943377496606615
82,-23.60791188436345,-23.60823916133257,0.0
83,-12.85271391764226,-11.525914083138144,2.6535996690082335
84,-10.296886727019665,-10.296888381922738,0.0
85,-20.15485983018105,-20.1548597987231,6.291590182172513e-08
86,-15.247688784696262,-12.47216017551813,5.551057218356263
87,-15.189322558989495,-15.1883109839766,0.0020231500257921198
88,-14.419786537643605,-13.886047897266272,1.067477280754666
89,-12.202385999708689,-11.542986628158534,1.3187987431003094
90,-11.874424810081145,-11.873957608310857,0.0009344035405760565
91,-19.555589184256583,-19.55558922403664,0.0
92,-19.364923710283865,-17.753148742367475,3.2235499358327786
93,-20.09249071088106,-20.09257826035345,0.0
94,-16.566826684896405,-15.580818649544009,1.9720160707047931
95,-19.43596004552592,-12.982061181319612,12.907797728412618
96,-14.655957929054338,-14.061144962287017,1.1896259335346429
97,-14.236967549220456,-14.23698785884536,0.0
98,-15.009847989741896,-14.49168612144351,1.0363237365967706
99,-19.94720286160551,-16.363715589827564,7.166974543555895
