sample,ll0,ll1,score
0,-24.75944913018448,-24.728749687820965,0.06139888472702637
1,-21.699358392718395,-21.66469965100489,0.06931748342700672
2,-24.84097303301946,-21.23103684882684,7.219872368385239
3,-14.398287545945164,-14.418006348469024,0.0
4,-20.911977430961056,-20.89585834561376,0.03223817069459045
5,-20.249396723701643,-20.24850946128737,0.0017745248285478965
6,-21.32319800667045,-21.283184784338395,0.08002644466410658
7,-31.67114133076533,-31.66675622017102,0.008770221188619587
8,-16.7004894468027,-16.64074711772895,0.11948465814749909
9,-10.814028446947322,-10.767755359408753,0.09254617507713903
10,-17.747640414132405,-16.585885947134415,2.3235089339959814
11,-14.772255532584792,-14.76758540712176,0.009340250926062055
12,-13.667638200212735,-13.607927993617968,0.119420413189534
13,-28.4332060173704,-28.37931400311456,0.10778402851168067
14,-42.24593020074352,-42.268534692884046,0.0
15,-23.154593858843,-23.158762406769675,0.0
16,-18.96050887033312,-18.97616998431388,0.0
17,-46.11549117224683,-46.15373660824263,0.0
18,-19.484307182601565,-19.473561655162797,0.021491054877536442
19,-23.997040346903816,-24.03858048867739,0.0
20,-22.72672516377444,-22.75295761645915,0.0
21,-33.39934948154589,-31.878897204808823,3.0409045534741352
22,-29.202789580291164,-27.06908848905954,4.26740218246325
23,-22.86103059938587,-22.82454640578592,0.07296838719990006
24,-21.686557077053585,-20.658391465755848,2.0563312225954746
25,-27.765823091885032,-27.76702006251169,0.0
26,-22.77042327921497,-22.77730723166205,0.0
27,-13.549667456802034,-13.546029681241995,0.007275551120077495
28,-12.651196005371496,-12.703906302617437,0.0
29,-16.023533286601683,-12.485025617032989,7.07701533913739
30,-18.25067175643071,-18.21574210089813,0.06985931106515864
31,-74.7237911887585,-64.07560938786942,21.296363601778154
32,-16.179227086595752,-12.43987269243505,7.478708788321406
33,-20.58687733012151,-20.589279575312545,0.0
34,-13.776616477704504,-13.79211015972936,0.0
35,-20.64461535536132,-20.216948097999374,0.8553345147238929
36,-36.891382102505055,-36.26300996805716,1.2567442688957868
37,-13.330737893079286,-13.319986602812428,0.02150258053371701
38,-23.67126875776064,-23.6373587925878,0.0678199303456779
39,-21.752866359735464,-21.726050264143574,0.053632191183780265
40,-16.513565099782106,-16.440619610788914,0.14589097798638306
41,-16.243704909805345,-16.19877876327807,0.08985229305454823
42,-32.9464519891536,-32.94097470322791,0.010954571851385708
43,-32.08454284287296,-29.61685740704756,4.935370871650804
44,-22.25044630204587,-20.41206833186594,3.676755940359861
45,-20.253210669904743,-19.82269888263732,0.8610235745348476
46,-50.36778103300645,-49.94060639397826,0.8543492780563895
47,-62.12549697927943,-48.991387321948416,26.268219314662034
48,-20.828773355191352,-20.535996547563883,0.5855536152549377
49,-21.35607304422667,-21.41504212039472,0.0
50,-13.915908595548052,-13.907558340116177,0.016700510863749685
51,-24.12605209746401,-22.471437213205107,3.3092297685178096
52,-16.012327130323047,-15.143592264043455,1.737469732559184
53,-13.511908702135738,-13.517747444932205,0.0
54,-18.6764832349954,-18.67947130513344,0.0
55,-14.38820336025334,-14.452928662161522,0.0
56,-30.214830290195835,-29.810614608424896,0.8084313635418781
57,-34.07461736345627,-26.80578028450768,14.537674157897179
58,-12.977775805530474,-12.666849532622235,0.621852545816477
59,-22.608272698311325,-15.268149769299164,14.680245858024321
60,-20.1861937761565,-20.10212150897721,0.16814453435858212
61,-60.24342691967069,-50.74040960664821,19.006034626044965
62,-27.24166734881605,-27.26767447544546,0.0
63,-21.510041098768596,-21.52005425426926,0.0
64,-14.887209800588684,-14.77519230903669,0.22403498310398717
65,-26.039597170663583,-26.03638598853841,0.006422364250347812
66,-25.061391311145453,-25.10410013822264,0.0
67,-46.90547780854337,-46.89389540593559,0.02316480521555775
68,-21.940130844500796,-21.938445004979783,0.0033716790420257325
69,-17.53037514165986,-17.526028877677284,0.008692527965152408
70,-16.11859070625176,-16.11619456452552,0.0047922834524740665
71,-16.858876008110194,-16.700242788880985,0.31726643845841807
72,-21.084813242002923,-21.10053810700615,0.0
73,-16.116787288526993,-16.156246020065193,0.0
74,-17.728171415589177,-17.43300141441669,0.5903400023449734
75,-18.320081735560088,-18.31580090773442,0.008561655651334377
76,-19.527287852223346,-19.50340388614917,0.04776793214835351
77,-16.15370507803685,-16.136640551454782,0.03412905316413628
78,-17.938442779222527,-17.782656118197586,0.3115733220498811
79,-23.05837439746889,-23.074739773535697,0.0
80,-16.26347760850968,-15.891865692767826,0.7432238314837107
81,-10.675589964857124,-10.71562663901944,0.0
82,-14.143417114616907,-14.119786618390943,0.047260992451928274
83,-27.8397027205473,-27.797420347592038,0.08456474591052654
84,-30.95037153990883,-30.236393000698733,1.4279570784201923
85,-21.083656573641377,-21.049862472906707,0.06758820146934141
86,-30.14247448160044,-30.090564293402245,0.10382037639639208
87,-11.685144812707946,-11.234540559285158,0.9012085068455775
88,-28.16894452591301,-24.7114940546647,6.914900942496615
89,-40.4384780366424,-40.4660343169542,0.0
90,-19.135385055207657,-18.44424026746541,1.3822895754844922
91,-25.8176519251347,-25.71241610469588,0.21047164087764259
92,-15.190822536206753,-14.442242737201752,1.4971595980100005
93,-22.654948994879238,-22.643863812544243,0.02217036466998934
94,-14.885142659855248,-14.9301726429302,0.0
95,-17.0375103758071,-17.049757570084136,0.0
96,-26.334221089371823,-26.07460213195316,0.5192379148373263
97,-38.26932722984324,-38.25935776454972,0.019938930587045434
98,-18.68756202152909,-18.05582052616065,1.2634829907368754
99,-18.134172339410505,-18.146380951472224,0.0
