sample,ll0,ll1,score
0,-13.322713707007496,-13.309814005390283,0.02579940323442642
1,-15.085604261546878,-15.109771993741804,0.0
2,-26.118007625840107,-17.58251306990327,17.070989111873672
3,-22.65488063163109,-22.673446610544847,0.0
4,-29.78215740944414,-29.85170208561842,0.0
5,-13.09553557087946,-13.075896871834308,0.039277398090302285
6,-21.133033755265853,-21.091639996946203,0.08278751663929995
7,-27.08652871848134,-27.11475302899946,0.0
8,-29.47275228353716,-29.46525239555367,0.01499977596698443
9,-24.1199944211505,-24.094698852014435,0.05059113827213224
10,-24.19291838359009,-24.15886980308048,0.06809716101921737
11,-14.712301903788653,-14.672679389051044,0.07924502947521717
12,-21.24154440339672,-21.2079421923816,0.0672044220302368
13,-36.31498981759637,-36.39890138260735,0.0
14,-20.457329666869285,-20.50606010101604,0.0
15,-14.20778245649682,-11.056692403256026,6.30218010648159
16,-25.90782765579548,-25.988850630793515,0.0
17,-23.79428292845625,-22.221366432541096,3.1458329918303107
18,-17.875607058351733,-17.87167674797238,0.00786062075870575
19,-26.59531292156963,-26.592504975854155,0.005615891430949205
20,-15.98129780122168,-14.467616776268418,3.0273620499065252
21,-13.032814731009395,-12.516544906394916,1.0325396492289585
22,-14.147227546233598,-14.13757147153208,0.01931214940303505
23,-17.632731874765597,-13.788688561451016,7.688086626629161
24,-30.887728733780683,-30.97444809668776,0.0
25,-17.833465994484662,-17.859157528425847,0.0
26,-12.883318896394009,-12.871957616347832,0.022722560092354627
27,-29.30071226358986,-28.20401879970832,2.193386927763079
28,-38.73221823896944,-35.58661937465077,6.291197728637329
29,-18.705537774535145,-18.675847488381702,0.059380572306885426
30,-18.161265461143817,-16.7506083568969,2.821314208493831
31,-17.324578031922094,-17.315209468586083,0.018737126672021986
32,-21.245500053839976,-21.189891258734654,0.11121759021064292
33,-18.6626161570902,-18.572215816540428,0.18080068109954084
34,-23.45019191274399,-22.410004432654187,2.080374960179604
35,-18.42477801360238,-18.38427517942103,0.08100566836269962
36,-14.206524393888282,-13.639174626337484,1.1346995351015963
37,-12.380700559883994,-12.31661106538298,0.12817898900202707
38,-14.941172993811898,-14.883841226755695,0.11466353411240604
39,-15.712016806910446,-15.745703775656462,0.0
40,-35.6156540304269,-35.64435229999546,0.0
41,-44.71139587397939,-39.049242267315314,11.324307213328154
42,-19.116239478274338,-19.127059441789697,0.0
43,-13.994141283458488,-13.40288191910241,1.1825187287121572
44,-34.39670657657069,-34.3827591835522,0.027894786036981145
45,-15.732776854470048,-13.214464424188453,5.03662486056319
46,-56.573601026444095,-50.583497043940895,11.9802079650064
47,-21.843463580829734,-21.867824273276817,0.0
48,-22.6658499220694,-18.924848043915507,7.482003756307783
49,-18.038283914992583,-17.644830223926512,0.7869073821321422
50,-25.84698935330673,-24.215403654855365,3.2631713969027274
51,-15.351721900127709,-15.37533393167795,0.0
52,-20.596998852105884,-20.36554131178091,0.4629150806499496
53,-15.367695800173845,-14.027485319813168,2.680420960721353
54,-21.70020380547954,-21.685836984192026,0.028733642575026863
55,-16.50767184937238,-16.518725565386227,0.0
56,-23.70748301059628,-23.68483758128628,0.0452908586199996
57,-20.35982782888783,-20.3656396441528,0.0
58,-41.148830507477854,-37.36881195906072,7.5600370968342645
59,-19.41180418844132,-16.498013212982908,5.827581950916823
60,-14.141544367488397,-14.15067995565385,0.0
61,-25.68870420823719,-25.64735006760212,0.0827082812701434
62,-33.88189129397399,-33.93482232139702,0.0
63,-30.236794376506865,-29.57598878376326,1.3216111854872068
64,-15.575943843445264,-15.506001171793422,0.13988534330368552
65,-39.28508509195017,-39.21486181464304,0.1404465546142717
66,-11.875983042315292,-11.87242301933584,0.007120045958902921
67,-15.369423793729757,-15.395021040161854,0.0
68,-21.00827350292828,-20.93415947177276,0.14822806231104124
69,-34.596015916583674,-34.55845472781962,0.07512237752810336
70,-34.64688498855827,-34.64875555985674,0.0
71,-21.347305544296415,-20.596128769136463,1.5023535503199028
72,-12.624279502045216,-11.158684837799726,2.93118932849098
73,-20.084016891050688,-20.127856959978697,0.0
74,-23.73508807193375,-23.72155094366472,0.027074256538057284
75,-15.390877121167122,-15.414350682897211,0.0
76,-19.60040945438361,-16.98623851416304,5.2283418804411355
77,-16.175344889239124,-16.188586547857987,0.0
78,-18.838701852628876,-18.37609485803672,0.9252139891843143
79,-22.660194218954445,-22.618452812985247,0.08348281193839568
80,-19.38620306711241,-19.388360663176154,0.0
81,-20.192978390612147,-20.20379810938509,0.0
82,-8.453922968255974,-8.450938892418252,0.0059681516754430675
83,-12.954798624039832,-12.928000120648676,0.053597006782311496
84,-47.08503064354153,-47.14612666961975,0.0
85,-20.749969541533797,-20.77696562913182,0.0
86,-20.214607823243504,-20.17330135464077,0.08261293720546803
87,-26.390764417697955,-26.433164817469976,0.0
88,-40.90911694309799,-40.89777322799338,0.02268743020921704
89,-11.879961784302704,-11.851602936719186,0.05671769516703762
90,-29.85021663969316,-29.86005026151664,0.0
91,-27.280796311244497,-27.31338349267014,0.0
92,-20.24458475922463,-20.249101058914174,0.0
93,-11.7931016493773,-11.7160616234668,0.15408005182100126
94,-25.03622803233652,-25.036275946471385,0.0
95,-27.9143996031636,-27.8331046161753,0.16258997397659414
96,-16.62973926386449,-16.392426836412433,0.4746248549041141
97,-21.35034875444919,-21.36959326700007,0.0
98,-17.15069724286871,-16.91705485770675,0.46728477032392135
99,-21.245797147020863,-21.214772767745515,0.06204875855069503
