sample,ll0,ll1,score
0,-9.785886151570065,-9.78592182121744,0.0
1,-19.12804137549248,-19.12806899783956,0.0
2,-10.457706791785382,-10.457715135100408,0.0
3,-13.097104877636228,-12.513763282196653,1.1666831908791515
4,-16.396238398926247,-16.396251584881014,0.0
5,-15.817172145779743,-14.223515592418767,3.187313106721952
6,-26.6022727947835,-26.602285550056685,0.0
7,-20.222572183357062,-20.222580873028363,0.0
8,-24.861340258488184,-24.861341838696887,0.0
9,-18.301146513930878,-18.301149115144323,0.0
10,-11.101137881895449,-11.035834795081858,0.1306061736271822
11,-20.162919693670737,-17.560021858565825,5.205795670209824
12,-20.84057515387084,-20.840609970634272,0.0
13,-17.93144164816104,-15.951225456620056,3.9604323830819688
14,-20.54094652004973,-20.54095652577624,0.0
15,-17.48773135797917,-17.261280090795672,0.45290253436699857
16,-24.0650080401368,-24.06501164558054,0.0
17,-25.27789353154868,-16.630224618364185,17.295337826368993
18,-14.87489538816034,-13.467131765990333,2.8155272443400143
19,-19.84966597245206,-17.03453760296331,5.630256738977494
20,-19.995424509073057,-17.236128004303627,5.518593009538861
21,-16.43569306355647,-11.5434481565969,9.78448981391914
22,-11.115869949169946,-11.115882974635555,0.0
23,-15.84036580169479,-15.840368917773326,0.0
24,-11.859330281625777,-11.859346641822263,0.0
25,-21.00082960658524,-14.81563982788416,12.370379557402156
26,-20.69065801092178,-20.690662959565707,0.0
27,-16.815427125293667,-16.548518872072226,0.5338165064428821
28,-22.537943647420136,-22.53794064472876,6.005382751084198e-06
29,-11.486128889549237,-11.165397719722232,0.6414623396540087
30,-15.6743464062852,-12.4953053966092,6.358082019351997
31,-25.552002281964853,-21.88311376912181,7.337777025686087
32,-17.86503399029132,-17.86456702573515,0.0009339291123424687
33,-17.360660757159593,-17.36066224591676,0.0
34,-12.791934505639034,-12.489657533340855,0.6045539445963577
35,-30.18424109432473,-16.476335732346183,27.415810723957094
36,-15.55888789683956,-15.558887584089906,6.254993074605864e-07
37,-17.611785260780355,-17.611795441423045,0.0
38,-21.21241135187334,-21.212428271894645,0.0
39,-20.880800599523745,-16.959055150691608,7.8434908976642745
40,-16.91019848426282,-13.006811426945054,7.806774114635534
41,-16.017484160599732,-16.01750678094749,0.0
42,-14.069753682613864,-14.069756094172028,0.0
43,-17.16750621770599,-17.167507567830164,0.0
44,-26.805067183993152,-23.40986447395798,6.790405420070343
45,-13.41669902029882,-13.41670291361488,0.0
46,-16.61415670980833,-16.61415742381994,0.0
47,-16.934203908687476,-16.93420454462516,0.0
48,-22.654337522172103,-22.654341173558528,0.0
49,-10.480460199310793,-10.413757061097366,0.13340627642685376
50,-13.448090975105009,-13.448091375583546,0.0
51,-16.749876917757135,-16.74987684019515,1.5512397055772453e-07
52,-24.861506763415115,-24.861525762288515,0.0
53,-33.75776458048948,-33.757764544024816,7.292932480140735e-08
54,-29.09409367233153,-29.09066417140804,0.0068590018469834035
55,-14.812307647626932,-14.77349997505953,0.07761534513480584
56,-16.036482198546416,-16.036506675193593,0.0
57,-24.82566014207337,-16.6650737178174,16.321172848511942
58,-20.888931795837117,-20.887794026049846,0.0022755395745406304
59,-23.12042763705149,-23.120454167243665,0.0
60,-19.780927011760312,-17.529091610716385,4.5036708020878535
61,-16.52011766129472,-12.718887335813744,7.602460650961952
62,-23.156551390178613,-23.156598114546043,0.0
63,-24.77555862780195,-17.144283786846085,15.262549681911729
64,-13.057425670940422,-10.470186483018878,5.174478375843087
65,-9.38735003802424,-8.881774454305559,1.0111511674373617
66,-27.01242203905862,-27.012425709889257,0.0
67,-20.819115191906924,-20.81916673829712,0.0
68,-11.245741651043408,-11.24575227365128,0.0
69,-15.710476179880668,-15.69872238552174,0.0235075887178553
70,-27.879315979410222,-27.879320427993957,0.0
71,-13.5531192896835,-12.564925959368887,1.9763866606292275
72,-16.54251854945322,-14.199519691205852,4.685997716494736
73,-17.80035271310536,-17.800393961395866,0.0
74,-14.955617310593038,-11.40777043849968,7.095693744186715
75,-29.56850908513499,-11.12035556119334,36.8963070478833
76,-22.31115563037042,-22.31115560290305,5.493473764772716e-08
77,-22.82721159667291,-22.827236489544887,0.0
78,-18.29392147529819,-11.982815075042703,12.622212800510976
79,-15.986252109937393,-12.95247994837485,6.067544323125087
80,-20.696063119595387,-19.051716430130924,3.288693378928926
81,-17.504802014916454,-17.504803227336623,0.0
82,-19.46373479258875,-18.564107105050358,1.7992553750767826
83,-13.39696110163839,-12.968158591411171,0.8576050204544359
84,-18.61337320752982,-10.313548349288984,16.599649716481668
85,-19.09470543078846,-17.946780640344972,2.2958495808869728
86,-13.052062317504092,-11.592893122144408,2.9183383907193665
87,-20.245441789180408,-13.432631713477052,13.62562015140671
88,-18.469323250015208,-18.469340470807808,0.0
89,-10.113797259729337,-10.113825480136288,0.0
90,-16.258991516881768,-16.259039470818326,0.0
91,-18.29160501244003,-18.29162088891557,0.0
92,-23.474150599767043,-23.40989141664985,0.12851836623438828
93,-18.567495431291903,-18.495324876166706,0.14434111025039442
94,-19.479261857949574,-19.479265726862987,0.0
95,-13.712352537089512,-13.712352647594145,0.0
96,-21.484327346404573,-20.653736883380937,1.6611809260472725
97,-30.72736825850925,-30.72738122504489,0.0
98,-18.99767197765392,-18.99767899910242,0.0
99,-12.449118727933618,-10.480992029544218,3.936253396778799
