sample,ll0,ll1,score
0,-15.201037352337485,-11.97998596891173,6.442102766851509
1,-17.985925675377263,-17.985930738439933,0.0
2,-28.73818656963053,-24.591033548262207,8.294306042736643
3,-17.717607600362342,-17.710158185048734,0.014898830627217308
4,-14.570405887189132,-14.195533774767831,0.7497442248426012
5,-15.498216044334592,-15.498224929417272,0.0
6,-11.329268639238968,-10.6093436628647,1.439849952748535
7,-17.07663313317964,-17.07670924703361,0.0
8,-22.27652221338109,-19.815465083965552,4.922114258831073
9,-16.408999480894735,-10.293546665558242,12.230905630672986
10,-44.666107327063685,-44.66616484798014,0.0
11,-29.60179588926588,-14.861410830435767,29.480770117660224
12,-11.379588895276765,-11.379614429475094,0.0
13,-19.01552120071833,-17.113197981500356,3.8046464384359453
14,-9.369237503852927,-8.469595873506647,1.7992832606925617
15,-13.18486804246144,-13.0200848519131,0.32956638109667935
16,-14.002745479464668,-13.95457638016144,0.09633819860645687
17,-20.23262180666333,-20.232649624871883,0.0
18,-25.021955825019354,-15.788579792498304,18.4667520650421
19,-21.481520834940618,-21.48152129310568,0.0
20,-19.602796286899217,-19.60280175722981,0.0
21,-19.10261364852316,-19.10262669592456,0.0
22,-25.410444503755947,-25.41096155755458,0.0
23,-22.097627855438738,-16.736297224035937,10.722661262805602
24,-21.141348297778386,-14.382103809831184,13.518488975894403
25,-15.364558975987954,-14.406713827545383,1.915690296885142
26,-16.927523659904004,-16.92753925541175,0.0
27,-19.780752188885923,-19.780774819274868,0.0
28,-19.436264819542394,-18.465088366741572,1.9423529056016449
29,-28.285252680621937,-28.285264879664915,0.0
30,-22.3009299290984,-12.154908479211034,20.292042899774735
31,-29.301963790539297,-15.931018834407936,26.74188991226272
32,-16.98553343928215,-16.98553638025221,0.0
33,-29.00814393058029,-29.00814842633873,0.0
34,-21.06515434270001,-21.06515493078609,0.0
35,-18.451988881785617,-15.415175974446711,6.073625814677811
36,-15.659152887131532,-14.941396284987018,1.4355132042890268
37,-22.26691915805249,-20.012904095498,4.508030125108981
38,-18.79833118952663,-13.918702606416872,9.759257166219513
39,-12.584885254180968,-12.448008525345386,0.27375345767116244
40,-14.73886662395268,-12.95500254411295,3.567728159679458
41,-12.825400480071096,-12.825409374369595,0.0
42,-18.98836017559032,-18.98837843907618,0.0
43,-13.81339747414551,-13.813397423268675,1.0175367037845717e-07
44,-19.071596022785464,-19.07159813870716,0.0
45,-13.046357586723513,-13.046407301915966,0.0
46,-21.631879833076503,-17.773780079217715,7.716199507717576
47,-18.82260423981197,-17.807497116794043,2.030214246035854
48,-20.216997707885582,-14.220411140845766,11.993173134079633
49,-16.249109088514608,-13.98783974642426,4.522538684180695
50,-25.85564923524052,-10.882455908937091,29.946386652606858
51,-7.037552474731466,-6.976822841556521,0.12145926634989124
52,-13.107994181354886,-12.431751056945895,1.352486248817982
53,-15.820969233806718,-15.563526585553427,0.5148852965065807
54,-19.16115591501129,-19.161155896342443,3.7337692049277393e-08
55,-11.076088826363913,-11.069173677491968,0.01383029774389044
56,-16.2239904271796,-15.474711646022229,1.498557562314744
57,-14.767644079652827,-14.767649680708294,0.0
58,-17.2771230146414,-10.722145627294514,13.109954774693772
59,-16.364525996366197,-15.86131082266614,1.0064303474001157
60,-18.388025462674744,-18.388051716403485,0.0
61,-22.4372302155414,-20.41128661049537,4.051887210092062
62,-16.553242307594623,-16.55340976627148,0.0
63,-30.80192161955529,-11.906550054251294,37.79074313060799
64,-21.96475378409264,-21.96475375399745,6.019038067961446e-08
65,-23.972801572171768,-15.221599365067888,17.50240441420776
66,-14.231389907101374,-14.231392759900888,0.0
67,-15.149757721069784,-15.14977606216326,0.0
68,-21.06018155681732,-19.82721331009829,2.4659364934380577
69,-17.099312973882654,-17.099313014987416,0.0
70,-17.773363025411207,-16.3181521242719,2.910421802278613
71,-11.039582641197176,-11.039638483700646,0.0
72,-12.791977341469105,-11.869593424553074,1.844767833832062
73,-13.426673370517202,-13.426677572417288,0.0
74,-12.774238431947568,-12.774254466384216,0.0
75,-14.247491092526245,-13.44204517517826,1.6108918346959697
76,-10.116174507202704,-9.993690910498334,0.2449671934087405
77,-14.329618813692951,-14.241074994112456,0.17708763916099102
78,-21.036774698101016,-20.632383780235365,0.8087818357313026
79,-12.395694052678955,-12.395791188189172,0.0
80,-20.42777836980536,-20.427807338526343,0.0
81,-25.52480040139056,-25.37847748447284,0.2926458338354436
82,-17.204004507872106,-17.17956731835325,0.048874379037712856
83,-13.706074615472804,-11.905899583903777,3.6003500631380554
84,-16.767186990024644,-16.767190999364693,0.0
85,-28.254259616095705,-28.25428629500498,0.0
86,-16.354269080853804,-13.946196882770945,4.816144396165718
87,-19.004153008666385,-18.906367586136845,0.1955708450590805
88,-18.264655952577307,-18.264662019697692,0.0
89,-18.98041554206289,-18.556193427103462,0.8484442299188544
90,-12.884463143076466,-12.324074790118146,1.12077670591664
91,-16.55133975789408,-16.518987605808967,0.06470430417022754
92,-22.440204566999174,-22.330847916438238,0.21871330112187337
93,-18.16868808577905,-18.16870143958163,0.0
94,-19.781897274060945,-19.771680046939554,0.020434454242781896
95,-15.858508654652024,-15.742396461745114,0.23222438581381866
96,-15.211671111112684,-15.211680422071984,0.0
97,-17.04312814833567,-17.043134901304335,0.0
98,-17.098449003214068,-17.098457817599076,0.0
99,-13.847678309376027,-13.847678296487627,2.5776799361665326e-08
