sample,ll0,ll1,score
0,-61.70322022710983,-61.25232368028864,0.9017930936423824
1,-124.47411964145576,-123.55531312230096,1.8376130383095983
2,-126.4699364655996,-126.41271056167848,0.11445180784224362
3,-72.16397452092122,-71.45707990200931,1.4137892378238064
4,-91.18794608162356,-91.2460403273657,0.0
5,-50.9196090008994,-50.907474796158304,0.024268409482189668
6,-71.59700115857186,-71.53234175491801,0.12931880730769763
7,-54.279148497821126,-54.01146436003981,0.5353682755626323
8,-66.62176119404796,-66.67538974701307,0.0
9,-61.08640443093742,-60.88633601398846,0.40013683389791765
10,-65.48243512066495,-65.20417141660944,0.556527408111009
11,-46.43730951470927,-45.396081867135045,2.082455295148449
12,-75.86577556288435,-74.81023290520787,2.111085315352966
13,-78.21642747419254,-77.06587630276111,2.301102342862862
14,-76.62706403973998,-76.73197597884538,0.0
15,-64.6338064117173,-64.62219622869385,0.0232203660468997
16,-49.95442579922463,-49.49279077711914,0.9232700442109802
17,-56.74549417196369,-56.34149403425917,0.808000275409043
18,-122.68468048127508,-122.57346796775926,0.22242502703164746
19,-54.34196658710081,-51.41715862411459,5.849615925972444
20,-54.36330216831179,-53.89411158443883,0.9383811677459164
21,-78.42600046505655,-78.33170910874722,0.1885827126186541
22,-53.440408660127474,-51.07130794461834,4.738201431018268
23,-64.18824754091344,-53.55250495064912,21.27148518052863
24,-45.369127926503154,-45.468766306929226,0.0
25,-63.40892130201769,-63.24605145507762,0.3257396938801378
26,-104.7409708228325,-104.40986193633984,0.6622177729853149
27,-83.35502768530769,-83.16076438831873,0.38852659397792877
28,-101.40800899405065,-101.41335882881566,0.0
29,-100.52957034277064,-98.7712095146398,3.516721656261666
30,-90.81124248210968,-90.82720423431942,0.0
31,-66.40019741344805,-66.11017763835243,0.580039550191259
32,-48.7881249871968,-47.557220865159294,2.4618082440750158
33,-71.15409608680494,-69.90872861930502,2.4907349349998356
34,-74.85531679403317,-74.84544211521826,0.019749357629819997
35,-68.22835258581708,-67.7754759278995,0.9057533158351418
36,-56.09263887273287,-54.9178738044094,2.3495301366469334
37,-52.27305562629515,-52.13071381795756,0.2846836166751672
38,-61.01182012216506,-61.00033958954482,0.02296106524048014
39,-87.97384339120558,-87.86830912663362,0.21106852914391538
40,-58.104686886283794,-58.11983251227693,0.0
41,-75.33341696420521,-73.99505083886326,2.676732250683898
42,-82.77962505742593,-82.52569829334297,0.5078535281659242
43,-158.12116591473858,-158.07202465893474,0.09828251160769241
44,-172.6093501364129,-147.97037852005127,49.27794323272326
45,-84.64016986402106,-84.19539588720927,0.8895479536235769
46,-92.00229087839035,-91.76845992157156,0.4676619136375848
47,-54.71836887891021,-49.79127803287397,9.854181692072487
48,-103.23841445719292,-103.13029681908544,0.21623527621494532
49,-52.352436065056,-50.33728496359588,4.0303022029202396
50,-64.30136452181287,-64.38115724939135,0.0
51,-89.31620688166467,-87.59784512590537,3.4367235115186077
52,-92.26045763423292,-90.8139792754749,2.8929567175160287
53,-81.97473432074062,-80.3992069489585,3.1510547435642593
54,-76.42941726750726,-76.37883310587794,0.10116832325863356
55,-65.05355702521061,-64.87542976211623,0.3562545261887635
56,-78.97718175001053,-74.51409808752047,8.926167324980128
57,-110.25615648575103,-100.1605727886264,20.191167394249277
58,-56.9515879918228,-48.65938671950245,16.584402544640696
59,-109.24623357309724,-107.92753869132332,2.6373897635478443
60,-148.34505705536174,-147.42491112119382,1.8402918683358394
61,-109.81791729192425,-109.56663463630898,0.5025653112305406
62,-76.35011971314162,-75.73505869251244,1.2301220412583689
63,-63.65780741470272,-60.80798811028147,5.699638608842491
64,-110.07412904880556,-109.00967369778785,2.1289107020354265
65,-69.54297177796829,-68.26185804791378,2.5622274601090282
66,-77.82778898756743,-77.88505502689,0.0
67,-140.8576969233648,-140.67443733287575,0.3665191809781163
68,-90.13493358520046,-89.66865154116623,0.9325640880684603
69,-67.85281188882831,-67.85879244116995,0.0
70,-92.86139875625314,-80.45840103722557,24.805995438055135
71,-104.08242379869549,-100.61700760545644,6.930832386478102
72,-59.37601939546185,-56.70325103542121,5.345536720081284
73,-73.53027790946064,-73.45809612437276,0.14436357017575574
74,-79.82361726759855,-80.02920364003869,0.0
75,-93.90154552245592,-93.54057480004236,0.7219414448271095
76,-74.55219875543273,-74.43507914412626,0.23423922261292773
77,-88.00387041570556,-87.7587429777072,0.490254875996726
78,-109.04804575179426,-96.48638243848808,25.123326626612368
