sample,ll0,ll1,score
0,-49.69712209127045,-49.49551623926518,0.40321170401054474
1,-57.18993857009519,-57.22704381930767,0.0
2,-59.64617253568542,-58.95880241717979,1.3747402370112667
3,-58.970854519324895,-58.82622721986595,0.28925459891789274
4,-85.45518589435333,-84.93960844747872,1.0311548937492319
5,-95.43114073247702,-94.92925151878616,1.003778427381718
6,-86.77333404892599,-86.84062186858435,0.0
7,-62.31998440308901,-61.94581842882423,0.7483319485295539
8,-75.06715956640438,-73.83246228875728,2.469394555294201
9,-54.96865324752838,-51.50199595343011,6.933314588196538
10,-67.67848634324308,-67.77495483464813,0.0
11,-97.26111952223404,-91.6392794048564,11.243680234755288
12,-54.03717296780389,-45.665222895566906,16.74390014447397
13,-96.56409501420995,-95.9673032341063,1.1935835602073155
14,-89.4842056547257,-89.30490349927786,0.3586043108956858
15,-93.337991794302,-93.25078857822425,0.17440643215550722
16,-58.62744230670948,-58.48875762090461,0.27736937160975117
17,-63.4314431290132,-59.70877742429222,7.4453314094419625
18,-45.824344322392605,-45.06667128224596,1.515346080293284
19,-79.90113557928555,-80.02724018940899,0.0
20,-56.84574041194122,-53.79297274105591,6.105535341770619
21,-67.8478156232521,-66.62004336821568,2.455544510072855
22,-53.71890871545967,-53.70926289944899,0.01929163202136408
23,-63.35286333524535,-61.75856240603357,3.188601858423567
24,-36.65225466142203,-35.567340809205035,2.1698277044339846
25,-85.7316035345285,-81.620079688215,8.223047692627006
26,-64.31396611606667,-64.33473952959359,0.0
27,-69.45195857521003,-67.79636490440647,3.311187341607109
28,-72.01492060788941,-70.07210901864275,3.8856231784933186
29,-56.81456182852975,-56.717771039532735,0.1935815779940242
30,-68.67307497751675,-68.5040653121778,0.3380193306778949
31,-54.87815246015347,-54.82177482828676,0.11275526373341904
32,-75.76465251945294,-75.45725497515592,0.6147950885940361
33,-52.83394040322863,-52.322091507753626,1.0236977909500098
34,-49.836850222278485,-48.82680948384725,2.0200814768624724
35,-58.16650842597858,-56.88182553718846,2.5693657775802308
36,-110.10530901529206,-109.82384558574526,0.5629268590936078
37,-57.27563235599489,-57.20601335735555,0.13923799727866992
38,-58.55513503631907,-58.13309674550692,0.8440765816243072
39,-43.92091754496467,-43.60144433078499,0.6389464283593469
40,-56.70817252098341,-56.88183843605617,0.0
41,-48.31731171525069,-48.10925392657852,0.41611557734434257
42,-83.61014194677696,-83.58466401925851,0.050955855036903586
43,-65.51456347228392,-65.72091192725782,0.0
44,-43.12265959667069,-41.17723358181677,3.8908520297078297
45,-84.69445329270799,-84.79320813626265,0.0
46,-64.54961232794251,-62.43243316285668,4.234358330171659
47,-47.80335699256118,-47.78112861879048,0.04445674754138906
48,-67.24360527743244,-67.19895434290473,0.08930186905541859
