sample,ll0,ll1,score
0,-100.84721817795447,-100.73795198082637,0.21853239425621496
1,-125.43916924595808,-123.18831486305682,4.501708765802533
2,-104.16120194153297,-104.14652043215928,0.029363018747375236
3,-118.48724282592671,-118.50136676196266,0.0
4,-108.75016321984988,-108.6434284716894,0.21346949632095402
5,-141.77795409299006,-141.68681989552053,0.182268394939058
6,-86.06157303414929,-85.96109372787541,0.20095861254776537
7,-81.55896999926563,-78.05591332929254,7.006113339946182
8,-116.27121624460553,-115.15391843309136,2.2345956230283264
9,-116.2932012499601,-113.75380991475116,5.078782670417894
10,-102.60122286383525,-102.54877178838572,0.10490215089905064
11,-105.82404149728777,-104.75562196660024,2.136839061375042
12,-123.80039538236451,-121.35016174278236,4.900467279164303
13,-158.45724142286588,-158.00881988285985,0.8968430800120473
14,-158.5300111085716,-150.9180638203741,15.223894576395026
15,-123.20884044144624,-123.19590811835018,0.025864646192133023
16,-129.18768572839934,-123.64200129706528,11.091368862668133
17,-99.95729522847569,-98.99970449565528,1.9151814656408135
18,-115.50274226294432,-115.28552702914948,0.43443046758969217
19,-80.20720507227071,-79.93106682349594,0.552276497549542
20,-119.99927921120458,-117.58296390149997,4.83263061940923
21,-146.29581656446905,-143.474658730317,5.642315668304093
22,-143.02377076672397,-141.15421077245716,3.7391199885336164
23,-146.32055703499088,-143.6114621045899,5.418189860801988
24,-117.29705058392427,-117.28421181421548,0.025677539417586104
25,-100.07609877074974,-100.10672759395324,0.0
26,-107.1422887128889,-106.96279325197298,0.35899092183183257
27,-119.54993407106195,-119.26690616671962,0.5660558086846663
28,-96.92156826388648,-96.87452870156812,0.09407912463672119
29,-166.31143114847268,-165.9687382026437,0.6853858916579725
30,-107.10011725319504,-107.00533108678565,0.18957233281878416
31,-91.38825689476316,-91.14083814533228,0.4948374988617559
32,-138.38371880300804,-127.9643423246282,20.838752956759663
33,-127.29190135547702,-122.81344170627796,8.956919298398134
34,-147.88752646767793,-147.4842955845114,0.8064617663330864
35,-171.4252594079681,-171.30680500210283,0.23690881173052958
36,-77.54938018890766,-77.44869205936659,0.20137625908213863
37,-147.30763067492413,-147.46158161316745,0.0
38,-97.5501919251717,-97.03196376019991,1.0364563299435758
39,-88.27199329388421,-86.46590688196801,3.6121728238323954
40,-102.76509793385536,-102.78258816630662,0.0
41,-126.82047671009413,-126.84959612126282,0.0
42,-137.50042318053966,-136.38965199654717,2.2215423679849664
43,-186.14671626886485,-185.5984513579632,1.0965298218033013
44,-86.55942262730117,-85.61510015975563,1.8886449350910937
45,-100.77686813398851,-100.45014628191234,0.6534437041523518
46,-153.46303390292053,-153.25266749011752,0.42073282560602365
47,-106.05467613685514,-105.7746584183684,0.5600354369734646
48,-120.89548682621816,-120.87219957467714,0.046574503082041474
49,-112.1585909752786,-112.1601472577844,0.0
50,-92.54070272630368,-92.46005269524704,0.16130006211326986
51,-142.18710047208162,-141.28542138490724,1.803358174348773
52,-114.27275161238072,-114.15441053875452,0.23668214725239523
53,-95.72091463775956,-95.55446497867388,0.3328993181713713
54,-110.99866199859628,-110.90549619958156,0.186331598029426
55,-93.37827283561288,-90.09768642672408,6.561172817777589
56,-218.4775137722707,-215.83846023008172,5.27810708437795
57,-138.303103854065,-138.10392469012515,0.3983583278796914
58,-108.75324975345262,-108.03555578426506,1.4353879383751291
59,-157.94639482734442,-149.35274608104487,17.1872974925991
60,-144.74951354734952,-144.42092090142128,0.6571852918564787
61,-99.47856499513736,-98.77309953321118,1.4109309238523622
62,-152.2942109748106,-151.90972696738737,0.7689680148464504
63,-104.73692490141516,-104.66894207340218,0.13596565602597366
64,-99.00059497022852,-96.08402204158924,5.833145857278566
65,-68.73550572080788,-68.19770578087949,1.0755998798567816
66,-117.5239074374379,-114.89054795043332,5.266718974009166
67,-120.95086733341572,-120.8590686114193,0.18359744399282363
68,-86.80896527430248,-86.66598064207972,0.2859692644455265
69,-104.20392591724986,-103.6682508554479,1.071350123603935
70,-162.55960954083434,-160.51381609366032,4.0915868943480405
71,-78.86605626664223,-76.10887368784098,5.514365157602498
72,-109.71925798892651,-109.60304801035385,0.23241995714533914
73,-148.3672449108464,-148.17233601355707,0.3898177945786756
