ll,T_NH,T_Basal,T_OOA,T_Stu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,p_Bas_Stu,m_LosYor,m_StuYor,m_LosStu
-547.2680455751225,804122.7665877964,691264.9938841107,67217.84449283473,33207.4983875416,15680.008860694585,2247.093394000924,27284.92226755838,12370.79427100196,1048.1453435884453,1114.181943027547,9260.223184027705,0.09317874295408583,0.00010098082747523122,3.6569441855275846e-05,5.89771154690186e-05
-563.2869329157156,815233.6300589249,358757.8927588446,65947.79053559525,33509.05141335072,15484.13536063466,2244.0587544946134,28673.16942458526,15448.987295203176,930.9333033474877,1040.8402916484863,10632.533587361193,0.15773069287238425,0.000108371317908088,6.4208385177359305e-06,9.176845630185076e-05
-565.0493186817021,758762.2995477277,392113.25240741024,61162.56969093117,33901.55681743458,16315.273718884486,2225.2224999014293,27373.35469947661,12644.179811174217,685.4135169933955,982.6746677215687,9052.487247308438,0.1502614638109652,0.00011118484275601655,1.84474576898171e-05,0.00010993543393286335
-551.8038621790507,796339.5407093726,763271.9552569307,56152.90066299949,33304.303241763126,15793.719064890296,2243.224185538169,27737.42234895865,10261.735401427075,500.4591301041524,1116.7161770521036,8728.01531080836,0.08303176479976328,9.937527434201691e-05,4.632062562746152e-05,5.286755234091603e-05
-567.4995824578347,959609.4640526655,883635.1734423961,63038.26615713864,32958.64690128992,13274.931678405763,2275.9993962258613,31213.808703698196,11995.53735002335,851.9615929888112,1134.2868721131706,10617.149170080445,0.08530863041675983,0.00010409429043125802,3.949127167487169e-05,4.7855694089491376e-05
-548.2612200247966,816256.0662657385,744096.603350444,58993.36655746998,33341.45467661518,15493.20818616389,2248.835662002923,28068.35928479885,10969.554968378658,641.868576377553,1116.02327179779,9034.04356443252,0.08689826140109187,9.908084866429516e-05,4.298134862914792e-05,5.596048696348542e-05
