ll,T_NH,T_Basal,T_OOA,T_Stu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,p_Bas_Stu,m_LosYor,m_StuYor,m_LosStu
-555.2549281636522,768695.5916406373,438813.54360271816,67612.26992810094,33219.415761682685,16199.23657975418,2232.5933582355383,27042.506164977647,14503.225426353654,1018.7907231695002,1073.3376474199856,9548.9785881998,0.13492166258056998,0.00010504331795636408,1.826023831498727e-05,7.87653982653262e-05
-546.6221321208029,806538.8846641209,714875.8159754801,63338.065044121446,33187.35935734417,15642.606191128032,2247.694267303021,27579.484039642277,11604.344184710586,853.52866425712,1110.7018971490404,8979.13151064346,0.09037172212513696,0.00010133647066615737,3.973502918515063e-05,5.803027071164679e-05
-546.5520435482164,800323.3934588194,706325.8223315391,62951.362232752945,33261.09757864822,15735.610519396085,2245.0627665408438,27453.65876999717,11521.767405206561,832.7568615872252,1105.131390104177,9067.250683319191,0.09077357243699702,0.00010135092982127394,3.968112007607804e-05,5.900126686287659e-05
