ll,T_NH,T_OOA,T_LosStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-1187.8827548687323,902062.5883261499,91968.13980944616,44999.999999999265,14185.099351942194,2259.542475395328,31902.175863212316,17125.588882463788,2526.467168759859,938.8052769730783,6272.605844690303,3.399884999420912e-05,0.00012927124506217707,0.0003678626303427589
-1151.9636988956515,857244.2107899945,51346.00485504167,44999.999999999985,14768.2358181618,2255.7840945776093,36845.7945499678,6772.919616861598,244.141077431099,837.5487538352938,4578.620807716739,5.1354033023432794e-05,0.0001979838160378057,0.00040561692119022715
-1202.3719005068936,910469.7599625976,86659.38892650088,44999.99999988208,14079.54214563825,2260.0225973044603,30890.18003093875,20512.45449575736,2448.2735323327915,995.863221685179,7198.5267601522255,2.491467840920613e-05,9.691432544810591e-05,0.0003401977094400869
-1151.4682960130726,786111.1733267766,49058.143441561566,44999.94131763515,15872.347116547313,2239.99869101826,31235.462075785028,8486.293497587603,167.87808198497925,935.3550144493796,5418.20219052387,3.9150703130573936e-05,0.00013167516573192226,0.0003405888994965269
