ll,T_NH,T_OOA,T_LosStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-1201.615032237862,914297.3755313756,61618.12494993885,44999.999999996224,13994.099764505936,2252.856214923875,33067.25759810416,12755.20464668014,900.0196143187482,939.5738174519057,6699.33500257557,4.1908667041755164e-05,9.968217989195163e-05,0.00033082872291915886
-1156.3167520795014,897156.032920879,48864.03618933501,44999.999999997744,14183.422211651892,2275.397451731128,33661.06372667217,9760.590647961904,162.22885326833602,999.6675863391763,6016.660861561854,1.7975004899197885e-05,0.0001375514855624977,0.00035796126238698693
-1193.561300688926,897695.5019589586,96348.15048413772,44999.99999969527,14257.495782541422,2249.3092254800913,30822.54411615941,19303.10609432862,2900.7992513541785,938.5033106567874,6864.690900863145,4.2220718003469e-05,9.979323555053247e-05,0.0003404371579809079
-1143.5498997240352,880547.0210957782,49186.034807026845,44999.999999999105,14413.116750478319,2261.803028703714,34807.359804121086,7987.327639346508,166.27423140275596,909.3290886795895,5422.078653603393,4.602067873757809e-05,0.00014571809137448722,0.00035419058490664135
-1152.8450120755745,854636.2905374945,48884.417732167756,44999.999999999585,14850.359021379509,2262.8480281335824,32006.83129284446,10199.243858785894,168.650560910692,1000.958290630133,6205.203978166194,2.4212455061754834e-05,0.0001153824982599537,0.0003321982068707359
-1196.01758432514,813763.3583898798,95931.22180915356,44999.99779787835,15535.781302727302,2236.2502837195075,29476.5928764738,16562.180314949,2714.9311503090266,913.7912386248888,5930.040001113662,4.318764795958947e-05,0.000123791532598664,0.0003569043998558764
-1189.607600322653,912246.6858318333,86886.04610185594,44999.999999999825,14029.137862062407,2263.829819652144,32370.681462015018,16594.80578648005,2254.715845767778,948.7764921857557,6290.121526387883,2.8943706582611323e-05,0.00013307015520560547,0.00037324046929262516
-1144.304964083613,915254.1558500984,49358.67994353326,44999.86069537218,13871.498205580452,2267.024525733191,36329.81524239052,7718.444456567249,170.99359512526206,897.25328385313,5319.911716536168,4.6012834824241995e-05,0.0001580118460647327,0.000367303357696956
