ll,T_NH,T_OOA,T_OOAStu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,m_LosYor,m_StuYor,m_LosStu
-631.8238674026179,751658.2647676434,67069.81393496363,56113.801352341405,16425.439539245424,2227.698596746565,27950.604285342873,12768.263420697263,959.1702002375904,740.9117053645851,5383.507317095339,0.00010328997749585594,1.0000000178778754e-08,0.00034749766864295795
-633.9849591724713,779698.4709053695,67204.5829144723,55627.54085950929,16016.868813590454,2236.2325539052617,28761.792913424186,13054.617834678245,986.0274884134303,751.4275386030997,5579.509559073002,0.00010318096959789276,1.0000000109802711e-08,0.00033727545348549617
