ll,T_NH,T_Basal,T_OOA,T_Stu,N_Anc,N_Vin,N_AMH,N_Yor,N_OOA,N_Los,N_Stu,p_Bas_Stu,m_LosYor,m_StuYor,m_LosStu
-548.3723971787796,803198.2316202292,738098.3591923291,58614.70527129884,33234.52891653847,15690.62216498483,2246.685156674249,27814.08017270924,10763.83913786844,618.941416325858,1110.9118250220072,8793.087969582577,0.08670323157201579,0.00010087735105311606,4.336661082265868e-05,5.648859700773927e-05
-557.6488339151733,779993.0508437133,451890.79809537745,64009.46991924533,34529.98716396056,16028.099029434417,2231.974716825588,27402.642842961293,14041.956738786314,850.7941377305174,1030.657583760245,9129.351722214076,0.13163062817434276,0.00010157251341159557,2.019173401534349e-05,9.92869082732965e-05
-549.6120805394494,800507.0819265761,579449.9780768643,62127.416790575844,33363.41900256546,15812.491031531974,2254.6602781100155,27885.757949050596,12525.291070677411,775.6321282214238,1091.6848736161742,9362.715586844522,0.10748330230574281,0.00010203130580794468,3.173425762133828e-05,6.957657337198399e-05
