rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9,rep10,rep11,rep12,rep13,rep14,rep15,rep16,rep17,rep18,rep19,rep20,rep21,rep22,rep23,rep24,rep25,rep26,rep27,rep28,rep29,rep30,rep31,rep32,rep33,rep34,rep35,rep36,rep37,rep38,rep39,rep40,rep41,rep42,rep43,rep44,rep45,rep46,rep47,rep48,rep49,rep50,rep51,rep52,rep53,rep54,rep55,rep56,rep57,rep58,rep59,rep60,rep61,rep62,rep63,rep64,rep65,rep66,rep67,rep68,rep69,rep70,rep71,rep72,rep73,rep74,rep75,rep76,rep77,rep78,rep79,rep80,rep81,rep82,rep83,rep84,rep85,rep86,rep87,rep88,rep89,rep90,rep91,rep92,rep93,rep94,rep95,rep96
-7.339430977797157e-06,0.0267291448691096,0.07806351986603477,0.11914555709436381,0.4179226433066516,0.005237566311008385,0.0005866850119879974,0.030953346791353198,0.06233795329381664,0.0006703068691717995,-8.91682957112061e-05,5.4238570801889985e-06,-0.00022509990766761412,-6.4364909931891034e-06,1.6489203900597076,0.009440868205377595,0.037704447273899405,-2.454990425004855e-06,0.36436626070211336,0.1125630005636376,0.04237090648300382,0.00021312764660702532,-2.035071825778889e-05,0.006719228706220992,1.1347209219410765,0.853032910611437,0.02750133280019723,0.023517693499053,-1.2526385534811224e-05,0.019937615738328418,0.002363676394386227,0.0235687662512528,0.00019450678579278902,0.1328165128312241,0.019081957436028196,0.1505814584239728,0.02398739702519559,0.086336849858626,0.03850194230337178,0.1178996624923492,0.13027902870002317,2.228765934458865e-05,0.49571120211111863,-7.797141668880458e-05,6.512960962923309e-05,2.4366585748003544e-06,0.05323565937441044,-0.00011298230205700199,0.0019303784620628428,0.18454779089417778,0.1939355967583968,0.20214719071884785,8.390337446700924e-05,0.518729054065829,0.470260644920317,3.3438236040794767e-05,4.221958255223868e-05,0.40742800818666136,0.007723513668087406,0.10767953245286278,0.5965719014448866,0.710271877821292,0.0018309382940193963,6.417081600859631e-05,-0.00018929411859480716,5.598739174117462e-05,4.080565055959717e-05,0.14145356253517802,0.021750933447204593,0.9010726610388695,0.9701871533972499,0.010647008942939601,0.10752174505802159,9.814764370319473e-05,0.135594654232853,0.031135901563559207,0.0289851651004904,-0.00023596289508343027,0.15213196046838082,0.27835334570011083,-6.301939258662737e-05,1.6703252143882537,0.526961034977943,0.3994169381283798,0.07757592793439022,0.04441110366167306,-2.7573260971414104e-05,0.15311065069639856,-2.743151085959905e-05,0.003276072838405586,0.06068835634547359,0.050075066664895196,-3.584725156657864e-05,-8.055275755736169e-05,0.004162416113528189,0.016284579811265215,0.09417324168228358
0.1327952299738624,0.0007768604286658154,0.016597158760657815,0.04026060148676219,0.19463901880196877,0.21723946848838702,0.02569166583741722,0.01115886972451699,0.18388618846483262,0.0017876515337049703,0.00019366231471878992,0.09490359248701258,0.13355096308412562,0.006222195282368989,0.31637133697196285,0.3030821631337744,2.9137401412804298e-05,0.05194178753624917,0.43102155097836464,0.0007581714257347549,-3.056682543578493e-05,0.1381414043721664,0.00018321691689521247,-0.0007497040649736553,0.8950760602634651,0.6120101315010934,0.18663816611559658,0.029668729715957826,0.0001249997005215997,0.047489866979328985,0.15620799597944102,0.007297682979955783,0.23536853728988216,0.2755763597810593,0.051816328492696406,0.32287183297809796,0.47719599857315054,5.090322027001548e-06,0.2008381427448102,7.665129638481649e-05,0.0853670230651618,0.2475426196987498,0.1599918037390778,-5.293150221338805e-05,0.0005122252866950339,0.0001248088979209916,8.738656073814521e-06,0.10708497388960422,0.36986802832466414,0.11751907301696399,-3.504189719980011e-05,-2.2763566231598364e-05,0.00040798544322401264,0.4708547486370136,0.6378581203833515,0.03138831728535579,0.00020714933271381852,0.04798097494419418,-3.447340045859004e-05,-7.413691812119261e-07,0.06000567968195142,0.1154245165556276,0.0009934696961466094,-4.014911200561633e-05,7.2947454947625e-05,-6.576744264763512e-05,0.047289081256856005,0.016422001635021805,-0.00016073452814902023,-2.7437944526809144e-05,0.6717347366845245,0.08636245097524359,0.005589543458710211,4.5373081995203624e-05,0.7536641160459745,0.1601800550320314,4.9945393265415916e-05,0.18171529793349545,0.22189427586161936,0.5688220591539002,0.00012270965441479875,1.5173730452990009,0.2424015575313072,0.016338828676383255,0.2640464912010298,0.10001930579940263,0.06564369998455177,0.40976738481688624,0.16330326895119784,0.3201805184511056,0.021606120051681166,0.038226618133389595,0.7759329166155025,0.0007199066184336023,0.05014910350056839,-6.413938813021325e-05,0.012705828454466772
0.19922405319536096,-7.072243889338914e-05,-8.202280806379747e-05,0.7643574284709079,0.31092329565572746,0.011006491360432857,0.23092965471553256,0.2692147718579848,0.5660121130973877,0.03526237539500318,4.60868542440096e-06,0.0042183779745255945,0.0005256140267169696,0.21177765765451478,0.2498206317843598,0.0982296988250784,0.651147873567691,-5.757993936039707e-06,0.44894250260891494,0.0868180991164482,0.03629428950971601,5.989506381762211e-05,0.3606279554596224,0.03913414656265185,0.8252174105534876,0.1743113798510458,0.1607153264625752,0.1612206977812722,-8.434101315679676e-05,0.08456416695375059,0.1856570443872862,-5.9262017614802875e-05,5.5127544355992875e-05,0.0013081738679824317,0.020849104474497615,-1.4326384011886795e-06,-2.040911380660204e-05,7.056052565299065e-05,0.0588234452998332,0.05140557414315339,0.7236378215900341,-7.36761042006151e-05,0.2208662580611372,-1.8864851228983515e-05,-8.589488724075611e-05,6.104668181040884e-05,0.0027947207847991984,0.05789901727970481,0.005298712038487599,0.0009325968376416027,0.00013236605766220322,0.21869848643417938,0.0023412197942148105,0.452491418473824,0.5776566574713158,0.11064145475177842,0.003631929153387947,0.0003300362911842214,0.00039797532342900066,0.09635045921399539,0.1301192340360294,0.7327865587496629,0.09493615619671,0.0005675864484443738,-0.00015351813339542497,-0.0001123239094848183,0.00012946267325261718,0.19550514662133361,2.6350387920009988e-05,0.010906116771374985,0.38080194303864623,2.3138477223821896e-05,-0.00015062088479639302,3.177796183961856e-05,0.1575879654309606,0.1954741314303034,0.013563128405888025,0.37285808204270954,0.13338932457619918,0.15243709796707,0.0005316669001980134,0.3246982327917796,0.39716740635250525,0.284616772692302,0.6356430681585972,0.0001693583620179795,0.040569332930752,0.002779281842486825,0.0001725431497499874,0.005473017621896836,0.21004949584715082,0.0650926131409486,0.6414077478791893,0.1835072995865836,0.00017602259286042532,0.23268876786466539,0.00029632812863261693
0.0779949905086342,0.012995303713681211,6.443797731459089e-05,0.0969212677782646,0.07573821444869,0.300425546480587,0.0009361146463813808,0.07974095537315057,0.5967441337941339,0.12641292363686182,0.0029801391839335833,0.008321287253467008,0.004206072246413783,0.7375141400374958,0.5189043245906331,0.3739105004117474,0.19579802502354382,0.1436853506338152,1.0657851154187363,0.18722867154832218,-1.4283905153567034e-05,0.0008674894977644398,-0.00010238603311679695,0.334383523262232,0.16853603137961679,0.42334531145824317,0.050399045049157376,0.7280390067588555,0.0027433545363854117,0.1029617382196908,0.0001417739230659687,-8.99769346298096e-05,0.0627988877614452,1.2209532224337365,0.014297541059994603,0.03709021617491301,0.1094532569313828,-7.2904770000215e-05,0.0004830123639621986,0.5102063204160785,0.1053274550896438,0.100888514392621,0.6236298528285693,0.0005786787965254003,-9.707086179755464e-05,-0.00017341519277436213,0.0018614532301878262,0.134966181514249,0.0785769038935894,0.08993673079851361,0.4345582928314414,0.001483767997494806,-1.652017475878287e-05,0.513089571485163,-1.8114992462181512e-06,0.0003338476991087691,0.0006099190561925649,0.0006966605166282003,0.0001951887896080029,0.1212309759026024,0.9682465779424531,0.004494377587652809,0.0923625577040808,-5.7137474064050675e-06,0.001364836445244405,0.07847317815699399,0.1992139516995038,0.0002483220310209866,-9.160762778903653e-05,0.027401013628558804,1.2788879343616322,-3.2922129710011294e-05,0.21247091974489302,0.0005519794277407952,0.38815212699350876,0.2197676090809024,0.4399371639814982,0.003118869343856967,0.18969537321334917,0.2584529470286666,8.16267255819847e-05,2.976475736537369,0.01287042341778219,0.010131313615575399,0.01066879310305599,-4.799874415872818e-05,0.03861112032503741,0.051384503322709024,0.04302106730081359,4.487480882237049e-05,0.0013957236337291956,1.35496190628861,0.024093945403448003,0.311112780271074,0.18600228191784662,0.05905940680657437,-5.2597960107370056e-05
0.0675162755785344,0.1096593709797984,0.3463194838700048,0.0915173387509442,0.331639077707484,0.03836483189203621,0.2056052489796852,0.04378310903373839,0.2440074836317822,0.0008804124557658111,0.3344752513196636,0.0406216115108326,0.5508661512530654,0.03756990989744957,0.6492378598191912,0.2635933842192064,0.0031237464509625973,-6.908694051233066e-06,1.060020036181836,0.6453164729674519,0.00039083696748279384,0.08286890243073922,0.0018712485672940093,0.014740460893154561,0.26275575568457316,0.7566254947703893,-9.87768004057088e-08,0.4576208481309648,-5.380434852575444e-05,-2.839373266658174e-05,0.1136056233882868,0.00037308351011000607,0.012028047731670405,0.011362333362155197,0.013695770333999407,0.01400153466767401,0.015143485382287158,-1.7643202022188387e-05,0.00041285324068959794,0.03776867596860639,0.03145748705364401,0.007870978286591002,0.1379140682258896,3.351491741798718e-05,0.00039507967744878414,-2.134126220076915e-05,0.25884706022394144,0.18151379705018722,0.1107178048177708,7.812709543199292e-05,-3.715293367961836e-05,0.0029650331484291914,-3.7599382424202688e-06,0.0667324304929664,0.18797279175695303,0.19118943701441662,0.007051867251625404,1.097868925917208,-7.281481713281024e-05,0.00028985147038440573,0.23457444404456623,0.8497946246295532,0.0007054684235049957,0.0809008789315582,-5.384880958192451e-06,0.2390053092837782,0.0002691524155890024,0.058433442901741794,2.681871169901706e-05,-6.155965806181607e-05,0.6133693296306028,4.914887041820859e-05,6.910912758395504e-05,0.005293412952425608,0.2879063639797638,3.267870122379557e-05,-0.0001386447971518101,0.10333022331072422,0.056925191737721995,0.06375123826984519,0.15585651987235638,2.6129132481010333,0.3127703529294702,0.025736393226020837,0.4448998383206878,-9.422667386299599e-05,0.09881668315205622,0.009682038193012166,0.09643834736991899,0.009531397295982402,0.026916878575012015,0.5705456135367198,-8.129109817861524e-05,0.024302179696874995,0.08666021372267019,1.2052444444472925,-1.6433135234805718e-05
0.12145397002304104,0.7260190552859987,0.006140119399530408,0.211977107427332,0.7276308764405346,0.7103995320097264,0.05486234017492453,0.04140434302859819,1.086148941157458,0.0579651360510834,0.00010816653892253836,0.06910977244216318,0.18554858671620403,0.05619680129341098,0.044369111632493796,0.11837250447125,1.0106057190890805,0.1858942163735866,0.42851905461323764,0.601753514094714,2.5116683886189373e-05,2.7934481765606867e-05,0.00023909111442618758,0.0002891691951932007,0.6167283949886782,0.4474970284373688,-1.5917806406307022e-08,0.4932204564858542,6.981460179839027e-05,0.17426658145285517,0.0761850671249798,0.0313802805519804,0.3316160185222804,0.1755040258089704,0.00045249628910221107,0.013466420617000596,0.0015868953049621992,0.0006560025853696028,0.0023129993465044046,0.08196460370075238,0.00045044530373861136,0.00018278226399420783,0.03044479930234581,0.000149746529183592,-5.647139217362929e-05,0.0004889983564533851,0.05961217554210202,0.01174273782472024,0.0897775714457568,0.0008783556069401621,-2.2035904173406395e-05,-2.2753969471184243e-05,1.8758016539610622e-05,0.41155675470962294,0.5406086492330893,0.0016427661828236628,-9.306353936699985e-05,0.04554175127774021,0.005594790410674566,0.4475840439154908,0.5220043499485716,0.5066828871934848,0.010376033292193387,0.1744057348457084,0.01615418169821739,-0.00029560751540799735,0.004249692572342992,0.5416589778739654,-5.4240771871605364e-05,-8.844360027959741e-05,0.5618162058727508,0.6369755724506763,0.00036289005782758066,-0.00013999778630358062,0.006457263190152995,0.15015917758987363,0.10001723309856123,2.0092025422413506e-05,0.1264051561547796,-5.5848965699878406e-06,0.13944098146981787,0.6741876682323582,0.3370832923725996,0.48278452128899896,0.06422979849203378,0.0005730010812676212,0.1686422608504076,0.00091549011703701,-4.0017036194398004e-05,0.009796231401009381,0.25018967592029545,1.2812711427715793,0.12098115687922467,0.08742679904313183,0.16874618357722282,0.3800403010163324,0.04725433257919341
0.017890408019993198,0.02033696937840461,5.89640471663766e-05,0.5637797240497494,0.23219563365031803,0.019047916155810196,0.00978418816495541,0.11708026220534598,1.4852265001197296e-08,7.01909593549821e-05,0.22818881696089105,0.28666645834963045,0.0041876059654976094,0.1989008650194642,8.098267685499594e-05,0.14047498291751198,0.251259117158531,0.052041167086611995,0.7613623178817988,0.045483806887541806,3.1521672667178535e-05,0.044934136978997605,-1.6120518848000698e-05,0.3216671417682288,0.4334709585636679,0.1848022731373858,0.03716040064244219,0.20685815891912862,0.12675014385772182,0.030074008731866192,0.4108147809892786,-4.980510697683016e-05,0.1387521264655926,0.007177441395998019,-9.467123007600442e-05,0.023705031706582974,0.0006524590920335971,7.255077720780267e-05,0.014036152040758004,0.0724602965227838,0.014894606642022412,0.014333713455187996,0.3891970455813434,4.309242553013348e-06,0.00010901939400920213,0.00011276879702415421,6.356032178433946e-05,0.053211812798249436,0.05991542081654638,0.00040577147081241605,-7.513730638819549e-05,0.0006832239080135916,-7.102516661583458e-05,0.5034464730275965,0.19601844252224543,0.001197888668602598,0.012062517476639001,0.3283041897608132,0.0026991545289060115,0.023283554404947615,0.45281061555682994,0.5770774295935082,0.00032610726164600257,-9.089663920175406e-05,0.0001289300744998223,-7.679120787001947e-06,0.0001969403191109942,0.08682859035160459,0.00030930285727778783,0.17930553201507918,0.4134757960238292,0.09953384170052061,-3.581972258720478e-05,2.6595127101208815e-05,0.39210458742432674,0.050316237722328405,0.16750582484702878,0.001946368021940037,0.03926480751958919,5.232786721220961e-05,-1.6053270082999616e-05,1.5091381019733738,0.1065487030027012,0.931839436008211,0.16307911049388524,-0.0001609167276487855,0.011170261145638988,0.0056051311879780075,0.019375672168871788,0.000171846023177602,0.0005972397456264211,0.011528310578279799,0.35259995226463337,3.44417871420144e-05,0.0002884763105475696,0.07808282992707839,0.022446854161429802
0.15003253390359841,-4.014412915642751e-06,-6.087862741399608e-05,0.05403998861255241,-7.5932273220225e-06,0.4328128038947132,-2.3909706736380265e-05,0.00011297810175520118,0.06812950945692879,0.00035365340280640867,2.48882697937991e-05,0.2244213346019574,0.0009615854782770716,0.5182476101261928,0.1185020069043206,0.2646257951113204,0.007261038688259003,-1.4449953839590357e-06,0.31098487969743016,0.6464238858414658,1.3647211870027043e-06,0.1536487757779342,0.29176291842743457,0.6935912690267176,0.2108715013630782,0.24861102901027443,0.041234121073247976,0.1322500326169206,4.753659059159032e-05,0.06142565554736801,0.8020869813048365,0.0097153522382174,0.15636229688935976,0.5507705749308334,-9.413594766419231e-05,0.03414471733542601,0.0005874552369554142,4.481125846797496e-05,0.0048041427214820034,0.0005721385229693898,0.0004244585976685977,-5.4407650787402506e-05,0.2373929555950718,9.539983125439466e-05,0.00979442470115241,0.00110504598803296,0.0428199391610512,0.2067534556372866,0.2744826512271212,0.00330622048706139,-0.00017714617766462215,0.13650115867606138,0.0011086276781499815,0.0014534482928260095,0.3541663111503404,0.078737588503657,0.00041575083839739957,0.028127514029137823,0.07327508721142201,0.39295159731933604,0.036836099753750406,0.2261026105761822,0.054841275276459406,0.37621307249349767,0.00010977811757539868,0.1836883292030348,0.00047172378151599803,0.01685817683144901,0.0001772877140218121,0.032531231133489796,0.3251117709950012,0.11385165027624297,0.1232416855455154,0.009138387254985211,6.785863762404087e-06,0.40150215007101697,0.0011605426258030072,-4.3376236802589174e-05,0.12582672836607958,0.36647170261307277,0.06170125903403281,1.2180144390467613,0.7362183541892882,0.16427214644697719,0.023879179491945207,-0.00020960262731639645,0.1774028540457036,0.11818859086961758,-9.03055805345776e-05,0.3845515494277636,0.11114702657745923,1.0130358534254924e-06,-0.00011103485412866654,0.06754463141223518,0.37684527010794533,0.07840432565584457,-1.0338204196005951e-05
0.11319893830020838,0.08130705194811219,-2.1087636692590506e-05,0.3906369779694622,0.1189478537729572,0.21381382723402742,0.36717087521510383,0.1531443699529006,0.09292116163797043,-2.8757125823203333e-05,-3.889362486675374e-05,0.1103334183800026,0.06632137797456983,0.04020214295113578,0.6987376581906326,0.1616564151070574,0.3036575779845536,0.058794387744023374,0.19881232253452538,0.16075631679117097,0.020701341044238403,-8.618082718080122e-05,0.00015518368240341474,0.6798869760096542,0.2729055294599402,0.3784752112514935,0.288344744598238,0.04635265856449061,0.000937471044660021,0.009402350577719792,0.6292225258471884,0.011795683676878999,0.285634071950986,0.16547015178310098,0.00019387526791370124,0.2685170609308668,0.10306305621822061,-1.5872474288414207e-05,0.0028148596235683943,0.0009366888140762142,0.0195353715461338,0.0003223198756193979,0.2769577919776628,0.23456790393298582,0.00028704319556738245,0.0004338773889447922,0.0006444428879691655,0.23155593825094298,0.834065520476198,0.0717861795643594,0.018579921040107195,0.001059559849332814,0.0003343056711064829,0.6505632151924701,0.21374526817545123,-2.0410068518827984e-05,8.805156817359716e-05,0.9775592361809983,0.003080232637982794,4.429157710206244e-06,0.821571872884459,0.6233403718617994,-8.640640262058685e-05,-6.991085970259325e-05,2.3801406563189742e-05,0.00028721156432319483,-1.6851707188209053e-05,-7.185145520227643e-08,0.0023502897510407905,0.0733718974288336,0.013235971769908206,4.309164692978262e-05,-2.899247551318984e-05,-6.126193597499885e-05,0.7588078929069741,0.28124117504503576,0.0034766249059285936,-3.55750616717887e-05,0.04634653285387719,0.0009115752035948055,0.0378227801274828,0.694681888335542,0.06715557311698139,1.6472927495181366e-05,-9.438008007522924e-05,-5.0753174184792194e-05,0.4105155847597488,0.0010040917402918126,0.0557335116069346,0.08710650202098302,0.01111729044701798,0.02456433493575501,0.2690655934864434,2.6691408661905225e-06,0.2315454674778602,0.1595473212746372,-2.7734033361398458e-05
0.01663956296838559,0.1710217085545862,0.0030604919823358223,0.34903622805018364,0.04338416803289319,0.19225971681305598,0.5145536295881137,0.229387997217946,0.2589884969447178,-9.365442058539841e-05,0.02229754414983881,4.837398969639861e-05,0.10318841580170618,0.14163407365768943,3.540152844788702e-06,0.303433332973622,0.17250413748071142,-1.611465446083038e-07,0.126104290432797,1.382584805878495e-05,0.019413786249839998,0.0996167726450716,0.11191101342888302,0.3192491081841198,0.25391420419641625,1.2556086645727391,-2.8656239137725414e-06,0.8003353132290365,0.004753671888431621,-3.6238290950785235e-05,0.007820380475965005,-7.85717911300221e-06,0.167557487252744,0.00028812757158702684,0.06726265613210458,5.571206789400929e-06,0.10774499859053538,1.3240141195802746e-05,0.0520121400088044,0.11936489843924977,-0.00012813739556283288,0.05506013963309658,0.4288174859571762,0.0016101780161524304,0.00013435954816098938,-2.593027656722091e-05,0.0031357901272613953,0.00026128498927219246,0.4875687005088958,0.07948417504140079,0.04365287723646359,0.014762980012179211,5.235355850030654e-05,0.07495592519127087,0.4159133028807375,-6.659174173984095e-05,0.007588223711323394,0.23265185317748222,0.0006895785852202296,0.3815350236023986,0.06701301475147378,0.3000392244872892,0.1598171803571966,2.0641560609602205e-05,0.2188078635378946,0.0005285333450681939,0.05443813721390939,0.00038671480824237214,-7.574604267462925e-05,-0.00012982182910215023,0.05279415145983801,1.6406188378836895e-05,0.0004299413342668257,0.00025720817187480094,0.8350970150951739,0.005319479372044578,0.26937896503775116,-8.648641174641147e-05,0.0013684373822415719,-1.0297068257558717e-05,0.035749246382228594,0.4519136880315394,0.41867041913708514,0.38581115202634597,0.05568293285298498,-1.8130213035205678e-05,0.015772907886931004,0.37816050130974416,-0.00012094163655884671,0.5102337495458755,0.048531946177010205,0.17856271185645559,-0.00019749769359767022,0.0007265912397231844,0.00021647159811100103,0.0376185200309226,0.030372191496520595
