ll0,ll1,adj0_0,adj0_1,adj0_2,adj1
-15.782052883112195,-0.0742469138472064,-6.650915004882446e+20,-32182188.40918184,0.0578374621244544,0.1296068948806285
-9.88459826984343,-0.0369087778044082,1.5036760345426143e+20,18404716.55910324,0.047753787629733,0.1315495763131592
-15.443661932808425,-0.04087247413495,-1.1771500395684228e+21,-10493782.472076124,0.0539515669722013,0.1328916001464845
-13.556539469433815,-0.0606567614469876,2.615547576936514e+21,17086723.790956855,0.0498350526468651,0.134857340354582
-18.010944072376276,-0.1409214430486738,-8.795598926505807e+19,29313987.12548922,0.0460041385928286,0.1356212879538029
-15.642900486374495,-0.0546641100841469,-1.0974728110819294e+20,14137308.85892356,0.0504048922738146,0.1347659371214825
-12.28764897998516,-0.0623377654812052,-2.8186180687467867e+22,153920660.01770517,0.0518387744923869,0.1343215373850135
-11.77485152887656,-0.0791821145612735,-5.465469778495228e+21,31415898.9703442,0.0558933668879998,0.1332323796554939
-10.748620550236089,-0.0342722646173067,-1.496235262220261e+20,568084467.0671479,0.0518933696393298,0.1323606444156172
-10.948284262524744,-0.075109232593312,7.059765835122906e+20,-16259010.36477386,0.0544066751685644,0.1348195606431451
-10.85141186771933,-0.0149835339766881,-6.183421857949205e+20,47787233.831833184,0.0564593989428554,0.1364024854579979
-11.964268238795494,-0.0783671039255572,2.1432496063840804e+21,-8204596.327899848,0.0566234662365342,0.130960414272384
-21.26887180815802,-0.0708635523218616,-3.1737524818151526e+21,-27358530.61948585,0.0474167687764429,0.135028974375037
-10.054408845005028,-0.0394788313735841,1.780309304206716e+21,-8226340.158086918,0.0544249232150533,0.1346042260260749
-15.772299357406556,-0.0691238477830746,7.044586364470973e+20,-16573581.25076138,0.0529486342483632,0.1345698920917745
-8.994690810839687,-0.0336152617719312,-1.7380196454014467e+21,-3865222.617651358,0.0524554711202302,0.1328986320902483
-17.031995563453457,-0.0437889947229776,2.7406361225926263e+21,91395056.31761858,0.05366013808676,0.1367617460927998
-7.399432053107065,-0.0377011166930718,-1.830869018033076e+21,-8109331.253240115,0.0531011573514053,0.1312444155932281
-14.932390095080349,-0.0461075476325472,-1.2682981181078485e+21,520069682.61203015,0.0458057322955687,0.1333028001563598
-15.803348737208832,-0.0825633672711811,2.152062338369133e+20,72833307.45974484,0.0542500207752414,0.1367006897562883
-11.201929118034316,-0.0457547517618637,4.76444211408527e+20,15894653.798505612,0.0577719388715455,0.1326068412504044
-9.501075547163186,-0.0880119314421227,2.6248472350768058e+20,17116637.801444974,0.0501491183970467,0.1336599407608671
-10.570256389294006,-0.0633061429038812,1.173339174880716e+20,-9304271.416376485,0.0499902901878967,0.1338880346156888
-16.782292804007533,-0.1245340189146329,-1.247365867505946e+21,1461323937.285682,0.0516242423927304,0.1303210347890714
-12.08033350420716,-0.0482040918599864,9.551912831540628e+20,-9236336.903789362,0.0550332208904144,0.1354414489663083
-14.037632811297618,-0.1900427828248042,-6.935436653449647e+20,-21441525.40607804,0.0517210619263692,0.1333579212033573
-5.61596663692076,-0.0397205352504459,5.044015572131457e+20,-12782634.590934016,0.0538195864594275,0.133030455826419
-9.860482456525904,-0.0407227095628543,-1.955368302470372e+20,-13963950.678375296,0.047489992332084,0.133915655063423
-13.619653814473008,-0.0517726842576274,6.062437788262909e+20,19476864.92795067,0.0571638490825236,0.132089190384948
-9.878372126903512,-0.1054361556253184,-1.455603163203667e+21,6472120.129432384,0.0538344089335838,0.1348768233347785
-13.699570807052485,-0.047412819197205,3.32666122330977e+20,-183176383.7223053,0.0514412664703216,0.1336426050586142
-14.677628205308888,-0.0336347123352998,1.0167165286210702e+22,-6876151.394818298,0.0510640573567099,0.1352539034600351
-9.90149897976273,-0.1307759802361041,2.0008276258451845e+21,-116337780.2318,0.0543570684727357,0.1331170779499877
