ll0,ll1,D_naive,p_naive,adj0,D_adj0,p_adj0,adj1,D_adj1,p_adj1
-4.304978292242906,-1.144162931885632,6.321630720714547,0.0059636945686225,0.0671982131005829,0.4248022883137676,0.2572752352489308,0.0692815821527259,0.4379725781163807,0.2540513161138678
-4.976813134792988,-0.9381824046438184,8.07726146029834,0.0022412066549751,0.0677954325203351,0.5476014342807595,0.2296497031479181,0.0698812602720608,0.5644492103925945,0.2262365610656178
-9.940087945599196,-4.726740031590191,10.426695828018008,0.0006210337789063,0.0665063823230331,0.6934418191041407,0.2024980759516877,0.0695614594858102,0.7252961794115411,0.1972060710090302
-14.039442057775588,-1.441849645341042,25.19518482486909,2.590569766480755e-07,0.0703191173523599,1.7717031584143672,0.0915857200795393,0.0681658983486307,1.71745240764699,0.0950106532849621
-2.861678572640755,-1.1940972475511038,3.335162650179303,0.0339068508601376,0.0701968992612952,0.2341180765746708,0.3142435034731023,0.0722037874360365,0.2408113750581547,0.3118103551034508
-3.9470633499997807,-1.0482308711527517,5.797664957694058,0.008023736158186,0.0672384399215416,0.3898259469431391,0.2661954527953984,0.0687249854411435,0.3984444398101521,0.2639468541232415
-5.366498494247138,-2.5609649349900514,5.611067118514174,0.0089236955074016,0.0716110008262896,0.4018141320602854,0.2630769238589511,0.0739245491850976,0.4147956071834852,0.2597727128275602
-3.924395345388602,-0.9731496616820894,5.902491367413026,0.0075597418238417,0.0658399809690955,0.3886199193007246,0.2665128620654278,0.0680666254126163,0.4017626689069043,0.2630901712551243
-2.126061241591937,-0.7509913623117979,2.75013975856028,0.0486229639493311,0.0669624068345518,0.1841559773645895,0.3339128605245843,0.0688707510658411,0.1894041907080774,0.3317064838228604
-5.954311558683383,-0.9301628595074684,10.048297398351828,0.000762444051147,0.0658619952395015,0.6618009154153441,0.2079624357563987,0.0677266995184318,0.6805380185700151,0.2047007604651967
-4.084623310916744,-1.0078097525634362,6.153627116706614,0.0065571436427038,0.0688504141342217,0.4236797754128274,0.2575532977558988,0.071045717975847,0.4371888566620631,0.2542412022823639
-2.3553933341121924,-1.3102387148885626,2.09030923844726,0.0741180309294845,0.0670159106113555,0.1400839770738723,0.3540987709983049,0.0679262438999133,0.1419868551570107,0.3531568722713573
