ll0,ll1,adj0_0,adj0_1,adj0_2,adj1
-15.665341872825326,-1.1961357524294818,483.4626054023516,-0.0518392934065539,0.0630898198501332,0.0884436178996101
-11.543882760703331,-0.4849446726380084,316.4707101294729,-0.028443873023502,0.0671953819957702,0.0988770921219888
-28.56501125398472,-0.6731598087800352,881.7455980881708,0.4419523603995842,0.0689746456357689,0.0829817506802253
-13.45092704776054,-0.4461335746134179,576.5748820927871,0.189938107739193,0.065247757062588,0.0878888802330566
-15.14983577476029,-1.1748899168307785,784.8890290508233,2.39837802792414,0.0668243922775144,0.0767502236598432
-11.652027613648904,-0.6360300014813803,514.3452135895836,-0.0688150968142873,0.0663638843304686,0.0820452985936172
-26.00335376474156,-0.7442717554587056,482.42009090604137,0.2122944421293814,0.0678319364362414,0.0827145345760233
-20.87048386864423,-1.0120821666085615,548.3645587201607,1.2803554289174102,0.0673350237881739,0.0851865732254029
-11.962181620501283,-1.119293335743313,759.8953277153538,-0.0470806171531752,0.0635227547699603,0.078410479925523
-17.74439889276763,-0.9301433031894928,519.3735266079775,0.4880288783510028,0.0650956182732862,0.0800487563854198
-17.143788489024686,-0.7373825551754499,695.1737380239433,-0.2195780675131282,0.067525748352124,0.079900640194985
-10.67009616624902,-1.1447539126708364,686.0694029759974,-0.2324364697893691,0.0663581450881176,0.0745610236759276
-14.90750137585163,-0.6637204476778922,713.1314620554633,-1.387605210403858,0.0634921229713097,0.0750927959875886
-17.037726770983596,-0.5986316393861699,551.7007846046153,-0.1757075085098531,0.0655626934340097,0.0813574973518651
-10.618869461880765,-0.4338946766450953,606.8384964046674,-0.1279198624869018,0.065766379603363,0.0794367729124656
-12.54739766841195,-1.2193869306105063,222.0110514906084,-0.0158859948984471,0.066106308818352,0.1048232167864256
-24.10476908279597,-1.172080027451647,871.9601216287681,0.139671693872968,0.0669457722734163,0.0688915223340305
-16.16322375266701,-0.7505447157982902,592.7110987724683,-0.1013797325355638,0.0650497521393786,0.0849011259711559
-13.870938744408658,-0.6840945319800715,408.0128597432536,1.4377864935098057,0.0644271263332488,0.0892548908057517
-20.25273053545706,-1.4196520056009445,895.3216830985917,0.3723395823527153,0.0651668804652527,0.0794232460896633
-13.275056180530864,-0.713833308612392,691.553469964757,-0.4597504085331408,0.0669236558349424,0.0892221442711008
-13.121104517815,-0.3950428522580126,542.0151954706329,-0.057253034304914,0.0641872948510294,0.0830400875994384
-15.587547494527978,-0.7148974752348609,562.7507036901706,-0.0210839192904328,0.066340208133927,0.0857975721883409
-21.93829262632872,-0.9111102774694938,538.2481376916021,0.2812379731392346,0.0692003303155312,0.0855170511768303
-8.778678647461927,-0.4615237007001209,542.6860399476091,-0.0847261293570911,0.0655689015456653,0.0802172225645554
-17.160180832596822,-0.45937093704416,681.0908267830561,0.2091003102650725,0.066448545221992,0.0885656512046032
-9.0424892503779,-0.7844093263480074,549.5665268195617,-1.9232818792539232,0.0658026230097548,0.0780547390265912
-15.129081295645964,-0.8366930215572288,680.3967923926355,-0.0675668999824479,0.0663809184452218,0.0775586035975108
-15.177227902193248,-1.0324986924353814,556.3717700197263,0.2037519809289589,0.0672044963486259,0.080395918384248
-12.50200593311399,-1.1731202260627382,471.9239128819663,1.4425217859347617,0.0659062825662065,0.081780547175708
-14.444313482581675,-0.4552803918369919,593.8656954583137,-0.0916810985081089,0.0664274158509322,0.084349442985163
-18.87984416984845,-0.4560502147066338,314.2825594033372,0.3391038896055363,0.0680007378411088,0.1103191553220982
