ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.453090033598926,96455.82796047714,96419.25630227757,15053.70315749334,45165.556089596925,6497.371069400114,2337.292757584432,11307.77665496507,35.075285260228384,0.00018389237560602033,8.688819151442766e-05,2.4902532517514305e-06
-24.492555211958315,94537.43299435721,94537.43299431373,15148.604150911167,46663.065876348664,5680.417934647085,2103.7490310595663,9978.396938809245,33.415539262405225,0.00020384039550160816,0.00010857925135766436,1.0482298121665003e-05
