ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.19341783763935,114337.50722107691,80133.70601748108,15088.934539812892,45825.021384454936,5666.278320225417,2449.2520012845525,9404.381847137198,34.447598908248814,0.00019344129601049366,0.00010154520362581543,1.084107474970357e-05
-37.50792453184984,80347.34723135179,50000.0000000048,16828.020104112362,33873.590756929356,4460.113061932386,1890.2313041952477,9720.591064040962,29.3091296770582,0.0002475391924306173,7.293828160484721e-05,1.0000000000099032e-08
-24.226097614257064,101537.7943481349,76195.34398372378,15118.59531107555,44593.96257753029,5784.431687149127,2349.0122025397086,9887.02883161155,34.55240664155769,0.00019580567473557708,9.044229347611827e-05,4.1606706289829635e-06
