ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.473317462677876,102218.16138125556,96088.57446796804,15103.65927815383,47150.02865030607,5810.764170151037,2128.480243069539,10170.348915200626,32.84452696588855,0.00020089720433574883,0.00010966602530169874,1.1437007170409385e-05
-28.516967884399463,197765.71926924773,197765.71926924738,14600.948869135806,56901.90307143915,8369.60369790821,3424.079853385546,10944.62277803193,45.65307676108469,0.00013161719753958953,8.584093275001365e-05,2.033921134955572e-05
-24.581645004767935,299999.9999991019,116907.60431223418,15138.252004889222,45823.32703692625,7715.557683331311,2431.749978090391,10026.814386887376,33.67185316205482,0.00017158755845980155,0.00011129922265406402,2.0356060485180368e-05
