ll,T_0,T_1,N_Anc,N_AMH,N_Yor,N_Stu,N_Kho,N_KhoBot,m_StuYor,m_KhoYor,m_KhoStu
-24.418483822165108,99745.1025557274,99739.84995187058,15114.191206254789,47384.537273919625,5748.961221714632,2169.2878806415274,10336.896894366297,32.39249864346799,0.00019895969162938011,0.000111606713387391,1.2470918163504039e-05
-24.460289703117372,92045.81623560804,92044.48530619401,15138.200079014567,45751.396952478644,5862.564269555447,2132.8240604944185,10456.911296608147,33.55761272219667,0.0002005222005030178,0.00010090166251290177,6.339124906983579e-06
