sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,p_S_D,m_ND
47,-658.7595838720164,738812.1405046588,676087.9863707296,118049.29758890354,59823.31725237279,16820.035733201676,29830.53531534109,5378.4197841898,2538.133787209437,3114.123065657431,105.36679587214557,164.9063006841642,742.0052345616017,0.042600770697702545,8.740954406102171e-06
48,-335.22686563468665,774793.4148226595,558204.1509020744,121410.87980018098,64981.494031348215,16244.877285054432,30287.7225141858,12857.694005737767,2561.164306508915,3022.332036120862,263.13425976560404,469.62882025830703,991.0388433158913,0.03520945883320377,6.694550630711728e-06
49,-560.7290720198739,796683.7172693878,655212.9653881255,121452.27476570927,69830.70341258141,16302.888515813831,30049.574367795693,12411.406186165985,2532.4034747469445,3118.141947145696,220.62285465031192,577.3285705303758,1198.9899857034943,0.037683468381196975,8.511800485245655e-06
50,-516.5298646090561,807383.5305535414,671247.1227050816,127582.4378610757,68399.22100079396,16332.889088033657,31858.484646353932,10886.963647718727,2656.9734617352156,3212.4313430127863,551.8086058105314,724.8206884740099,1549.8707125118872,0.03445152536731638,8.222648780700145e-06
51,-401.3590585949339,772861.5614596002,627440.3175446935,124075.67158406807,66143.38098890254,16689.66594354399,30597.04580059941,9743.530159339369,2754.004472831873,3141.6075062090986,366.8144349224057,541.8382897015529,1079.9502849680705,0.027930661203737616,7.118074560329387e-06
52,-549.2870373096231,807894.3722482091,628705.2209197463,123539.08702209487,68708.41992818717,15679.005376987876,32368.168390645253,14372.106842380597,2451.707363513435,3074.4690423357615,400.53357924945664,680.5624167152916,1126.138833201644,0.033500625788675964,8.33987461289668e-06
53,-382.09710744859467,770589.6555225936,641336.7439898748,128811.84829874962,70929.12336436435,16668.668072497043,30804.875362233466,7838.581670703512,2857.017592560212,3336.138637393366,669.2011059971792,741.0665254976902,1564.1404944371768,0.04312713016577601,6.142271647954141e-06
54,-384.94292534167244,757130.157109646,627108.2187103694,128366.88317638976,68564.89998080318,16857.49286676401,30143.60437238286,9149.091111767337,2775.3206443368185,3072.492014482896,579.4495619092442,794.2819154336718,1328.6161621342028,0.03333593595260549,7.51164333594349e-06
55,-356.9109408172344,757938.8877776514,690272.5656061848,127789.54828746368,75106.66444369484,16717.139570969146,30423.84924763712,5241.867156491718,2898.5318510054376,3331.815081508561,511.39213913586923,825.298338138461,1352.384793318855,0.031824882624913696,7.483867266587613e-06
56,-501.8015888048479,784034.217059706,634988.3052602253,126178.73998312368,69989.29111079434,16231.810898201886,31678.079746741034,9826.257675765039,2746.3542686245733,3211.3579465680987,489.0001631957716,712.6237292799598,1343.0144455059824,0.03409953614744437,7.276721785738899e-06
