sample,ll,T_NDH,T_ND,T_AWN,T_CV,N_Anc,N_H,N_ND,N_Den,N_N,N_Alt,N_Chag,N_Vin,m_ND
18,-751.9202398204765,707993.6038700547,707391.3601748977,122498.98439034756,77264.92752836675,17872.390200869726,27743.309369812334,853.2870106189007,2569.3885184900196,2666.0787848714504,324.25764955382465,1507.4748576567172,2309.562800694083,1.2288260190595194e-05
19,-770.2376619928075,720891.8380670262,718690.9467790691,123143.71044249002,77017.7518291129,17621.60574775407,28524.99532880775,819.4001681576243,2553.0303174103337,2856.626190514398,307.1202124781639,1130.0015003440017,1966.6034673274385,1.078778139785194e-05
20,-499.0878288554497,710649.4052029873,696300.1180669082,123046.11572080615,67584.08444535814,17622.018189831248,27069.330765448787,1819.015803988606,2733.968727689738,3134.8673974029875,356.62548543610524,565.3995104676653,1192.545365263628,7.994602124339068e-06
21,-578.2001245038357,727494.9383599978,711857.883445045,121920.13641031663,67231.45221753961,17399.290060455216,27665.851743894105,12337.882127880695,2534.096555667789,2866.921716173782,298.3776173470675,654.0047292696652,1354.4909992556666,1.1383739905562793e-05
22,-605.6312615774955,727364.5881677984,697876.1456338865,117897.9925867632,66281.90892554853,17249.577933836368,28468.64333680622,7585.810015903103,2671.550553758492,2987.622496149817,113.12662033032984,792.9486002380842,1180.5630861613236,1.0763548670730145e-05
23,-654.3346724933042,679459.9427557726,670860.6048429236,121343.98197893365,68880.33063621148,18140.653396193055,26266.826504797587,1389.0928205882349,2773.3446595288174,3015.444078447693,256.7504077180787,840.4175364044994,1347.9591261730145,1.008528025121745e-05
24,-675.3092199031661,719909.7821527536,719443.3136273085,118709.88287301899,64233.78403351725,17641.47201452628,26820.58697093451,577.8275020339155,2281.419383394092,2852.4179790435087,140.25977075019455,561.4232159375176,1270.332334645653,1.1711503298034451e-05
25,-757.4938321866932,732711.7428102898,709371.3087581772,120723.61240458196,63186.37957332709,17519.441714817884,28241.35858519459,5409.688191895963,2543.5932153867425,2995.2449345928,253.50139653866788,462.4433115365227,1198.9777129678941,1.085194634670572e-05
26,-562.4582612032419,705984.2281563834,695828.9114899987,121097.3133900192,71603.6203849639,17443.30230916751,27181.10700672078,1562.416568917315,2526.951624077633,2996.758011433395,225.9702084003952,928.1922018465064,1219.8026090872409,8.835172115234848e-06
27,-537.2949630718275,715576.9055091655,623373.7559888072,118944.4784799688,68792.5878404477,17629.473370592164,28149.033820779718,13719.684817311152,2520.9646338571497,2853.9924419000426,162.14973589945637,925.2951132910869,1715.9397055581203,1.1066214663561507e-05
28,-499.90880259117023,751022.584270446,737575.980722444,122401.8121099962,63092.094074578075,17308.584354088853,29783.37052757903,2241.5367170171457,2826.6253683373325,3156.58150881741,357.9824718411915,380.8825326580445,921.6121925676983,9.164948462950606e-06
29,-619.6447723360058,714444.1053770687,702308.5443753058,118184.23598262432,62213.66245832418,17616.352916944892,28499.445294614234,4119.808783915711,2388.5708569914564,2948.7389315840605,113.42909106271372,407.626699607216,892.3088170926101,1.0906236278312962e-05
30,-579.7906034803694,701972.9523165509,691262.9471646553,125580.04089750246,71434.77179697946,18129.61540399572,27751.04736585362,1963.5861756296729,2899.616126512843,3017.9301771267023,440.27240816931476,1024.5504645402966,1516.996407039742,1.003980528646319e-05
31,-804.4133769200014,700822.294829294,695999.0660051428,122177.38804298165,70109.19333194866,17999.285607780443,28193.766019415085,1032.5106769646864,2480.999901987949,2913.286912225951,301.9104078631272,1087.291349463368,1299.543920535759,1.0407381049243347e-05
32,-761.9414149729091,753930.7228204014,746163.3572104058,121438.25628554028,70364.11628124885,17145.13797463332,28927.236305526665,1332.719901000863,2727.757051055845,3080.090272647831,257.647895240635,899.1979893035915,1383.9851723381864,8.956880370890453e-06
33,-592.180027915269,714622.9991316043,700475.5887250094,119938.13338636442,62485.33670422087,17307.5942835105,28695.76382443811,1322.2903225685136,2769.014141786337,3225.759587974404,205.15317953669634,390.5292236610289,897.0593181579109,7.016786495969069e-06
34,-579.6005649105346,722576.5989802392,718332.3597366203,122689.11338053746,62678.820357392506,17837.14154679905,28588.98470991004,596.55548357237,2938.0550808912003,3177.3474837219865,355.81715145372755,486.81307999013984,1302.6010806742318,9.472987949230911e-06
35,-635.2773162338667,724927.4455632694,717068.8795096066,120326.18016995378,68055.15728606586,17473.94200889294,27509.32371738427,2313.1112356183694,2595.1744517550933,2919.475989339506,238.75223511632495,952.9986177098136,1364.3824094667639,1.0825260681831702e-05
36,-640.534202261435,730006.421960695,722118.4380178823,127750.0631366446,73770.62626316526,17451.029393034994,29125.681893331745,2660.8314241190265,2590.715947962007,2849.1178099435347,528.2001540237043,1392.340530824233,1680.847692820494,1.0980336941711531e-05
37,-792.5211145944407,713268.2813772446,666992.2738061168,132408.76538215857,93252.272708907,17703.17002071352,28190.230765323588,99999.99999799895,2415.2535395504397,2524.0624058830967,679.6415147260027,2083.9880137213513,3324.4136976504483,1.2836655666109519e-05
38,-745.6607340465301,727360.3265322103,725100.4766769246,122253.90181960604,68101.4453120917,17815.944204271997,29061.92677233928,1305.2535651616788,2562.7666354594835,3009.027410803174,237.78902176730907,743.7927499475636,1029.9027077658618,1.0833390048684838e-05
39,-593.8466241405429,727715.1895078495,720373.1713899608,120868.63970366788,70927.14155510649,17066.25639584741,27111.551873036486,1518.2871438591433,2526.9787608218635,2982.4912427672234,255.0899819074384,727.2503401609164,1390.6276804499164,1.0268398421635155e-05
40,-711.750821445737,730770.6531113308,728068.0480650814,124530.57472572633,72996.37457318192,17815.64003759194,28634.14428731591,944.8645263118397,2455.486076392428,2949.9081637223303,337.15605904012267,964.7854451409063,1721.4056475847576,1.0493049638275201e-05
41,-487.1406112529097,749337.1095807627,746825.1439662528,121569.6591814726,68041.27758586334,16963.158371315993,29189.3534545719,937.949781670158,2624.303658358511,2927.4050248977087,216.26398525801017,795.4815821361947,1408.521362367622,1.0414768905830457e-05
42,-772.6391802207642,719222.728058591,647178.870690206,125353.06480829061,79184.2256810373,17806.05737787873,27454.119019844147,19891.140689144253,2482.0867384475523,2704.6264061149027,464.473841919817,1659.0365791375525,2266.4747444894374,1.1640282178462846e-05
43,-713.0646728839558,704061.9644633454,697639.4634428914,122690.07534019879,74331.32404889545,17888.785015860372,27525.823668819936,1045.207656467372,2567.334563780047,3042.8934998073514,294.3463471033943,1069.417572939091,1469.9466812855433,9.447378791238188e-06
44,-720.3366831049168,736713.3125926538,639220.0240730899,127081.62647657596,81974.9282903123,17554.682063274835,28975.848572313196,93502.07951996115,2300.5875571906704,2557.5025950996514,582.7501533255718,1567.35862347331,1878.6715746983791,1.338510049329176e-05
45,-580.0507052401981,730922.6377093777,725195.1825830926,123760.29836815351,66898.0489747864,17469.168099107952,28292.95633247688,719.5502624976572,2707.2268357420685,3228.526667406497,369.1504323173089,764.7562193068625,1105.209611263712,8.304521221702909e-06
46,-677.6610141465048,716826.025954809,711593.8022643148,122685.68826773776,72550.16628459937,17786.71952592332,27877.41390157482,1368.9010907291233,2504.3342526712036,2958.98746776891,300.64515889601756,939.821293940755,1535.4195841864857,1.0536678265289366e-05
47,-756.7188722798982,733303.0826339443,725952.3161793177,123748.3643996731,67218.59339292478,17401.10973546744,29266.683496213325,1230.5589514073556,2589.122603135165,3081.4461497646516,378.89275551636587,752.5343586470416,1275.593018053796,9.259059098969393e-06
48,-598.7006269138276,727263.4712674199,719953.5126790587,121710.48996547301,71291.69147067891,17281.99452807632,28807.747848343162,1896.236888410294,2563.387900397936,2961.8134973386286,291.71344077889904,809.289600032626,1416.2476793455126,1.075777117617551e-05
49,-675.7325865540304,707674.4951940374,699763.0473360394,128874.84673917522,82968.31463940765,17558.092837994856,27539.968839710993,1912.6712111067404,2529.981674897674,2793.393826937403,495.77000700567066,2045.32764400812,2027.405679612143,1.0689622724502425e-05
50,-736.9320906424791,702578.2464600815,697246.9789874294,120131.98919044762,61339.5555934313,17815.002639308517,27470.34539621013,1399.83601349645,2786.326332392947,2961.2185003398067,199.70625494918224,334.698250955945,1074.6103812105414,1.024646496446815e-05
51,-668.1774659103146,696141.166144953,693674.9915177799,119023.28554899184,68209.61180753598,17958.448177087055,28346.67001094358,1010.2194981085632,2562.7387930728864,2918.3714139689737,172.92804804608537,899.2136827202269,1503.403259431903,1.1370582571005477e-05
52,-586.9278165777619,721578.6011964896,707306.4241815584,121153.42856779293,63838.97781545857,17876.3364394693,28137.478694064517,2508.8181674417337,2811.7996875198596,3083.970242943675,249.51086907118042,559.8125499481196,1147.274873304429,9.632263448519836e-06
53,-601.0233461618235,741308.129272768,735466.7220919788,121620.43058582678,66083.70257559957,17309.159217041073,28979.7474647948,1768.4561543186373,2583.5423704608847,2953.164224841832,215.5747136732227,741.6722370844562,1289.080388399777,1.0333208861574324e-05
54,-735.301121748925,744634.8260281859,738583.9767023737,126671.89337969702,70546.91800527395,17109.60176925497,28437.489388182177,1310.7719545233547,2551.693114454569,3025.971502638769,430.2297912631964,893.3906123054302,1568.7520828522865,9.844361853903011e-06
55,-828.008199815073,655244.9407946313,648215.1815802132,124916.47673854118,75263.24013437574,18691.909196707635,26411.29808170496,1672.1005193010835,2568.0139345036123,2776.4753766054646,462.0789835977742,1751.1541412145432,2105.5574221689967,1.0995911766338213e-05
56,-539.5127622163845,722729.5204855624,719104.7946483121,123212.34292227184,68938.99167851056,17627.36001053162,28415.323344946086,1278.4975629846251,2513.538779176899,2951.1262898032132,358.02495436071484,912.7046121659927,1439.8849529301835,1.0519320406694954e-05
57,-655.3038691859381,737871.3282555481,730502.4414363508,121902.56193246145,65649.99252005217,17076.038736494662,29185.084138743343,1785.624926946427,2548.2451770919806,2999.1190097656463,311.72577912227393,562.4870350465783,1045.0025606953418,1.0175226399482024e-05
58,-715.6855183910093,724895.4267684598,719792.2229711878,123295.58950488745,69523.07573672711,17525.308219928575,28691.060479656542,1178.1545542458357,2514.923423634382,3032.165872738488,323.14506164327514,920.5009536666165,1413.1572875292422,1.0027213319235039e-05
59,-655.1838583026517,722063.9981770815,716103.6533860464,124395.88714901559,64636.80501423578,17815.452206168906,28882.44669121053,673.1545741583384,2672.590956622258,3231.842658707009,397.71854249580355,550.0070085051682,1250.0080358883217,8.041209310612298e-06
60,-581.4112557766521,669331.1447075029,659683.7868648869,121364.40841113048,65364.986020547134,18002.299935663737,27889.714678442782,1218.9938952311957,2492.728121267382,3004.4649633781455,287.80452290751333,509.52356390753374,1032.5112529805315,9.023927319779553e-06
61,-643.2920951921873,690939.5516363259,689948.5313602375,124305.24332135296,74591.2128390318,18377.007768395197,27484.476892230112,820.7200083904395,2434.4324727630574,2751.1532754200466,331.8822881587074,1061.2378590201802,1860.642409872414,1.2450283010094732e-05
62,-578.3538524514856,711699.1300676988,705811.3655040181,120398.21536970635,63894.50198489584,17635.97720593653,28087.813025939864,1483.3568645921137,2443.4188366152757,2990.4343991568526,218.8209472873908,581.0496774252769,1110.4053763064137,1.0413092810542643e-05
63,-714.9618714988956,679282.502258676,675249.9190612038,129520.00288234655,79575.49696699761,18280.829907263513,27869.673538086197,1114.0533708963942,2495.1199355357735,2761.8983217593923,610.7560737618112,1384.576452272971,1773.9977872870827,1.0863003730191531e-05
64,-640.0103578702804,727379.2648250867,723318.2008516601,123776.9140173612,68677.80809473695,17491.365015623614,28633.98748994509,1333.3012399601573,2519.5462061603002,2910.893452184648,354.9642687045286,948.7059054747591,1214.637104497186,1.1002024852566376e-05
65,-729.9364048342579,737383.0122544185,731742.9417569209,123493.94055526055,74473.53218270942,17728.1453771043,27825.69134670319,1908.015957840506,2404.474095947484,2898.835183045257,375.02322047924923,1412.9264857579853,1810.6294933301162,1.1108995401338017e-05
66,-706.9800722472803,707855.6868002556,696678.1768330195,120897.44102919866,62327.6002917988,17690.698125839022,27832.93899091192,1913.3337153553402,2691.1344330273378,3026.235879086237,289.3981420404916,375.2644542756086,1129.4165772464235,9.793803741779182e-06
67,-832.397670825831,673810.4325419429,671293.343369064,119523.45788937634,67371.57996823365,18255.468236194138,26853.476558651364,763.7749248440476,2488.030357768008,2893.557893097184,180.5599048077836,718.022997704205,1200.7356170470678,1.1178121473323102e-05
68,-588.6950244788131,742267.6497963163,740743.1198337693,122759.2542915659,68895.84972374981,17279.562565542852,28957.965719640786,563.4137718917649,2595.4851886024944,3030.796226792072,390.1016761874533,712.8936423670449,1320.385004658901,1.0248324065853099e-05
69,-716.2373526935844,681960.4905781562,671078.6390918004,120957.88781355257,69166.38091077471,18270.280614506784,26505.21565119094,1353.1030910939276,2655.636539223967,3131.5232685065657,243.2457319303452,943.0026853968105,1230.1585181598325,8.397490468183409e-06
70,-649.6774783004289,707311.4208503385,693658.9558681769,119664.17219551514,62870.29352450969,17487.99158168983,27425.910339199607,1251.2349749334,2892.5068862358494,3280.2728470529055,173.50991590513675,355.03105884246196,860.9809413032626,7.004135424840071e-06
71,-715.7788952974304,701545.2272203169,689112.7247016418,121882.5763487556,66883.77722628892,17625.46456178203,27532.908438975814,2132.4774767731674,2560.7606955749416,3034.4657087209966,274.2291175601277,711.8762946653674,1107.291445411584,9.748539114726913e-06
72,-669.6190158771138,701250.6704000155,685303.7032587264,120151.32355658869,70317.27904446523,18091.46494932065,27747.794868891113,3059.2982024483063,2690.5890765293107,2996.2505220264197,189.17667642080983,956.7100050087114,1224.9530601200624,1.0062573596349435e-05
73,-816.3203868341039,728731.719888247,721387.5896834355,124315.53664900301,68696.70383478033,17603.987815345612,27699.727488261702,1302.0276652136556,2694.275469641972,3081.2366474826035,343.23428119423653,793.51497721512,1336.1644006004528,9.384363932182974e-06
74,-686.4698271005614,717310.6747011861,701082.0597162216,121495.94663212718,65160.839001947075,17565.342938423975,28617.096502713055,1578.229143886468,2888.1040396754756,3222.760305854244,247.4872945760419,537.7267188581,1155.7934527216544,7.890728738200291e-06
75,-776.5630389695144,701858.2275302671,690112.7488594975,123270.84373144293,66023.69333969474,18068.832655119357,27417.984980733294,1408.3772434388707,2603.2740684413684,3176.190370623753,374.1720196244035,609.9786222831009,1136.6777453899467,8.22445836283059e-06
76,-707.0434502070445,715989.6192483838,565379.6759060592,119608.92656301791,67539.00037082723,17568.475375001573,28328.526805095742,15564.81092278455,2392.520069168908,2866.489035470665,192.96239234037768,722.1646183423193,1379.4872641919371,9.539719077907197e-06
77,-535.6523729258446,752286.7704359541,748437.1184865178,127635.6309459146,72115.67242240453,17082.684516485944,29215.34584658056,1036.191417808986,2572.905615332716,2960.1176797560056,504.4381993568789,1131.2281133676026,1864.3664575531304,9.894812834726626e-06
78,-617.9675086549103,698040.0622223235,692659.8714167244,125941.97209688129,73694.56988424294,17914.65040189974,26864.073444845486,884.6105417584637,2784.7880956099566,2924.5136639410107,467.9982310324339,1454.7548414208109,1800.4077102759848,9.11341220780459e-06
79,-525.8425389913691,695731.2663244804,688705.0063364956,120288.88076894874,67233.00907153686,18059.28701196831,28432.56001799002,1212.8124916617187,2937.605185205968,2993.756157903998,253.22740749097986,727.1369023142953,1260.0206418286543,9.689301038439236e-06
80,-639.6695840285092,739306.2601727782,636161.8250579156,125677.6973921174,73107.09638592222,17181.913568502143,28291.397301406967,15702.753348285933,2389.590426123463,2843.313187019631,433.75804156513846,1821.9615465709132,1638.6943357705923,9.890279401714747e-06
81,-679.7438310395264,715672.176245259,662460.9016612456,121478.53278254344,74667.41648127369,17615.66663397377,28340.990189056134,10379.149895421979,2590.117825534112,2826.948873809253,256.27481314960966,1507.444242337854,2120.785050092561,1.0832230957188078e-05
82,-518.4693500781686,735622.625026514,731752.1566672374,124414.07788530875,78192.8149502491,17469.725756639178,28958.010333282702,1237.2556416679752,2433.951606141176,2911.1290345842167,363.0357301944895,1276.3181807576634,1732.4638123208774,1.039090281154565e-05
83,-505.0402029793829,724276.7897423445,723722.501189003,130519.13277219799,75314.84886253704,17575.11253712566,28451.276621739256,143.21575929167508,2666.8531334887243,2963.5889097845493,582.1117538055043,1177.0291538147371,1820.0397265218141,9.917228776330056e-06
84,-554.7499845108186,719995.487428008,712655.4892457549,123923.30306861793,67082.10763251579,17680.798181122274,27367.67517598321,1382.8142814353178,2546.120022300321,3036.958247830939,390.95166818032186,685.6763149338522,1257.6649487805682,9.483401251912517e-06
85,-759.3502087562067,716184.3017660382,709851.7538148529,120833.47464932817,67226.80611981795,17488.61635220633,28228.025444687046,2273.4273718631125,2350.073174875387,2903.02354130541,203.98853726570442,635.4585010001786,1175.3987691161813,1.0949606489771088e-05
86,-455.6398096775363,694415.9344669873,684547.5815716356,121498.82276917981,68403.87237843825,17963.626432060362,27437.919638529063,1400.5024973112454,2656.981387226657,2986.2606561189946,304.61537099152275,826.4439277507514,1316.0636874079682,9.59732035481287e-06
87,-624.2749932752727,711029.3895679417,693241.8899746947,120761.16361461119,65648.64764836979,18205.063608419005,28314.254913337718,2311.672564555494,2578.758308703318,3144.9591687378393,230.92591810832621,613.7350474013888,1159.7067451062962,8.890874174344975e-06
88,-705.778740940205,698878.42722184,688470.8078655568,122664.26196337059,65691.63114741076,17999.972577514553,28093.535185114237,1289.7408308722247,2664.1542845793474,3084.18821422171,369.4295126017936,786.6847381271311,1295.4003217916809,8.90326188746836e-06
89,-686.2840278534882,689258.9574188679,650654.2034411008,123923.73282074608,73481.21550248134,17896.433158706484,27836.21843710908,7879.526816135488,2336.2184163492084,2876.709137885063,406.0923103690636,1105.9272884725908,1649.241130736574,1.0763310371092915e-05
90,-611.9883425337543,696458.2198920303,694262.3427409868,122880.31768309801,73607.37093646578,18089.682954864104,27558.56778853628,771.204104596056,2606.845261065201,2895.712725188578,277.7086426002438,1184.7112963674322,1337.694181958898,1.0734078686342612e-05
91,-664.474415900858,716085.6672592349,661972.3004529141,124626.72833997625,75340.35316747036,17775.38424644639,26772.800369883542,12572.451756896842,2642.41310105965,2823.388216778854,384.61094135201716,1153.242213260873,1674.4899276725328,1.0846282559317169e-05
92,-610.7059972687157,726949.4690713957,722455.4084290529,120295.41709463693,66100.82053256784,17704.307841745638,28633.751013108078,1619.5771550595286,2472.68829845637,2963.605601599246,219.07541965592122,613.4007117787986,1106.2265270088349,1.0571829325637233e-05
93,-717.0348045218856,714154.0802316335,710534.2202588684,119311.24032237909,65848.3386109429,17943.083556295584,27466.067189750374,1816.1168837188477,2625.194876531888,2961.5513731557353,144.93208811488375,702.5863564803989,1446.4059051204567,1.1093467216707758e-05
94,-729.6039038692635,711396.0861066374,701776.1679833236,125350.58429274613,68146.21531037538,17696.87243191287,27976.053604645233,1498.8272858081425,2654.1142644707425,3087.877780628343,474.98885233533883,687.040569978248,1249.5784376003462,9.076818427676285e-06
95,-513.8181520644177,714751.8343159192,706274.3429174853,125002.8949098223,73289.62347185836,17299.531374414328,29708.35632795265,1387.0234248687245,2752.916908904045,2992.1476781072,400.4433024374528,1067.354192386619,1526.0824258349237,9.634919416859232e-06
96,-724.358764848067,733150.3574271766,730701.3569583362,127891.70924837912,73162.45043522037,17446.478335781372,29003.657724270986,373.428659116298,2755.784006812651,3018.6724407897023,558.951456525687,1199.7651788323865,1736.822312673898,9.345252918181296e-06
97,-545.0667488847002,709314.7972737314,708573.9751639862,122221.31799970623,70856.34890025594,17419.791225325844,27211.522291640358,707.6687914508512,2262.427375314784,2819.47538510276,213.9729259757289,872.1842144542885,1373.7470924039649,1.1610865451231038e-05
98,-524.1263814643119,716614.0534717388,710053.8483475606,124977.12118598924,72529.39353775451,17461.10192854559,27374.293512331642,1844.298562066355,2612.193975893225,2928.5675710364503,356.504348141029,1065.7009487439907,1519.4830498690505,1.104807511030205e-05
99,-679.1192763180343,723013.9971818108,648154.0608527046,122442.22308196627,71098.10917152156,17868.54292547093,28690.135095479258,14925.205921365108,2622.1461555211367,2923.99140174564,255.9135816455011,1079.7132710885146,1489.331280230774,1.103379648677464e-05
100,-661.073806616665,737095.330783484,728280.7346497749,124071.19819852179,66746.8868213152,17525.71968199902,28487.486598209565,1673.4528252580906,2555.263851479549,3016.2206761990246,387.8497871934733,580.3728613102376,1281.9465001563608,9.99417360445704e-06
101,-717.1992614629999,723599.239906497,716643.9456839858,124679.32426401567,72658.07176548759,17765.662885676007,27653.252136317416,1874.1448228060897,2603.8111674956767,2917.4409454966803,424.0896445798603,928.0739024229501,1713.2942210331278,1.0300995138426859e-05
102,-576.8743974866502,722888.7276230026,713653.8058342843,123612.54568987286,75749.45447527645,17318.24157408345,27506.62850967426,14999.536772313526,2392.2788031425307,2735.665177981905,319.0537120796019,1134.8731504418508,1952.5955192508811,1.2127097441307628e-05
103,-545.617329836183,724158.9958548296,673494.3468555178,124462.52874512214,71277.79254522378,17614.729731309948,27188.308993439252,18920.13825107532,2456.6646579137737,2843.5979128097115,400.0052040014949,905.9808594930508,1571.149946766211,1.0960060785522044e-05
104,-454.6379977989171,703154.3300708641,699119.0969426484,124849.4500427616,69658.46184109297,17796.189144591022,26900.885095935795,682.1295675370388,2743.2963926122393,3003.5468355471266,378.581960525613,1004.1276998898978,1471.6509298599383,9.355418134687068e-06
105,-555.9206460370377,721144.026886854,714359.6466031799,122270.45428693117,70204.38662172454,17323.05664377552,27816.752968458964,1608.2905665573771,2624.504190328793,2895.838131825982,334.56402080956474,838.1053703359626,1315.434126131429,1.0434959773159133e-05
106,-735.2342519511578,757923.658641437,750152.2145372203,122590.580449322,68461.68045699749,17049.295669359402,29171.283057920453,1327.033163343461,2524.4477374133644,3114.2226674493277,334.9410878329296,745.2865426949511,1427.267669851289,9.009315244217242e-06
107,-532.6445541235572,729508.6740442977,720475.8631968498,121061.64515167517,67085.36828177635,17503.24270745205,28172.384276319903,2190.1225947352996,2692.6569910827143,3021.3782507353403,262.32436809296894,566.9501050616958,1281.86681691855,1.038538412122984e-05
108,-616.4320264847915,712775.9585712025,706747.8870279547,124506.07655059102,66650.94602509998,17708.024089926163,28018.508647848263,1066.487343922314,2767.8793109297917,3001.3853317464664,401.3403189644571,861.8387583547441,1180.6593943900361,9.984752299831484e-06
109,-754.6139490589287,716250.9488789624,715793.3332246275,131352.4836749549,80123.03225842741,17741.675742793075,27682.507432012946,236.45907056796142,2533.6662564930934,2768.1834360174666,722.7808039154332,2110.1083734268163,2055.6633427364713,1.1230354547015349e-05
110,-685.4212130321505,693850.1481175642,687285.247504757,120696.25585536564,67936.47112317847,18072.91409278946,27343.7790302821,1373.140656324783,2851.103948163187,2983.8787657636176,251.49440098898086,805.3362984749318,1542.010733826472,1.0383731936881113e-05
111,-835.2797135044793,741456.0457800861,730905.9934071269,120731.68660464861,67646.76039108208,17124.313501359564,28870.9535786529,2780.6136727074168,2562.408255773854,2971.926427507391,227.42539279132316,1034.0095283568862,1643.2832709021345,1.0238438862437279e-05
112,-665.3675890746945,705196.3824747917,696033.5216913042,119784.70018681971,64893.05993853062,18103.344667745485,27071.642310642226,1370.0922018652586,2761.5892100403094,3133.8841061545613,202.54027565498018,551.3318111604507,957.4383339076514,8.911084404216323e-06
113,-654.362840582629,741801.2520258388,738930.0098629745,124198.61951628831,72843.87628683243,17151.579400063078,28902.950590984212,2267.595270931094,2332.26950347781,2917.3413482555616,345.72470384188307,962.4457782325344,1380.5306456254987,1.0925292612465263e-05
114,-703.1340751222519,717334.4882829017,716286.9368630921,121796.3444183277,70086.84754381732,17872.132276868964,28184.096438791017,1833.2445906814246,2330.496628020634,2873.6415068425845,297.551474049407,1071.2170343743671,1219.0502445118204,1.1957615622676147e-05
115,-522.5241780605814,699077.2806004927,695573.2624623704,134018.726598221,83388.94594385366,18134.05131619859,28480.992375318077,625.146446418441,2528.93007393009,2807.4249858682483,776.3303689720223,1510.7589499034298,1944.1360114583879,1.0168988431341182e-05
116,-802.0301557558842,716355.6841336611,680822.7379936645,117324.1195057441,67610.15380798576,17742.090177880273,28918.669585781634,8407.960816092826,2468.697434493196,2918.7161445696956,87.86292929045534,941.6864976596356,1594.6669459139293,1.1312405380806872e-05
117,-689.100390504427,694608.2923147592,683530.8253701212,120113.53877953709,65980.91496112707,18181.34104677319,28448.000278999396,2174.425368967587,2488.797684714178,3086.1113540082397,196.78174753873768,593.4760211349542,1144.4634897502326,1.0325636391900859e-05
118,-683.7198765131136,713152.6967029993,710135.63874604,119800.73021310948,69912.49223147407,17749.760591841197,27896.29663826854,630.7823364326518,2698.905404929807,2969.777478377065,233.53791644323232,1132.0175701859916,1643.3985311247632,9.958874445551032e-06
119,-531.5229503773103,723262.0250851955,709603.9318626726,120856.95644384727,66937.72596140049,17672.545557249145,27947.423502252335,2759.1141875309145,2660.4556542463065,3084.6933862780384,251.5369758099244,771.0198437312521,1237.6369862585632,9.208441229221912e-06
120,-563.1912198926045,739955.7093901739,732889.0158271734,119419.52997445787,67348.88848118005,17233.68787236925,28382.812461426394,1523.8763881416346,2653.5324382000035,3027.571669970349,167.12145056600087,802.5922669502226,1304.5795661882312,9.528117758033823e-06
121,-743.5204851144043,680768.4586738686,668283.3930755648,121785.77019973705,68980.02846668712,18087.78982574113,27039.466599307354,1582.9104659116306,2703.68408613259,3006.7313379180596,283.243482597735,727.1071745324996,1206.6288333840098,9.21958246373751e-06
122,-611.9358092201594,724537.3529718692,719868.4315023595,120896.042858536,67390.76168702976,17753.58455930094,29094.188686531084,4247.430753089467,2543.5528553713693,2941.192451432603,216.96187049730312,756.662979767235,1427.0487646693628,1.1386373286795345e-05
123,-744.7916998694934,742714.1961103143,602519.48550518,132684.0566243989,88384.00447523424,17685.31718429597,28129.878368287355,51095.78087991432,2361.962529213189,2507.8357664684204,667.1663275651733,1646.108484651887,2497.96951244073,1.3116472700710002e-05
124,-783.6378266429889,733343.697739366,554471.0883535147,130002.26536171335,93866.92047509803,17628.42161102627,29245.24428731566,52321.57125364367,2128.362062030193,2263.2530184492043,635.0686622207588,1986.6444920013348,3087.7978390077915,1.4126295263425743e-05
125,-716.8122564038451,723116.9637230353,674670.1836198221,122376.24372413635,66473.82000975966,17615.15333130665,27702.02563012493,11112.547932653788,2604.917860343817,2910.9859017721883,335.34414181416474,733.9662002009541,1133.317049787799,1.0214001913363052e-05
126,-686.1120986989965,702185.7517388235,696985.9613108373,125094.80236978298,67444.25496715664,17842.815948753396,27909.808248605117,986.5873801099237,2652.5924196240526,2991.372015549229,463.2627650824815,817.4030930042479,1607.3771871714011,9.986050624355857e-06
127,-763.566878889618,712503.5166455279,701450.3502558481,123726.93562137247,67145.11390725577,17717.998722176802,28208.857878491137,2792.3465077264173,2540.2932908929847,2956.3489545179623,366.16926921021326,584.6125297246504,1192.9271638731655,1.0388019915150652e-05
128,-575.6593607589414,743142.463085157,730031.9797194968,125782.41703247362,70658.20065134267,17124.28003348196,29326.30831028238,1968.0587301371008,2916.190106375182,3069.3861612763985,503.32275289346086,913.7401158532995,1404.6852467038154,9.05708205480275e-06
129,-605.3276992648064,723077.4755262778,722098.6933655025,131805.97939332176,83697.94516562871,17545.13936363151,27564.37092991053,675.8730841019768,2411.106965712895,2713.8282366780504,608.9146254231254,1628.0896958090375,2199.041575017031,1.1101374812812056e-05
130,-815.730445909312,710004.3328904742,706711.076672574,126507.24957575473,82206.77756284429,18000.20707361827,28197.592153104553,489.18309316757603,2854.916126695982,2943.0959367142295,479.5507270894946,1420.9962164786007,2114.818750358538,9.708428206573116e-06
131,-498.29277681225227,722902.7207090368,636749.0366124576,125563.07009895527,85817.78408487777,17393.38154595863,27740.430526125285,99999.99418649229,2141.936234015043,2448.630386766888,355.7626173855705,1770.174165338663,2395.4283719239493,1.2714342948171157e-05
132,-535.0523991381544,672000.9751945181,622183.7151482317,118836.32783909647,68089.05903317184,18303.887884461918,26330.2764918333,5531.378934893792,2694.995854930804,3008.2641433881427,136.526571332387,918.7760457955948,1331.5135799057252,8.900055965616708e-06
