sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_H_N,p_H_WN,p_N_OOA,p_L_S
118,-648.7200481055195,720749.3321840488,689419.7625818774,118007.23855924142,72344.31037754613,59027.30003377814,58790.36262914481,30556.643662362683,18004.736106027423,1454.6061750878505,3502.3408483753283,2340.4524355692515,1071.6597757472216,1744.6089492259011,166.20189236222555,26863.36161535298,22866.710863904926,20.704387255282146,1432.9443958849422,7317.565824315832,2367.7892016703927,3.6219645740811176e-06,8.439827710044495e-05,0.10797124357238141,0.00812130676035513,0.02445712980538022,0.6678177491104444
119,-751.2881407968893,785122.5740929135,750160.646949288,117822.4008033609,66405.77134021146,55535.34288992759,52735.63242534885,26892.662322233424,16968.108885852464,2171.973941520438,3337.639951620308,2522.9212480515803,603.2379745632418,1160.3004985954738,141.5269477606567,28124.524699887883,34537.6327109966,226.37498888639757,1814.788101801253,6856.9795066347715,99999.99999832723,4.893574052327598e-06,2.834586119927706e-05,0.08213014355559174,0.009371946210459565,0.016160104614431313,0.5412869457208213
120,-647.8484551473143,773462.1298345492,730600.8230264942,117493.44593604976,64875.33641254829,53801.87397716168,52168.65719194943,23567.66318566334,17048.37333265482,2066.3888830804344,3482.540654183445,2525.207780334805,524.506785308977,1121.6348109865846,103.21861313376195,27554.713263359467,31193.63146506325,126.28473931021097,1602.7280792829386,4858.205536443594,99999.99998053613,3.6409616872870463e-06,4.065115092453544e-05,0.09080876347706898,0.009082228694373733,0.02090023153734623,0.4945017190974161
121,-941.1708757636859,736375.2033262919,696412.7414031713,117261.40537234167,61619.3143519233,55950.89200764904,53954.002182721946,22927.123252055146,17497.780325829775,2072.2554627893796,3320.3886142994384,2615.229216386781,278.40876490524937,846.5413262891143,118.49382083364107,27601.609591473964,27788.166436237843,140.5280985992424,1409.6406421531647,4547.900461500751,99999.99998359359,4.308393043711902e-06,7.905189684903991e-05,0.07115621735247991,0.01121461531262679,0.021138648869124792,0.4343621135517375
122,-770.9682212906143,708081.021499018,670519.8963568893,118037.77255557894,64486.62824483105,57685.367481203706,55588.48768378342,31155.76229618452,18236.808009111413,2166.0590600741752,3245.5092264904515,2505.759025711819,501.58795651049667,1177.8372637547636,129.23854394075101,26522.19908794523,31304.649852163475,188.42905604998677,1538.188749396775,8175.237554928967,2945.7920428263074,4.866175642026141e-06,5.766214326320366e-05,0.08816376152649903,0.009707544895057126,0.018587823663340997,0.643781002336183
123,-829.2176353771922,824764.1431663127,769588.1852160346,130736.86995318865,69315.05560830365,54173.06338427315,53184.46501650063,23329.105002407872,16534.248347306766,2591.818069352285,3703.7599271925565,2504.6379713376937,595.8808787631203,1338.7400964708966,977.8132005345038,29878.629249220656,20989.269278242067,76.0985349000161,1657.0357111667884,4511.238796617203,4788.568277316945,3.353255872028735e-06,6.745380066580088e-05,0.08662548469277315,0.014768497057678132,0.01363503381892314,0.48555691721381844
124,-856.5601922550534,813614.9890622841,769947.59743402,119716.97882712299,61556.59177147632,62698.685293891154,61245.59735427251,30974.00361668423,16613.02844651375,2390.532794915741,3312.7897460972977,2488.3359181542723,260.65263161535074,951.9690802805758,325.77568695832394,30402.19202578777,25511.604433664255,136.10408814957003,1583.1541573429452,7673.638049897311,5155.080933335156,4.788217141111076e-06,7.487002845396915e-05,0.07967162802348773,0.016895900382618366,0.023782895689673907,0.7389136684236295
125,-820.6618707076623,754526.4555146738,716566.9765175973,117632.10077950021,63594.253134516126,57490.63523465645,54929.35419464849,24086.504197961596,17407.710561438296,2399.7384179374108,3223.3339639300784,2284.122766054608,457.49757200271864,974.9467687118533,160.51841734827022,27273.188419927406,27034.08945050405,197.41236309814968,1560.6664821726004,5973.582801240583,99999.99999899762,5.702795961816887e-06,7.336783874882455e-05,0.09808165855789941,0.013186183740957135,0.020580887535581186,0.5430072104104562
126,-916.430514474345,710115.1672903812,655463.403319649,119436.18432124375,57691.92344560438,55248.467268354885,53540.77203835764,10027.254665024391,17956.81685476733,2307.302557623731,3625.7289674692597,2573.6795004187775,126.28649063324094,826.7160685482851,254.21394362822176,26614.33388099701,24053.702288815897,121.68679724411658,1450.2010513388325,4121.749761682782,99999.99998764972,2.029874685532618e-06,7.511332686418273e-05,0.0965608456950366,0.012785760538096717,0.018335916091752457,0.3705037518844384
127,-919.3303057965984,736341.123880057,692352.6467955506,117381.8043359537,64126.75731082791,59175.55300219877,56921.88452185861,26372.45162664276,17560.54927555805,2324.0578409868604,3232.4823078968448,2249.800533850937,392.0859645793428,997.3125757500788,131.4198407604081,27138.53050913877,28679.377420130604,205.8812881520229,1492.9523384611389,6290.977710021853,1910.1012291571346,4.666275422993579e-06,5.725772321423408e-05,0.11074744876970448,0.013237297363332982,0.01177121311526126,0.5830059488485981
128,-775.4024926512795,753899.0260775198,707964.2883962274,118837.34057271344,59650.965516627846,56578.71584816275,54699.95415340137,23797.830702486277,17245.608568062882,2037.7366735101275,3750.853903438156,2590.3786032774674,201.37749623810092,743.0889357067566,243.59536274563493,28556.778152870615,23849.086917267192,148.3079228930483,1369.9458988789177,5497.185591035504,99999.9999999469,2.9340192569642184e-06,8.047549669524624e-05,0.08045388593948807,0.014336550813824735,0.018186208160432527,0.5267291387844537
129,-726.4344913804962,754660.1419719822,713006.3712937176,118621.79473435134,67185.58488163995,55720.16012521733,53051.94913580307,18021.17497875748,17465.833676189643,2148.7461015737467,3224.2830895900292,2300.621294280461,546.8452580175912,1182.7581067845013,168.4413727584128,27348.245010184073,24486.967819644233,192.98024864274407,1456.1122102019144,3633.0546426138644,42248.87550470289,4.4855531840001155e-06,6.392181081909314e-05,0.10229810167221068,0.012188509801908682,0.019835692536313478,0.4008839116824782
130,-934.6010718487444,780156.814773994,737432.9788036437,117887.87804428663,65974.92686713458,56366.24600387811,53896.33987922461,27872.378582118854,17033.93126659757,2199.0165645156344,3557.53110188511,2607.0804680017445,488.87132108062326,1144.8623359938201,141.23822896268246,28990.270333973614,25224.77579411606,177.9839367195119,1435.5535576340749,6059.549186008374,52292.813834488705,4.521868147098099e-06,7.348548617657692e-05,0.07103780736177198,0.011276972376712649,0.028362865845062753,0.5421802111441731
131,-788.4444645658555,727077.5710012825,682742.2288895458,117697.01016793937,68994.98318431767,56453.15427965171,54771.062939610354,25291.748422156285,17583.915134402763,2462.734705795855,3081.306174239251,2391.8345767305095,669.2730793202949,1359.0161420759364,113.45521046916812,27318.36974585519,20951.091371305454,131.9134622734057,1450.769066721802,6037.904766320075,3105.852681619561,4.526330446046399e-06,7.240905253682026e-05,0.0886535275233747,0.010531951942450721,0.0161003065155796,0.5178932789262257
132,-799.1330349717902,745715.512569344,707390.283144477,117667.15581389841,61912.4652847516,58079.34539429858,55504.631084901295,29479.5291351351,17403.66194253,2119.1168920859254,3376.218776320861,2676.921300942057,391.50935258685485,921.2906980507402,115.10321843585187,26510.563525652924,44066.43716991275,214.3666672351518,1762.8398800846896,10255.790001050882,1556.152727517338,4.512912770691562e-06,3.9692584597559874e-05,0.06690073247525141,0.011783589781048374,0.023287744749102723,0.6202730299133018
133,-872.4756950597521,698908.2961244727,655105.0588148001,118664.17785194483,63174.48454806883,52257.30656197754,49961.99522737609,33332.68992015214,18033.140144937857,2020.3362002187566,3561.3790230373097,2712.251734978302,409.100247829555,922.8726613796615,253.52281636003946,25053.50332236304,42001.38456288775,185.59944036698528,1680.3924332145198,11047.557054803865,99999.9999999906,2.1094692425333045e-06,1.690302721576541e-05,0.06952591885863316,0.013628869553157098,0.015150061045882506,0.6912163521511566
134,-870.1487526928729,754355.4488913262,720075.6995720296,118207.10532254199,61513.727788056436,55436.39919128327,53115.503190979056,34576.80945747066,17223.852796193572,2251.3976736930645,3225.3639190952777,2372.690740663562,318.07871647616577,1018.6148166152769,190.48563186846184,27361.812730445094,32751.197868213898,186.02475296803277,1598.00012969832,10825.83770832844,8274.857457161967,5.666792251327404e-06,3.602579707758654e-05,0.0726331489313369,0.01806283440263447,0.019563503950547744,0.7295060532046086
135,-828.6583856457733,734222.2174842804,671380.9038936122,117046.96576957386,63938.36191081295,56163.405604779124,54402.27402557218,18138.96367324539,17834.838845299306,2699.63355287063,3466.306277280337,2374.040699854918,429.7086046164022,926.5794933359161,103.36094797989783,27571.131538574722,24667.392533680733,134.24001171648675,1462.2054975133692,3977.262199443361,99999.99997890666,2.7857911796394412e-06,7.514861697589013e-05,0.10539263650291825,0.014705623331169803,0.01517107210279917,0.401811337394248
136,-726.7069391679037,724484.3248864833,681811.1444823672,117461.89331030416,66034.8645036206,54468.320630219576,52137.40046901281,32022.15048640758,17783.656247834733,2248.4592145152324,3376.518296131654,2388.6799950408226,650.3527942303282,1064.2832287461629,118.06712964650102,25099.875213926953,61275.851885924945,195.59969125568898,1750.0173159605129,6854.949132389308,949.3763693009923,4.6540762962371926e-06,1.867849906766503e-05,0.09484129663243603,0.011548750107876765,0.023062597241194027,0.571375535718414
137,-770.9133310491168,756374.6695482192,724385.925871444,115756.42021452404,64013.692266083846,56657.53974907262,56377.588548299085,28431.908620991973,17049.398526674366,2102.0252591208355,3109.189821120964,2432.286749565316,432.8292034611092,1042.6988071573903,37.40863290077797,28495.42484547354,24686.92512689635,23.154283600648537,1490.7428186211623,5812.752329036149,99999.99978284839,6.006616760502387e-06,5.978427891938562e-05,0.07827955174033975,0.01297555692832414,0.024731432409331497,0.632732022289548
138,-665.096086822113,749809.4498886877,690956.6072776895,127062.25045660358,64165.02979448584,56995.51897973105,55795.865228609946,28312.689548069833,17218.87654781818,2342.141699777362,3964.8327554811162,2570.0802235797078,558.1623481033517,905.2758562649434,828.8647619952727,29203.650760868717,17807.471739061144,87.6374231684045,1319.3947855546824,8825.717698753453,3435.2779934946893,1.5184221140117152e-06,0.00010491135533811573,0.09038708936302553,0.011659715709744828,0.018669265483532697,0.5918048349785081
139,-730.0995674566416,785350.238802814,747864.1096510958,117476.15889351162,64015.18461223229,54895.34539385311,52292.346832184376,27339.00788452352,16599.813590918617,2135.64593122774,3236.8255423857054,2486.763445126339,432.7712446420837,1168.5100844583628,117.53559304539023,28499.577357488517,28355.513841761396,205.4622860637913,1440.5236252970487,8184.817393051153,99999.99999927172,4.9098254304131294e-06,6.629105337647618e-05,0.08521770441352088,0.009354341241223372,0.01816590752714154,0.5594627535151713
