sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
432,-569.5306973497916,757300.6713229596,626354.3949486779,125659.3416080136,61486.24631916687,59272.1785552564,56912.10400127514,29618.956282343865,17006.992249201117,4618.19917300283,3698.2392851931645,2989.4848351347873,346.30046731696376,939.4240708002951,700.8222505583731,30358.57070098665,22803.538462804765,175.892013249511,1419.3497526438578,6723.486328401358,1096.0632452480775,1.265523450578169e-06,7.999722377820124e-05,0.014706585948280308,0.05175694043314303,0.00967232866874557,0.018965359500653155,0.6136710142321053
433,-769.9502877018247,794887.0645774427,694001.7293962862,129072.15533223042,63097.1412810915,55602.09193563977,52268.20306996391,33576.56691858321,16153.45545593209,4902.487030015159,3229.076090680015,2787.3891971438334,327.03461599436145,957.3449592949876,646.750098994721,29039.43187161179,27627.36983130096,265.5442645383744,1666.3966752207398,7769.102563065473,832.1291074999696,4.6268594315486525e-06,3.619592429409974e-05,0.022189077427756332,0.04931057775439094,0.012673126670561299,0.019020914249114222,0.6660780786639107
434,-683.0886387896599,797502.2749063676,698607.9421057277,121606.73063895998,62829.91016457794,55759.60833502237,52187.25855382933,12311.663164107495,16312.064354737286,4916.497353537861,3192.364066898065,2709.994477899242,342.7544787495327,944.4881200223665,353.21232533593445,29713.676231340847,25611.814673360754,272.6153984224628,1526.121409143862,3465.0682201848517,99999.99999855424,4.0882441638548116e-06,6.831382593981037e-05,0.01202363466083897,0.06622994908559586,0.010465954752577162,0.02114123410353452,0.3551416051218284
435,-672.9447294944714,810106.2169761837,712343.6365151365,128972.72503585742,62112.692444158325,59970.15101197952,57129.884838498976,26982.08753212202,16004.200745963093,4604.874024724258,3018.95568411324,2822.0232859969346,383.46397041825435,1022.4066383855261,723.7737769641994,31405.98170576301,23735.543212478387,235.36415251502763,1514.4603387930683,5574.8006375086015,99999.98722335318,4.7819164284739876e-06,7.7280446187575e-05,0.020027476600758275,0.043479153136986214,0.010390125232164616,0.01666140316435415,0.5682846364608047
436,-709.6639730784283,815240.0306023725,721092.9780385443,123219.67797297594,59338.87930808237,58846.691363521866,55108.81000316644,26397.66089341351,16461.581508112893,4336.217199274567,3270.3623594492715,2793.4406480046737,188.69202117713505,936.7866374096016,325.99778056696226,31446.392793295763,18662.69692085085,256.4642757612714,1450.2161806690142,6445.654185518007,99999.99999998599,4.918733992287706e-06,8.579028904211676e-05,0.01667152220308419,0.05984245172763981,0.007871746514997656,0.020748362591731337,0.47734159212713206
437,-646.9918273209882,794141.3272371719,708503.9604766988,122522.649591944,59526.04601891237,57218.474846428704,53787.99777416097,29561.374565988957,16640.395400195364,4168.44556358943,3081.694847091253,2696.350870696734,187.70743038095924,734.7081379880415,292.83267024460287,29408.77863349594,21449.653005946693,246.5842982959977,1529.9665744489694,8613.815616776754,99999.99999998919,4.220903869317561e-06,6.620735755784676e-05,0.00968043016809585,0.06545160672385639,0.013568479431698512,0.02306430931819533,0.5168213887576091
438,-733.4178780028875,787304.155473826,677362.4125729277,137211.6606282153,62187.02425474921,57924.67607481544,54764.001077314526,17553.925269705633,16511.772509352875,4537.531274602874,3357.304557099313,2874.148379105792,317.90342107888404,1007.0118535941734,1377.7746103404666,29359.07795108608,40348.975859613194,228.33430901796922,1661.0580039666454,5311.574285201647,16951.54477473544,2.8847874120788905e-06,4.6200631133571815e-05,0.017291060954166312,0.04203013434586791,0.012379879207715395,0.01790633288399389,0.37626304707639796
439,-758.6802642802546,779097.4280606668,694185.7961715981,123053.40065551236,61578.80733660511,56439.350071255525,52723.96671442364,17318.13729620029,16821.802060363174,4832.903161990684,3019.988794277563,2884.884401657653,347.2980057568455,1119.7467970992768,359.9581298025256,29191.722172118752,21929.11653233697,258.9227279596289,1540.7662271043478,4739.539921810955,10286.629904589912,5.613602692288735e-06,6.401534522389338e-05,0.022189846100593734,0.03250396926876314,0.010328941215643449,0.02371807586361574,0.4019762592481006
440,-753.8982286843583,750696.035304732,673829.5655415516,117383.61709873837,60219.951771789325,58942.628082587835,56621.94585685688,30548.04593684711,17001.082855232024,5371.689147712666,2800.7289361598678,2404.7327008111624,233.58703986477556,816.1514237146677,104.70872046088537,29256.780060480618,19679.632888256663,189.75935541893008,1486.2116770438126,6988.352322197214,784.7237622566187,7.3087023839600075e-06,7.347962538524497e-05,0.015294279258916589,0.04882656734034416,0.015248247283921754,0.01890068455672208,0.6031900206349289
441,-858.3099518974104,757828.3168205882,686326.0415661947,120483.59841120902,59842.12055721287,55625.57680468133,51835.62061481927,34263.57683833202,17157.19484940967,4332.215681894266,3090.807541120214,2787.383738011434,225.16085891231194,956.6288506009537,314.4948448616563,27997.68980685704,42253.073473415905,299.7948139716066,1731.0056692364408,18034.171813572048,1844.527193648046,5.752428998683453e-06,3.688119617408016e-05,0.011404254479622301,0.047261791965776026,0.009483871622190878,0.020388049131379635,0.7196562504921729
