sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
134,-679.0203412620217,697005.0190896183,598589.7075294412,116312.41350889456,59722.561726397966,57525.628890345564,54163.34318099829,17651.370972833356,13813.625730239755,5020.2211547048,2725.3176919151733,2306.2676102467194,181.96096345493513,753.346133983341,83.82499700794884,25629.030754561605,25610.747938508375,270.91853587927795,1551.2200632751324,4477.68078444962,46130.13817831527,5.966516175170552e-06,5.147532337801942e-05,0.012543044414739895,0.0471520693993882,0.016990882940484564,0.018280057087457367,0.4171201780776146
135,-853.9280175362587,676970.9650070006,594850.9192798157,116408.6532844876,59509.41192972145,54283.306594349575,50241.45301014771,34972.95801314158,14740.909991068711,4891.385268824422,2594.734212906025,2373.4517870938507,168.25703060890643,819.2495524251111,78.16201158959728,24025.762041303537,36092.35233291366,282.15580840544993,1494.6352120508386,9027.1987723774,875.2293470415404,6.782527140375251e-06,4.5200316303754924e-05,0.00906862097946749,0.03938406522835179,0.01625603016703922,0.021047023041946746,0.6502847956490938
136,-594.495521157991,689141.0692050747,503356.8106826872,121556.42269003409,59015.87134943815,55285.726619959525,53680.09281089084,26461.31718224498,14267.475510553077,6859.107157155171,2763.7906144155268,2609.3889127940033,157.37405293762492,631.6057429259646,505.3885248518122,26505.95370652777,21749.689326642183,122.93381963606026,1527.907456812032,5036.545274590495,3731.953877455234,5.977228037464296e-07,6.16892132608763e-05,0.01238678221735085,0.027045363417158786,0.019238562195289848,0.01149423341488803,0.4927450310043796
137,-802.6329976898161,672343.4133181938,579748.1369327614,118294.07446762334,60823.67005418804,55719.43670977937,54385.750639897815,32862.547315021904,14846.164086743715,4175.562893422289,2971.5511341179345,2472.1985862967076,304.69669580047895,797.1915547592711,198.11050873829345,25646.39263615685,21045.77417868928,109.07894370228935,1383.5352059654028,5958.691465698184,3385.824339316104,3.771532370646835e-06,8.12816948678468e-05,0.009152002302413191,0.06832120397048479,0.010710619886237206,0.014336023676458788,0.6983959184757794
138,-831.9960021077985,689138.6783425574,610770.1165141832,116063.37255764884,58991.25737612887,54061.85269832551,50572.79074698563,30602.173529676507,14404.525293033055,4946.577256234397,2489.757246090404,2170.1573347190115,155.40915500431316,699.2881005561101,60.49751116446221,23374.439856586832,55754.66218586452,274.19256478351815,1881.8997148086803,8834.153964623403,2006.7057242757799,7.732664202822401e-06,9.838281810905635e-06,0.008103352061148244,0.05351935860451582,0.016452083771887834,0.020414542149712684,0.614860867813406
139,-799.8546971222071,692325.028733009,600649.529485894,116229.88519767219,60178.420138832895,53368.696815478936,49784.71205594796,32897.03887888423,14364.607466644948,5387.765520048046,2738.700443247866,2369.9336544443377,207.80706858077127,809.1005284264152,75.64792380463459,23960.483194265078,50749.275553107494,273.34220441378505,1749.9097849550467,10986.546417955122,1405.5651064652366,6.4908513935012285e-06,2.583448682619147e-05,0.008211019351641863,0.05044971853916286,0.015976013846472865,0.01373007491637599,0.6629842308773876
140,-909.580372720271,697542.9590978534,605177.2981810935,116110.60625369973,59481.642582291126,53243.92719776761,49434.45449449587,34385.5604982757,14237.345657577267,4979.183612228646,2655.26329756774,2292.015053899972,170.8104459390559,749.8530561405869,59.49350301912802,25645.310547062956,23135.177850684726,264.7208994804065,1508.5059668379477,12711.455869716096,791.4754114320885,6.757508175163419e-06,6.322925666125086e-05,0.014342035127638805,0.05707147031021222,0.018129116455604718,0.020986630384570316,0.7217921259874098
141,-1003.235971064654,708518.1550376596,597020.8019985455,116453.51387917205,58541.788155635906,54793.300014039574,51468.44778633211,35691.10316260008,14224.936050608761,5241.160490529467,2888.7626115513285,2520.6455349825037,158.14075600135632,748.8388201409299,68.08868909267353,24294.187252645563,31391.683457323103,263.9376306153444,1708.5605742791283,13373.199564385503,1717.1839570408667,5.334328587645948e-06,2.9727624443149334e-05,0.013692267132561702,0.052875799680254146,0.014531962305699695,0.014608675742326837,0.7002229386080789
142,-799.3193630009937,698416.7818317846,615570.7089986022,116654.49706672502,60082.302454963654,54129.397911068685,50570.31905645877,32423.674472095394,14148.765009037823,4930.7008909679225,2754.47636959438,2354.4673717828236,199.07729792650022,820.4872633836412,90.80373632773498,24065.828179498567,38075.00502967611,283.59214197810496,1880.7572654677197,8729.629342712728,676.609743713008,6.571117239216226e-06,1.874947128913302e-05,0.006354593171244941,0.04855279440523162,0.015041836395214768,0.017123351677180675,0.6027246415242229
143,-942.5677864667332,693431.1447422063,613090.9504947333,116004.46981023267,59576.24647237504,56314.15190076164,52419.746719195464,21083.693797676213,14488.968018542428,5174.82287276327,2611.5409536025027,2275.9944715706106,200.2776202424851,700.4521536572779,57.42068555260071,25775.874596552014,25426.25669646597,315.4587574217773,1632.6155428583863,7039.761572778475,99999.99999376768,7.595489390718257e-06,4.991813586516449e-05,0.016350913370996638,0.0331079261583581,0.01875521166824632,0.01533979666683277,0.4273211632575176
144,-852.8429870490063,685905.5364161605,598751.8707119543,116805.81333386213,59589.460992352724,56673.056316937655,53324.617371417684,28300.08964281045,14637.8208574524,5578.765340698447,2630.6084879290606,2260.4296144573927,156.45693704409743,773.8201696145277,98.50475323361998,24213.689854476248,38008.380285622945,299.5568955069836,1658.5857146100223,5230.966071837137,1680.5284121689608,7.5518185801838395e-06,3.1695436594452215e-05,0.004362489480449789,0.051905501284514106,0.017617055613557052,0.013490335593769314,0.5379253512825795
145,-760.0422137060791,678041.9676044827,581416.2507443614,115905.71927765133,62348.49507967062,55533.09395963315,51852.156058644,15070.212884413322,14587.024000641884,5242.942387971497,2594.260177154336,2090.187810627109,337.26592640828386,939.25770582506,61.30751625272844,25478.65702788053,22283.43636331049,274.28782592184683,1537.852376351133,4805.138300526125,1839.581277301363,7.341091706337244e-06,5.960666639333857e-05,0.011473430212907072,0.06882216370655585,0.016557481312968688,0.013913999332773768,0.346634828152098
146,-799.646261418975,697853.650027675,608633.1302747141,116575.37929643274,59639.42506179786,54347.03042665689,50177.496262433015,30283.145058248287,14260.140857643286,5037.561819952487,2733.1123974473526,2132.8813166000764,200.1094351676692,684.1919524889147,70.06758101725875,25091.300411675245,22535.94978520692,300.94574843745556,1693.9230779908175,8218.96441114363,723.304628268672,7.295046195676519e-06,4.364703767518916e-05,0.009392457034921513,0.05836349531849734,0.02180390355229356,0.0189598172989187,0.5268164498848618
147,-961.1336273246397,714098.0354574077,612455.2070963506,115939.02833876206,63365.25624139709,54368.93116671755,49979.165567158765,20277.750039867977,14078.808308683516,5258.800288920015,2684.1464392173007,2183.187466146303,344.73920250246266,999.8456842525603,55.03689710234069,25452.123738625825,23274.942735131233,322.901293920365,1516.3636391104574,4517.663130467921,863.0056152450492,6.01924584012874e-06,5.5435472474078586e-05,0.004999062702737225,0.08105666542450116,0.014759412814507863,0.01828789554684002,0.3483433844322897
148,-836.1205549288586,665323.3103892499,592741.4812490881,116268.39230440602,58417.71212606162,53706.00268096295,51256.93971660332,34619.42740905048,14993.821197083787,4711.8076162461775,2731.852078912397,2340.857623389581,122.1472305859551,702.1522987460193,60.937500393765816,23606.806120263114,35506.50029972809,198.8741653040824,1594.8219952381335,7521.360238620844,9807.421877177287,7.69194533018027e-06,2.681268369562173e-05,0.01144985992325231,0.04546137582404636,0.018376071541273388,0.023562069452685568,0.6838107322706789
149,-838.5842464585545,698447.2434402013,610207.9120835211,116401.43584321452,58010.013320957,56093.510164773135,52652.3148894091,19175.206294913864,14387.982430395925,5295.6769797832285,2718.6060542887108,2231.1690463786595,132.9899887852474,758.4074644404024,107.73899388347212,26733.02482316793,15848.215250454734,229.5078861012686,1381.0822365979393,5851.698170273398,1693.005757973116,7.752504913247447e-06,8.626304797673264e-05,0.009967676155647158,0.05222534136167556,0.01855659015634184,0.01771556823734579,0.3662753982650807
150,-974.9615512792325,702292.849486408,623918.6878339936,115925.94002666867,58951.3250243882,55699.20821512828,52793.71005997387,33056.371793079365,14331.590160187197,5335.410697868275,2641.2780713470434,2226.023557377008,156.97661224890686,893.770400466413,43.13371614972452,23652.840628640053,59414.91704426024,254.63485467472154,1938.8295027519453,7902.121140224895,1594.2922853866814,8.008989471421922e-06,4.233247861759602e-06,0.01033105755527774,0.056519207546527575,0.019557882666544606,0.017171033212650004,0.6626153416226808
151,-808.7064240852193,701751.5958886432,601795.3191218615,116367.35619118113,61516.33341314459,56604.31405788437,53278.3350787324,12599.1743773833,14269.560156651594,5562.422403306096,2674.6431883357545,2220.959236295109,306.452762786989,803.3071851704278,85.07398552185393,26390.025533891727,15626.430296238963,220.90479448210556,1421.9795221592417,3821.952083966676,2174.7039880436278,6.533730272011973e-06,9.859980079493531e-05,0.0063038698414557125,0.07176639424154875,0.018942088375723684,0.008510975560683798,0.36156465209510347
152,-974.9855028859521,684290.1085956712,593561.6817247837,115930.85121034602,59995.13204890065,55212.83017583951,51347.70718599996,27304.02898309329,14718.386750917243,5202.697415395471,2590.124832177965,2315.000975130218,201.58506190590273,755.4124521169855,67.4862013670224,23979.697883636083,45262.45854306401,314.3754323013314,1647.6501198162962,5211.336511209631,99999.99999917597,6.358012935593444e-06,2.3459958442016894e-05,0.009989023275698125,0.05103622039822816,0.01804024616377996,0.019594726187863905,0.45530885275330124
153,-743.5197156394609,707452.752222987,629875.9621472054,116081.2125408021,59968.594254386284,53968.35559737718,51266.70708838304,28883.14526974663,13988.990652249024,5915.889051533959,2501.515816519479,2188.33037940525,191.1117854414783,704.3208313379391,74.60298522844181,25567.683510337167,31549.60539719771,222.2981993384282,1844.2379696172416,5166.0549375118235,99999.99999867841,8.981093171848033e-06,3.315683827369871e-05,0.0194312550400489,0.02556342811336298,0.023513391509879054,0.01460648628661852,0.5842182453848547
154,-732.8092057487906,660332.7316380629,552276.685527731,117242.9497216294,56248.78313986959,57552.25056770297,55615.81910080618,30195.93409113169,14740.019146760877,4924.657676146723,2865.7605605411886,2558.531633933819,42.36021571154962,606.3938979612909,137.62181768257017,25215.441622070935,18722.40743699234,144.93156093478484,1416.1965722004907,5941.542442490205,1412.3133435933455,4.036726654692319e-06,7.494708427722169e-05,0.01270227431377779,0.04008746540934697,0.014806085595688674,0.020501175754978403,0.5711050318377259
155,-880.0174859070676,688687.6800632336,612485.3484928443,115906.71989322227,58499.0792823427,56066.23175975623,52613.00801386832,27956.747000123458,14448.798683288815,5533.910807803946,2550.1258682425746,2316.5680354343094,124.67985782799495,619.4518989709676,40.85272152564779,25369.137138522503,23103.200966560416,264.866941292646,1573.2451210609702,8826.672618580124,783.2007443116108,8.608723230990934e-06,4.6029636503847244e-05,0.014297609163693797,0.038135159252590096,0.01807110600243561,0.01367952468628922,0.5321789103207725
156,-825.2434045755684,677437.3004072875,581438.4664673124,116168.1422311838,61825.06752684959,56536.50913586296,52703.372910536724,26290.181390387923,14799.570026704369,4987.674075061586,2644.8470594976748,2234.9337478390507,293.66088288642743,937.1514502004924,84.22521247757903,23943.29793565098,46382.724394544304,326.32788683179285,1780.4816660582273,4881.061861835723,3081.855708067733,6.022152094655582e-06,2.3254146252031053e-05,0.010585379657736914,0.06214680916927741,0.01999877102372843,0.021572297514743276,0.45873016745111156
157,-884.8762871650835,695907.6670097499,593227.5058485932,116732.60761075479,59640.615598990706,57152.462451236366,53679.487615478334,23834.324516592835,13999.749426619912,5872.678499322409,2801.8696787626113,2333.3887396290693,211.89662209237636,862.1371230004014,97.81681019196736,25504.833158777234,23426.84771983346,267.2743581389877,1583.8244231649987,4990.424537455637,880.1363439217232,7.214851609472821e-06,5.713534883414641e-05,0.01508901709549627,0.03742722011816428,0.01779369567911912,0.01367267101487224,0.40927024933084616
158,-652.7985007395924,683311.9921638274,572483.9320658429,117098.30439015887,61938.65989635654,52542.15489466016,49343.84080065001,29588.193221551057,14395.653074376165,4840.645878570175,2920.458637669158,2338.9786787991466,325.4095633853631,726.8994568870061,111.64548217479037,23916.473622948724,41981.54800230339,264.21741678259167,1577.846624362424,6799.690249796368,823.8518677810915,4.8625108111126325e-06,1.847649664966206e-05,0.011711367689215636,0.05742961480081451,0.01703225716158985,0.01816024308442715,0.5789302728641966
159,-801.7793956133912,689332.2168457177,598757.0193713065,116242.86990419606,59632.32112115689,54540.56652469488,50942.81137291842,34074.373071708076,14669.579705771192,5124.984702930779,2599.7940079412465,2264.858511906503,216.88791911507352,869.5690735974306,60.632033613517955,24697.97696743363,48130.358317943836,293.9998407250844,1656.0333332285807,9359.792523395268,1401.0178416932924,6.726564351050734e-06,2.4415695897761422e-05,0.013469008020592777,0.055801386339885614,0.016761426807603213,0.016317267201903678,0.6259295135285495
160,-844.344494010104,670817.4092412869,605328.9905101385,115830.76721669293,60875.39916812082,54820.281652916674,50810.69237961729,18497.295844345183,14417.87857600009,5839.068854793802,2383.923011136547,2095.7121794381246,222.0369470936455,820.2465753460472,53.111813196194774,24920.275402081523,22212.043015693227,289.8222568767572,1566.2789351902063,5441.991423746861,1253.9230575052666,9.10795139602552e-06,5.7870331457421616e-05,0.012368043206683877,0.04544080780216066,0.022445184033385992,0.009753049838924558,0.3459813284399227
161,-732.3539524405139,719447.1343422306,594902.896211758,116423.50002445918,58531.65279552389,53586.70897131817,50627.28061432242,30569.15094405066,14167.780481721997,5738.208221917412,2810.456088822195,2272.823535575984,116.18545567651113,680.4691759008504,113.17737899817159,24556.432621996963,40025.589032986456,243.13602748270787,1716.8188539134308,6176.172188323814,1233.2397207044303,5.04938265064324e-06,2.4441015836919102e-05,0.008653668171796343,0.0625473507556237,0.020948303733972228,0.010259168720455354,0.531480431107993
162,-772.6694825465725,690947.2689989652,591951.5646058868,117853.24188651238,58028.97691406057,54549.91050564009,50974.72791656471,13157.594890716442,14087.652236593452,5590.206259001473,2508.4964207125354,2300.7143524736143,117.77978876156196,750.24613446343,209.70354776283497,25782.993548279424,50467.283528693915,270.6761016548034,1614.3465815407878,3527.8239975362158,2942.5038452689228,7.295059621659171e-06,4.252256333626245e-05,0.021369432015080347,0.028421489832902935,0.020883304430918393,0.019657182906344457,0.3548912131826141
163,-786.4399442822959,695263.5776518101,623974.8690423606,116488.51574640858,61423.74442235724,51882.54038045958,47999.99999999895,18393.934745652627,14280.529876106664,5314.789625857039,2432.084691285911,2282.68659130886,206.82077680531629,743.6500729409294,110.6664349423472,24591.16002150085,30875.382432708386,275.84963639714385,1413.145760845871,7755.459674363824,1349.6132475416923,7.781990378628197e-06,2.8883916367339446e-05,0.009137262628683387,0.038614388312348855,0.01872440650568937,0.01404077721366202,0.29997201308709576
164,-888.5577823353758,711330.2005074655,603638.5647553033,118663.43996352251,58654.18684838258,55129.20345741617,52576.04367181652,25700.136275160996,14101.358157817234,4732.587909502775,2885.8891011879646,2492.421992521379,149.40298964151424,614.4584932994735,198.1921181836049,26173.49913106787,22251.005922783173,203.03991914190257,1559.3143251137458,5106.266312364589,54252.01708518909,4.425252827045223e-06,4.442201906553724e-05,0.014306289575449533,0.05229310937133961,0.01792586600409621,0.017754432314946677,0.4416328099002357
165,-870.6714918148392,653512.720380943,532217.5636558239,117311.02655059338,58967.09709819909,56974.05587018192,54865.08032800676,30989.49656415085,14988.061191311397,5228.400410256888,2596.2947102050566,2315.1618816004516,164.8791143280376,820.6366990395746,202.10179994119372,23790.83404211166,89476.20521956276,213.22693930436938,1688.9167816088552,7473.50294416982,14894.480090323568,3.852460474722999e-06,2.2537673457227367e-05,0.002643864286298049,0.056880390920170325,0.019146301959493107,0.016599489107375062,0.6371543164394634
166,-736.4148659623639,697510.835177603,588287.6045423546,116364.222578629,63532.96686346296,53833.060324437276,49878.79645656955,18462.25525313232,14713.824234579148,5351.942320563773,2641.9533205993307,2079.77596367114,428.86123198772503,981.9160618597771,83.9369924483157,25221.270450266056,31131.820809755496,290.05229565201495,1494.7547697192438,3903.6627875522595,2354.169800789789,5.6993478541254235e-06,5.048792419875897e-05,0.008695746357097713,0.093380700366118,0.017959569242434605,0.015212140491095505,0.3889140386242229
167,-618.3546838094322,698228.4662912929,574361.4237977882,116541.01031464235,63462.725548307375,57018.00862159472,53932.4981472679,12081.085867572314,14252.336638713285,6008.485339353489,2785.571037692424,2255.1110587183935,408.43840772068086,1094.955825436289,79.78818324316123,25423.730908304926,22164.635923401558,226.36539694098366,1523.1529842499092,3739.7948981874833,8147.80404261855,5.660642423030987e-06,7.172201395598036e-05,0.004469303517898781,0.06534948430050042,0.015289547260763486,0.014170474890399276,0.3318178445069277
168,-743.285903309652,699078.5699724305,633115.7458026122,116690.1001362023,59694.52133878552,54488.238616562456,52656.82931157697,34813.76495172118,14197.440391632,3382.789225121084,2757.6167688064766,2298.3892468782974,189.30301324686147,768.7870141960271,100.29804237984442,25618.567502407568,29803.436225840276,146.64280219144533,1544.001789887381,7098.771815461295,99999.95330240692,6.28149634813458e-06,4.643180464868164e-05,0.00899755211222474,0.05957322328773993,0.015163890693866287,0.02321265772028376,0.678557269678285
169,-798.9459413352124,700500.2750986295,633355.237923374,115971.99824050209,60589.05128014763,58094.41584631725,54885.076095079705,32909.81263651712,14287.895719138782,4873.29743583313,2611.514745267339,2164.023810556306,262.03090056762727,960.9155548339644,46.89508222710432,23437.490376881968,63345.33934535224,303.5544738155944,1814.4831837880847,13274.783139586885,6392.180358818821,8.095001599638754e-06,3.094053412251401e-05,0.0078324900052423,0.06382813159573855,0.015707999430061258,0.019339633010701584,0.732482141669551
170,-844.2145333053073,695671.7009243693,548182.2361552436,119035.6003395788,60233.07247395595,56006.614052547025,53992.374015790636,11379.133185632092,14349.342072897029,5004.4036940194355,2881.849716096706,2411.576548754887,224.57329540155425,806.9369213394168,230.05188412038348,25064.694059614325,41473.199980315265,154.77019542362422,1548.1006124835785,3591.062661778888,1366.9481717791462,1.7383874676359705e-06,5.017160681149823e-05,0.007678755727703741,0.07604034908719445,0.013442006427356833,0.0122953712888216,0.32413049869343985
171,-760.9487429105304,681092.5891203925,582298.1852784251,116312.69089585608,60469.36156006964,55165.85853593392,52030.21407994573,32154.82048995094,14411.074192055952,5191.699509934941,2768.8213211527773,2376.1112827620796,284.1625559029649,920.3324062821746,88.97449096939853,24270.4699737364,51650.12831401964,251.30139937409834,1541.2189709472138,7497.756166262019,2134.0492885366766,6.172105085856629e-06,4.5083225444974146e-05,0.00614389013439849,0.05345585872108025,0.013949883936697662,0.012771312551351612,0.6362928641189155
172,-733.3915045502363,665067.9001774471,585053.6146996844,115723.1990770235,60657.09407313031,56901.470079078426,53991.04992456512,30869.515008999744,14518.71255037128,4583.9516169941135,2408.0581471235514,2324.6186880860473,244.61280299316022,738.9600253125071,33.801143331106175,24501.256655817808,23701.965505986795,264.2545657743033,1460.1481634714196,6575.759131363777,1141.0362618706988,6.881056207628414e-06,5.555630093667142e-05,0.015661178760399734,0.05011681658259939,0.01653898032079788,0.01899411148238016,0.6390216922944347
173,-977.1416068565482,670133.3982881369,592128.1751654652,116006.17120813552,60140.05878176795,56552.00536908082,52344.68234556613,32837.47576297282,14884.660825822943,5130.738817554594,2591.8900862593414,2167.558234479572,193.62110997535186,702.5127185793443,59.768905720755285,24539.312565149296,25767.842494584842,347.72978940615724,1657.6867153296218,8914.531227055724,902.5888621353948,7.539352752980091e-06,3.33803874765289e-05,0.008506604827463305,0.05332964464524587,0.020754184196392803,0.015143877365979781,0.6623510722855787
174,-806.9758862300725,689886.8509644506,590480.6272267557,116040.71471981418,59680.37535171467,55158.50607130961,51490.40020710154,22707.92488607834,14210.254027187273,5305.313839462619,2628.871768137909,2289.5606175028565,185.8680886322267,724.5689198617456,65.34670220753131,24792.002327809474,23228.67970272096,261.48589913762453,1395.301061741544,5129.122146407562,99999.99999675408,6.081879018614478e-06,7.200187973828488e-05,0.007665764445491449,0.0586674052936781,0.01837311925066478,0.023732097151895,0.44453889782872336
175,-889.3371491602726,700853.8376479864,614207.227196585,116787.76239201463,58058.59488199263,53764.64164205095,50566.2411628257,28597.984841593123,14129.96576864877,5376.405080812895,2588.576551273942,2441.0666291936336,98.79348331442073,579.5870659635948,104.6348153732013,25069.66540785093,36480.332259894465,225.94750414394798,1461.7889905975205,5850.526266646287,3791.659478810876,6.418353663396884e-06,5.4971423628825927e-05,0.010446275916085544,0.030021611321248014,0.01940813421289277,0.020615146737362852,0.5065413529043975
176,-710.6961333734278,654818.7671148521,547368.945052524,117098.71443489374,57183.146165152146,58654.48547501519,56354.51022878728,31696.231155895028,15037.54484365028,4876.766490067308,2692.5511179252762,2510.834707531963,68.99494845604684,670.2824525243639,142.4387509538742,24086.060631259214,25118.197069314407,190.24559340150057,1736.0915471683147,6580.687684209304,8369.68022187967,4.215527521633784e-06,4.2129006926484007e-05,0.012036473807434642,0.03848037812083732,0.020231779367280538,0.020368051541028873,0.624804269068089
177,-849.4920062851272,703603.8711928364,686012.3168485612,115157.08427149929,63593.09781680238,57272.69919264624,55332.7620721423,25994.73718446852,13818.882680621713,2904.8664210955053,2340.613082381087,1884.4385045303054,356.96170091245705,902.8135312334039,10.000585729462399,26700.309813243497,16594.06853533299,152.02330586630748,1389.3247038671145,4694.607693065549,1034.7530070749926,1.170042659540507e-05,7.117554605036685e-05,0.010429011237534102,0.051536401450882875,0.022922447424419172,0.013740420584611196,0.5178433988859139
178,-872.2557306752897,679026.8310232359,586444.3548571724,116670.02967938902,58710.04776905287,53283.98794301024,50200.64240554098,23043.677948347744,14504.873858392692,4300.2335445484705,2841.232390886061,2353.114659342347,135.23093707518322,730.5533603564687,93.52541631333844,24810.04649032182,40836.9430527235,212.67865886458807,1594.4059798028518,5283.938464010976,99999.99999999841,4.6129049043134246e-06,4.657517541408364e-05,0.01095943753772192,0.052614133015702606,0.017618704868698366,0.019063620528262038,0.4194899754490875
179,-753.5722958394942,672160.0452820989,563037.4437131757,116386.27853420259,59367.31907397686,54831.341503883654,52307.52936379927,13634.235833053754,14809.977003423885,5477.871555739773,2772.5402504456592,2356.252416506526,181.44026291123572,798.3616468217659,81.41242020463737,24985.898454554102,26427.008258863,190.5622880277206,1467.6797011965443,3890.9143681881937,99999.99999434747,6.230144333681616e-06,6.315944033850268e-05,0.01515321652921119,0.04650971584091157,0.015634748435471697,0.018548521957638446,0.37137843068292103
180,-875.9941432352662,697734.1218796001,604145.8604757707,116043.9753949321,60171.87842839361,55677.487317487175,51514.2796946098,27718.541002732913,13988.822504344598,5299.9622805420995,2687.6495495768604,2241.9071464930257,198.25023828923517,772.4366889244109,69.09946895054628,25032.040721672132,28831.047895215834,318.2363190163343,1643.4446380305299,5168.375228333403,731.641530087707,6.799317811205964e-06,4.314701111823381e-05,0.012711069664588279,0.05756988666946457,0.016865006292792264,0.01741352247601703,0.5287576591982257
181,-953.1443870820656,696749.5938200855,626146.3743399872,115412.17446292509,61151.05240573043,53231.987011740544,51872.888118036804,10000.075215642632,14406.238017057087,4254.575444737938,2387.9058691287946,2256.751938069556,264.37259837751645,827.531288532967,19.481028101956007,25968.999176365574,22512.168772051533,89.9388124130353,1644.3831580089782,6142.6124414599635,13919.317548734836,7.717235534347916e-06,7.117526033334463e-05,0.013360206029686364,0.046902341933354616,0.01937900378451893,0.015483312878560088,0.3496899302965148
182,-813.4913946069321,680952.0485222008,594477.5922367037,115699.06496813374,58096.704275920914,55375.406798848504,52745.170519772764,34066.59651557391,14681.092535734353,5378.370272717601,2477.056151553413,2390.9534519144772,108.70443972233903,645.6612015950496,38.7036504670136,25240.75688500827,21826.520945375894,207.01421366968324,1321.7839830369703,12533.728770598993,813.7531871170269,6.523374544600006e-06,7.373206456563934e-05,0.007236633716170291,0.047169371309903785,0.015582132369252885,0.01791921977142143,0.7107805564433607
183,-943.9894894102823,691975.8697334992,610961.2165482801,116186.03753376343,60971.09265201974,54535.33615531172,50118.20137762417,16400.770586302962,14221.580751965417,5133.9660675779905,2467.934839246584,2154.2971465072824,261.27645551072663,863.6773698455776,91.4959134189952,24692.124535071554,33754.26134621222,322.51644940684406,1742.8205100789594,5658.585233243618,1470.2235077846944,7.574181456461655e-06,2.5594486398307267e-05,0.0092514218695618,0.050590313560539196,0.023009029896204337,0.021293731031476984,0.29980488008847195
184,-890.0201393225053,704606.7510165037,614497.7879802044,116656.61251815558,60522.45754145165,54529.72085680219,50472.7394768966,20780.07987398792,14348.313034579673,5085.05404499577,2563.6312787632187,2240.601291706833,246.2610705261651,821.5485205485751,107.7306504488897,25494.147632534412,37110.519467810445,284.1529360407372,1651.3101738040286,5618.874101722841,99999.99999865123,6.326431482768805e-06,4.206473427558586e-05,0.005649072539275165,0.06580365407203796,0.019688079785586086,0.018306616348345982,0.391425896692035
185,-939.7404504607082,665227.392691144,572224.0543370132,116308.47393128897,59463.331808776195,55292.734766710535,52430.10579126782,33686.45955676843,14622.589089772728,5159.9054059548325,2524.9696059522244,2283.2389334935256,173.6654349240356,717.9278156136016,77.16660687359088,23795.036903830664,111735.82154776709,231.14368638089985,1883.4038991087532,6999.693889586794,1403.013639945368,6.969881738321684e-06,7.00142489232209e-06,0.013256147963595259,0.04673295003598251,0.01955172772418153,0.023294210279167955,0.6339375065761973
186,-866.5647115596779,697718.8727575927,629206.3204667133,115944.31055751811,57961.372117986655,55142.08471214452,51564.12965396459,31029.927377346383,14124.802989965623,5331.262230477616,2477.9047905863176,2377.0452445675955,120.78098083920248,697.2950714883358,51.421490590387386,24975.33912894179,28141.444061291484,258.94616433841395,1684.2921294381872,7225.413867030723,1604.0036608947346,8.819879367386413e-06,3.900764151100904e-05,0.014541850699532781,0.01882342841141267,0.01716596857130528,0.022383781773430294,0.5616946865780481
187,-783.0916691419966,696322.0315451395,596397.6789221589,116310.25047834289,57920.16846855014,53122.888945253115,49241.84226713278,28403.82680591709,14240.368314221254,4841.927759875228,2767.8793916529607,2377.602493990462,104.1524145950417,707.9888958694582,63.93170068217111,25316.517932858795,21968.261609652895,260.080700948439,1519.927425874908,6740.543584978854,1436.6183151390135,5.786683073951326e-06,6.231529414796747e-05,0.0131554963966758,0.060695051852491924,0.01570882223540349,0.019327911259869407,0.48676311292767427
188,-660.0644901169202,711141.2117707096,606762.6933084578,116088.78373213466,60360.951777969414,54986.276580640195,51993.342702197115,31576.130652330692,14358.553667163585,4951.877196017606,2645.3648323097627,2274.5811878917975,192.58693801932574,771.0187231320363,73.38289639069257,24275.339749780418,51443.78314595082,248.95721095274823,1770.3003085034004,6835.970113553846,1655.24209461931,5.1717616321542954e-06,9.699125859756417e-06,0.007089536780943351,0.06330889238470508,0.01921511114055717,0.01755853110214939,0.6232136363736913
189,-613.5805669599154,689838.8288482293,597112.0769291462,118032.59660567006,58667.60578501386,56287.75030856502,52644.74880593225,25695.289716983916,14400.519368372967,5427.971212486641,2679.5916431651044,2362.5877667262316,124.43091665572389,783.9044560188554,181.79024787098507,26732.975185721232,20827.90257533928,255.84708225490758,1426.2144354558445,5299.003874367756,4275.851502023888,6.393793166546945e-06,7.532181001577993e-05,0.012315916583898728,0.035183812003110694,0.019026569732134513,0.013233735202966375,0.47877722794112804
190,-861.1964636205796,688142.2896200198,579144.23790699,116384.53681228388,58694.82102631662,56091.05158577325,52815.00469933912,23863.322254229402,14205.87823117602,5464.063165883163,2724.411184934117,2424.168371586881,153.1729988223527,692.3968738931075,82.32933038016562,25115.787172345987,32683.687251872725,254.52958320048998,1496.8319412930862,5016.496940166116,4292.276994387662,6.079411697837173e-06,4.5208563143223105e-05,0.015870275580236463,0.036571496516994526,0.017722555506757574,0.01912380577641348,0.4456277257838819
