sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
120,-435.4324151756639,765990.7423516611,749771.1268820133,117942.41088520335,67706.62549125311,54850.470676778525,375356.22018594726,17248.29074631179,858.2920193711664,3246.6157128673754,2905.421561834813,108.75604405687082,781.6507861478291,1337.5604565659617,34644.33457256336,7491.692064853309,750.71868550374,5.396739864889184e-06,0.00021152293926881598,0.1468743192910453,0.036412346660740974
121,-728.6913920342369,703658.0280833083,691561.9198693173,121947.37455215649,75084.6216044807,55775.50210134271,289408.1405566915,18056.334797837233,635.9084286819531,3290.367781774686,2679.8365986153276,301.2772596448158,1051.7889954812101,1538.1908559332876,33739.46974961748,7594.514579964434,696.5089233641377,4.89556624980893e-06,0.0002397629809990643,0.0946174747096432,0.033840848966692476
122,-579.2378790655271,764514.3311976498,715526.5759260275,118635.46673423465,70664.10244364965,55160.99636968965,301000.2307932949,17541.76054833221,3861.6492483209863,3013.527103204058,2630.00320310002,130.94209415292823,946.88231434635,1651.0911587567239,40521.67240461571,6093.3487788631155,660.8508940735077,7.447558845095873e-06,0.0002724556791279681,0.1083941604077858,0.03727885107424178
123,-643.007718401082,804262.1068128153,785324.4863782831,134746.76295319537,95406.25288530388,55787.875844543414,229116.4275671564,17057.50001044114,1840.3894234963689,3102.9672845502396,2125.986876511456,789.6493443641373,2001.420792375755,2959.9979071985545,39473.9949093599,5862.199915503678,711.0941988015849,7.6890883155689e-06,0.0002696139894281592,0.08133132055272943,0.0427411063158032
124,-687.4886791958351,802213.5404241229,759112.6357331697,127035.84483242579,90337.7847967487,71538.67638928867,244975.50536355583,16960.198810582093,3375.0322002688063,2973.6977279447,2166.8437169842996,542.1804468726143,1783.1772592821808,2902.1655840806666,51967.81307715561,5494.329669306481,732.9167544484145,7.4268945161281425e-06,0.000276774131821189,0.09662158219750053,0.05334020647767635
125,-606.8645587882928,721933.3730933875,683157.415274343,121637.5274906416,67506.58526102931,48000.00000015576,313633.13603098714,18092.86941944949,2511.9144885349824,3155.9794640999226,2783.485095133344,306.13374507825694,782.1909785880921,1181.2837021879193,34356.243432409974,5728.304623449806,587.0656313371671,6.0622994819239805e-06,0.0003111369169916962,0.09208166551644628,0.06072574105047731
126,-603.5721207812715,735077.4647555029,705306.4219457491,120637.9653345621,62729.52820818198,55061.85576317029,376530.2117517215,17767.31210789508,1610.5638499929773,3191.471496668903,2944.239923581698,249.74163369231036,457.603934303713,1258.1326105599417,35961.92545811827,6716.992481865517,662.7919043667715,5.774338145761852e-06,0.0002651153717020254,0.14052973557421136,0.049387953460560415
127,-613.4761699766428,784914.3470598496,725321.1811746436,120638.25288772486,65269.421286030294,51363.98831107125,553142.8387827148,17110.91074473104,3407.580810156934,2784.483644527026,2901.468308162899,233.8449089977176,479.33809054794085,1086.0534017876691,37268.64794042891,6572.489715039669,629.4653362051473,8.761908134967516e-06,0.00024853614701039506,0.38635129215200315,0.037809397477426274
128,-591.3427745881368,777123.4955568655,752379.3217151007,123553.20933396046,73708.42699853102,48161.4656670725,459711.53545648995,17046.95184605611,1542.9886838642276,3209.5643557732587,2833.0970925225106,395.71920053087774,1080.8432667030809,1538.0189299645724,37528.15365444538,6466.031389737913,591.601659966552,7.510129127958596e-06,0.0002809485203317472,0.1999694237854975,0.03281308372001362
129,-492.9552194552723,757791.2134212174,706183.3096309314,129746.62210063224,84961.46525881256,63356.888298987265,490537.81080228684,17525.265795030118,3703.817595031001,2678.6700824995605,2578.2137823370995,544.2424884437747,1624.5035750315367,2162.025848246273,34605.38197933882,7901.6236697382965,815.5266485174999,9.284746015737498e-06,0.00019710009884036134,0.3010882674232181,0.030242550770325533
130,-754.790136630845,764218.0402987815,720250.232216576,119592.9661464018,76226.63005396917,83818.02587306763,289590.17001476284,17450.19606072268,2199.766816291649,3536.2783996610883,2764.1628817938913,188.20200676151467,1064.340664258537,1821.1345498925523,37706.34744268634,9576.00130190385,1036.35977523504,4.75229546194303e-06,0.00017231726055966527,0.09510372761207352,0.042335042262451564
131,-495.2655277532719,733716.2874375231,709806.8490700454,118978.3678105019,74371.85494186151,63759.18761603992,335003.2814799061,17611.70810882514,1772.2678417263085,2793.8705157092563,2658.1249990703463,135.09572585605628,1056.552938350568,1700.993549533071,38538.29004727014,6143.84000191742,729.144695155414,7.032202564378649e-06,0.00024398361640750837,0.1146847778894972,0.04183165090216834
132,-617.3192555004598,764178.440699296,721304.4742290492,118312.98009728786,71055.60523690224,88040.70452560156,336233.9003458776,17208.64587934631,2867.378472436419,3148.451507656328,2835.7713503472255,119.86436042251295,1150.4726908673772,1517.37822224049,38937.43586441754,8884.945066595941,1096.5512317256055,6.546421123222129e-06,0.00017755515886567095,0.10025139112146945,0.039701196800289634
133,-611.7495868761996,794345.0937946943,761636.5799392562,120929.1906153729,79349.86469212838,105891.17534507776,531019.223723093,16667.70189968654,2610.735740011162,2911.6738757000007,2842.1044926521677,287.1626976442707,1570.9901454648423,1849.6351606413302,42035.930668435925,9045.841736549735,1257.0899547105569,8.122796724488866e-06,0.0001455790598184145,0.259418922970134,0.027605829247296834
134,-669.2677559776607,790993.4404196683,777623.3500623475,121105.16910124947,70309.80834626772,48564.60347520351,422917.01785264706,16910.5779246329,2153.7237624213726,2833.1265943524404,2810.1518136565683,231.12254499646016,990.4442988227321,1691.5257636897572,42852.01347573849,4503.777961624618,524.8603792765983,9.689172613163056e-06,0.00032405405127944895,0.08925173831534049,0.06926255286681524
135,-577.4022758597256,766963.3529874888,740093.2162221068,119325.20933377049,71827.17547741064,48000.000001145774,357550.5378840332,17480.3997580036,1575.5889755829949,3104.519470697597,2753.5472461960617,167.398228802331,1015.6812885403974,1359.3331125074105,36986.31329811035,5987.22046277941,583.404547982311,6.398304718755573e-06,0.00029460386577410063,0.14193487095503654,0.04791120077334727
136,-584.6661879903089,780140.0206264223,741986.4161911695,120713.56935629167,73536.75722719727,51052.54318839031,510778.38014948234,17135.76227117589,3654.030539372983,2842.3681558054377,2741.687581360705,223.21729970148158,1342.2061730549817,1497.0749835953204,34324.239137205535,7075.217143572266,704.4485096435425,1.0012967419779588e-05,0.00022661638737778836,0.2609599879366088,0.04812066990450573
137,-525.0237448105373,817098.1144320301,795752.7067435648,117650.25113737876,73601.10430961095,82355.04188986594,255745.51245609968,16152.4784713608,1484.5963381053725,3112.9217518884234,2580.052990306244,109.1808101634794,1135.990330500853,1699.0397516136725,44096.27876150207,7882.226927196068,961.6860936608052,6.300716416579024e-06,0.00018718960376011998,0.08411506865384903,0.03908418245602382
138,-439.83723296476956,769631.5654783288,740041.7502442085,124890.00022209434,71421.27786101068,67053.37100227475,482635.5631574555,17079.72326986057,1974.1483617005504,3059.171830016951,2777.38978541067,475.95247331199243,1209.515476189775,1279.0803518201703,38930.5187249276,7639.90999273663,794.4757205923595,8.29912038259459e-06,0.00023581095822499914,0.24995022072585146,0.03399875651137672
139,-512.5326747873607,791969.2031220577,756566.6047059557,117758.61910213971,64825.893558401825,53233.0315851422,415063.7260285941,16676.25786272071,2602.926439270746,2887.287164571798,2886.622145050306,106.18033287362566,524.8881724505095,1244.5805032908816,39659.089681119774,5981.9752599538715,623.9654446454063,7.487020371219201e-06,0.0002812486198872899,0.1501937140377972,0.04018815672491984
140,-778.2373149168236,750291.1637265437,716069.124703379,119617.86900774366,65635.93796617289,52640.4458934901,247582.77174701617,17524.251156931434,1895.3754718285456,3415.5780050537783,2847.280857355623,193.39011352467057,508.05492349636984,1354.5730193198058,34010.34930049634,7422.289362229061,681.3543395920476,4.504926088774213e-06,0.0002624044993711664,0.0668936895309414,0.05547045316410772
141,-569.7314990051098,750927.4201642603,652112.9723867703,133032.74762454146,97381.9239446446,64857.30956867781,253532.5072977884,17572.03280162427,5768.741107018239,2951.511386451673,2033.857363146574,757.9720191956176,2214.812785731485,2731.0537465592374,39544.50137639762,6112.424640911464,732.1669798613614,6.5266615286076656e-06,0.0002364811706148151,0.11896976417741051,0.04220642208881483
142,-550.065678660244,762085.5542661829,739594.31974318,119920.58602556464,70434.38536135014,48522.65411961294,604163.3138836791,17596.400502475244,948.5254139577635,3051.439448934385,2890.449786711633,200.527967771927,1262.5313557739792,1538.337562799321,41035.424470464415,4721.449671178019,551.0350132777398,9.481004255646148e-06,0.0003346594548050814,0.5390041740026914,0.05688059250127466
143,-700.1410224953257,723830.6266550522,700817.0459997377,120361.04475819573,67317.37085081385,60757.61459695439,351687.2346731238,17799.95378766743,1268.5083553916643,3225.4105139040366,2879.389874116938,269.4105496913619,752.6591660130524,1250.351604929596,34494.20238819117,7544.864152115857,779.5751382205864,5.598788166860812e-06,0.00021416652003061594,0.12894072332221618,0.03117732730553819
144,-662.0876727400824,721848.1621073018,698183.3973534055,119926.06258449235,72190.1074983962,71725.1516779644,287025.9340838599,17961.0722051793,1119.4731678685296,3521.367620096436,2799.2119353018384,250.83480640214455,1022.5132532966211,1373.9247213256087,30717.084367848638,10794.516337384708,1008.7420569330143,3.5022867989026543e-06,0.00014535590235057594,0.10346024431137778,0.030502724426263974
145,-525.4181945732105,743641.6357683563,726849.6534695898,118087.51316382125,68120.37248256267,73969.2509873025,371054.57568084006,17794.202384084587,1053.296007014887,3194.6622165226904,2777.931757057083,109.7287377260856,679.710564313632,1279.0861843427365,41716.37380175754,6801.384817906721,899.1150898831943,6.606041849171009e-06,0.00021223042250273169,0.15591727516635975,0.023723323089041858
146,-552.1691351403299,756790.1735793977,714918.3095703654,119491.01362290278,70058.0324276448,51841.34558213161,269933.261644476,17297.77088273089,2562.2761003079404,3451.301208367929,2588.5296403796074,190.59786329634687,976.3173751131653,1621.686589083225,41478.15119151512,5629.704173014794,605.2502549908631,6.391785039104729e-06,0.0002905236754966095,0.09521389698486002,0.04532188548348038
147,-737.2681862732422,733747.9763610063,692065.8119810419,119368.36752527364,75494.79056870118,55220.9581312985,205815.86321579677,17785.35995920599,2578.348307985657,3224.395312999332,2545.7464065381196,175.09910865582395,1557.3356090960083,1756.5512416603763,37698.085512742444,5548.532834432311,701.9166646855488,5.052250401865759e-06,0.00026775060069501725,0.05822217775774227,0.0503678296240854
148,-478.2927173827726,794574.1006758156,730874.6060881448,123412.6202464317,78085.88163727643,52123.76993583546,572773.0131459022,16823.29536498103,3264.2035272541607,2611.2034106948045,2751.7516120787564,413.5292531129095,1350.3237277696928,1935.865413563424,35009.3706930633,6912.816032662797,701.5072524594506,9.815993427296897e-06,0.00025178395130698956,0.4584315960112341,0.03762914505719368
149,-675.5084970482593,796902.068194262,770387.0275222594,118833.87206501348,68362.94452805149,67399.35794047778,532659.3746351687,16610.06414821954,2241.778314887169,2913.7539676944866,2921.378459985406,171.64344367122234,647.456141234426,1351.7453334831305,40331.425465226275,8416.558376550845,774.6191181124487,8.375681033493224e-06,0.00023652473860959872,0.235590880966101,0.04763374456099985
150,-560.8291984948798,750148.2816438187,726127.9230105159,118975.62444304468,64385.24359891204,53097.85108037839,289219.1455595111,17423.896406222833,1350.5670271792378,3267.4268649854494,2947.687580381233,178.6275155671732,534.0979141841412,1045.1379184020866,35399.68094529318,6642.798002454737,716.7732342596138,4.936572925957365e-06,0.00021831601658112,0.07646137846831244,0.037286275125125855
151,-695.3702045552491,737589.8263785131,682922.9384714537,117759.468840898,70331.91518821371,54893.85161608744,290447.21941764985,17633.999394886778,2831.6601757547005,3341.1970208104476,2846.77525240536,100.91386005283722,990.0565083315815,1349.6535041687587,36162.525087684786,6272.992172444993,682.6908468773945,4.705110564909071e-06,0.00024183506622778414,0.09067003019744385,0.05443463875248192
152,-620.3147241409441,773499.0901802299,732209.5446667909,120415.2849915543,66264.12003515182,73282.95942351659,227976.44200477007,17051.559687799643,2037.9082750131265,3301.197693774664,2641.0802799965204,212.07345710614052,729.1005803741277,1093.323008988114,35722.90282173411,8963.790705166493,924.8995649604379,3.819254622611657e-06,0.00017125768358931413,0.08372339095518377,0.031748077665267
153,-589.5034006958732,796718.808251205,762278.4388906638,118467.37839262234,65639.39549464957,63870.778273335025,409434.46110747266,16795.60267894643,2333.6856321424993,3099.961783819807,2896.3230634959673,130.6179519854422,609.0972673285534,1218.9526347581425,39152.88190511079,6750.794219546835,775.5908096641632,7.164610611854486e-06,0.00022285680171409491,0.15648397258137442,0.04508663311872716
154,-564.5181361632804,796887.2360996966,773421.3886911239,120695.60494493369,66953.38122527872,67205.7081039257,514024.7541605427,17266.87563218899,1213.530212734619,3151.988738072233,2901.3972008363107,238.27522822298957,682.9803814494418,1504.7575818750868,38918.07522711687,7368.995472892031,919.2059644521983,8.245306209303409e-06,0.00019926553286904558,0.3401208947768009,0.019573903215233213
155,-696.4041702912691,773381.0162224314,742678.2500053825,129469.33618270591,90202.5567325907,48043.50548920817,375634.674097911,17570.38430197214,2609.962762359593,2867.4119792297165,2434.109792687492,582.4507451031388,2189.4758758893736,2739.731152049004,40567.11208173875,4613.145110936192,553.7797245427475,9.293165060146741e-06,0.0003214001029837932,0.17625000361059076,0.061815374087358176
156,-541.3772987962225,764238.4141377248,699331.3328252769,131405.8315572681,86797.38342521223,49920.80918313876,413830.80589638307,17547.153852155217,9085.34982947458,2574.037312940948,2450.1946824409683,617.5763887952432,1621.6141380308832,2909.088656276873,37325.61067341769,6070.238128244452,614.019145594895,1.068556645696397e-05,0.0002883163103149262,0.13503188884667738,0.05089316991396351
157,-620.2661769071276,794211.9516678622,761255.3120895303,118734.30279712925,70616.63800163259,66932.84639913822,437832.010978515,16971.96894771767,2388.393056068474,2983.5947317843516,2778.8973412332048,156.5093719591231,996.3706092360112,1551.8270378240757,40877.89217507768,7309.635057322502,813.8459130840761,8.277984417657164e-06,0.00023105018376434847,0.2208896063219546,0.03800974072353654
158,-709.5855397700773,772370.5462253909,737913.6424888471,121176.44526786612,70271.13303724048,54051.00063232731,382339.809686231,17186.609850069377,2155.8251175862843,3136.6068856812053,2795.9376427921698,222.3611735692897,1055.5506895251217,1423.9215761004893,41302.94952104706,4913.97231940174,622.8831027141093,7.097713686036173e-06,0.0003012664972824544,0.14870844691423585,0.051212595826268824
159,-630.4801630144647,751159.074838055,736689.5508749686,118038.56552814883,61620.133877140426,67417.79551162702,283886.4004763863,17283.489553125968,849.4999353409678,3343.33123861446,2917.1444897076285,115.54551467008352,317.20560127592927,901.1383064684684,38042.38185186568,7358.922785583225,870.2250495244192,5.236321511147416e-06,0.0002040337757959313,0.07969135901361186,0.035408346222480534
160,-675.3474027682933,720823.9057776885,683712.7957877007,119685.07145460052,73829.139755115,51514.84069342419,275935.4474295261,18061.51285863019,2347.2467239895172,3360.758259303237,2518.9842647147175,187.940765623422,1058.0133285256827,2205.962666070691,39483.9580278017,5314.078842389307,623.8023059782017,6.756005905937795e-06,0.0003195064720862631,0.09276496300204384,0.039462703793333116
161,-674.2261601421118,790634.1252110954,770537.6461811324,118789.39066276565,73362.80036828833,48679.18296565798,411205.5235768198,16896.804861724286,1659.9526300055782,2846.963832679218,2819.4129993961174,140.79286471339302,1174.3287026420142,1481.7542174238226,37369.33780588307,6042.065091471388,632.7589021636728,8.05416761113598e-06,0.0002574294495317503,0.1574622056254914,0.04690635636407709
162,-554.0998475146953,789065.2436722873,739174.5630120165,127290.62519450225,75756.74710341818,60826.458489833705,293819.2207057348,16945.71731827694,3846.3595503989063,3132.566373595405,2695.917576695605,589.477962367747,1280.622491217946,1648.2206337904713,35701.56280800232,8633.678288246894,875.4309897334647,6.9089214465258e-06,0.00018406172139823483,0.07167672614298037,0.035969395066548435
163,-491.6671717118434,744817.2118695626,733709.4086453781,120344.85086286171,72902.81351354925,48000.000000282715,379772.15564423986,17831.87206284036,604.1455875242572,3307.6347695304294,2819.69763407396,192.2214411227331,1275.1969430442355,1657.6196617271892,35345.15151809174,5265.4339808126015,611.123567340489,6.289643400866181e-06,0.0002912278693586833,0.18222276744988047,0.04646569315168726
164,-550.7464345418214,759472.3948382634,698241.3779484176,117698.24176500562,64806.270413445556,64865.287240845384,490006.8394543191,17804.452138594694,2751.769949906992,3121.985804486677,2961.9438442278097,89.4162068055959,479.69311688661253,1234.1879967639493,36875.59111751967,7041.851242100551,864.4783385662723,7.396807814851689e-06,0.0002150390010561666,0.3107855474528664,0.03355587762565458
165,-808.0530413434515,692389.5254555485,675414.9898237163,118049.44079378356,67275.81767367531,62681.17024145749,227820.51247938958,18230.67167227588,655.4665810406619,3794.67792490066,2876.7899026906825,120.96105339901122,556.1796528191926,1028.516594758341,32165.006351787204,8666.65866778727,885.0089038052223,5.148322948301404e-07,0.00019510516127989222,0.0832665374799575,0.04416015863050644
166,-576.5198090884153,776530.8544211806,758043.7224685,117761.34850264191,71260.42997199428,68596.7972871008,264991.969605598,16765.379424124298,1081.5827791648571,3128.7996705899045,2758.968185848392,98.31111058510206,872.539321020108,1418.050323734005,40598.794546299774,7708.147474809328,848.896526713208,5.879248957171083e-06,0.00023400101378881494,0.07189388778755311,0.04418596363930695
167,-745.7379472217049,733104.7244541474,677719.3453052319,119172.46528143308,62285.837510094054,54313.2584247049,303294.2751963132,17939.840224800755,2727.53973967834,3408.634529843495,3002.7169647149453,210.40777974297805,502.06976672342535,1044.8529078060149,37370.77897825489,5879.90092986438,645.3954833835522,4.129759791990764e-06,0.0003000982563565972,0.08538130278382906,0.07338114828046506
168,-612.3763435148336,754634.7190364496,707963.0495600101,118055.8393767035,64875.907559295585,48000.000000533655,456019.39356344496,17755.034236373012,2960.571867511274,3061.225961312213,2945.8968319228943,111.20956655003957,553.1838412211747,1203.6023759095708,40728.57502223686,5001.456969942642,548.7543685027235,7.33711145739427e-06,0.0003554933384860403,0.16109993907866144,0.07012458080874176
169,-746.6507461319466,800535.7070175976,781761.7822971338,122323.98162544837,70926.18973052749,49681.36090562519,477402.4370573806,16963.022523999247,1402.7409127850606,2967.4773843490334,2942.255522690539,332.01295707246254,948.8034228038126,1353.0684132257384,41831.66854959963,5408.994564258611,582.6694510818145,7.580037549933608e-06,0.000310276146938525,0.17459296474730496,0.0523113860071166
170,-469.11253391862374,815968.2124967106,760260.1726553888,122841.98685852355,75418.87329279221,60733.8329918294,381778.3246714016,16692.09503804279,3477.957882526048,3029.4760940034416,2819.1332171639187,296.4411564700566,1022.2094146008913,1505.0746827509518,39873.38378142698,6712.663967431468,742.8283668921642,6.5712679286511335e-06,0.0002347018601219218,0.1440821333258225,0.046803664915929945
171,-460.4424738842838,782698.4079425315,655678.5377537154,121506.69630132354,62353.14783594053,49084.56930488697,603005.3214510093,17603.900159769237,1716.5991870220166,3179.378836182848,3095.354737672363,250.14136600558462,406.4360672160606,979.2858968997924,38343.28471714515,5411.881472230947,626.0158377245936,7.5410232829340155e-06,0.00029847958281973837,0.7112260968919574,0.026382465395281985
172,-522.1750488446139,780958.4165221098,726826.668861572,128791.60404846005,84213.31706899671,49447.44065686886,404661.13649047026,17207.43610817804,3845.5996541344316,2955.085617388176,2474.754862684968,581.5302759186374,2490.6146435287487,2164.5643884150236,44013.0336154003,4687.300785583012,543.421000244166,9.091715270871308e-06,0.0003359851416653466,0.22416305744781564,0.04640942992744985
173,-506.5301931399948,765235.8329696445,737868.8014353741,119828.55096980023,73599.55443946956,86641.49785556312,438324.94555616064,17018.712627001143,2116.567178734331,2832.535429157663,2881.4774428066917,188.38312526497333,1377.7667354122623,1581.7151058672264,39415.025821516676,9120.05308889341,1079.7311924788849,7.532258666390316e-06,0.00015771179522709492,0.1502101198269256,0.030567998341296948
174,-527.9687038764505,775557.809417286,681298.9067751756,121717.25468043076,69075.77947273954,104866.81280737297,607966.514528172,17427.015545527393,1581.8475155328492,2916.0451844958416,2978.215570327268,317.0861688344846,704.1930584494413,1390.247906852082,41587.57966327597,8581.351826236256,1246.9794679245304,7.748385713967306e-06,0.0001486167751831695,0.698807021233659,0.025763648552880238
175,-685.4077313356046,784072.4092521898,692220.3921356397,130547.49448060077,95849.81177509342,61853.199609091964,340591.9152979183,17073.318362994567,5704.109460114183,3115.2153098655854,2277.1905603460928,720.7028512445407,2394.787260526755,2655.0617687018366,38616.43562275987,7028.52180231165,809.8060081409652,7.960102973433403e-06,0.00021948865944316213,0.17680605693271698,0.031942673165448514
176,-517.0471136673556,761146.5316298,705749.9986465235,118119.5190463427,66312.69852884006,51813.41503526775,361682.0868185311,17075.58684474591,3628.6343521449426,3229.2725974226532,2940.355060660798,121.2053946979039,588.3399958044017,1072.041204779394,37054.96135170676,6226.451905389302,646.7213161106587,6.355123758447376e-06,0.0002729149253651508,0.09835157738176557,0.04312886473962978
177,-611.8777204591402,766959.3716109198,752524.4533684781,130069.09300923542,86943.25929952171,52838.47518053307,454417.3500311734,17138.840485629786,1250.0456435571125,2845.7914648588244,2617.2438366412725,531.214399956955,1704.6943822512271,2161.8638517700065,33830.84591707286,6983.16828346941,709.7233055578005,9.419726023984473e-06,0.00022764477214990922,0.21346378039671404,0.027843535424719366
178,-611.165907084051,762949.4206178436,709742.9855961571,119543.33720024863,63722.11701038358,56766.95890975049,630852.7948250311,17394.21413961309,1265.605011236744,3162.151429101915,3155.2816498410184,196.41984279571338,397.3124272865638,998.6537718012837,35433.2621453782,7624.333561912655,745.7679521282962,6.577368263490564e-06,0.00023111362303056003,0.5812963050705098,0.034441695949575656
179,-666.029276291222,766491.914176278,748844.8795617676,120478.37440784035,71978.20738329472,50657.467249587564,243203.1979982868,17158.8366988115,3507.706623524204,2813.0436240484287,2573.3833356791497,204.65625577550745,1219.133839387459,1477.2768712765064,35997.26862968417,6207.038107999397,642.1822846583113,9.450918014233468e-06,0.00027181804424770896,0.04378967584437324,0.06012434624549732
180,-819.0837264590272,721354.5802129679,683486.6023826478,119296.89117472936,71301.41477142756,56495.047467437456,403731.5468080126,17895.25092474524,2102.3408240855,2964.2594658564058,2769.201875058838,185.29160180642413,719.1732076172029,1237.2566897825513,33942.805162947276,6938.076244248131,703.7246368807064,6.571348176272228e-06,0.0002297807372802189,0.21251059374935155,0.025573214502846324
181,-723.2324787651091,715650.6903186878,688407.1512225356,118203.63991983596,68197.79385980275,51880.25851813893,357145.533472274,17995.019733314293,1556.0400074510962,3190.2675826515483,2715.015026063546,173.9445927871488,780.1389801048509,1405.6957103430111,31085.79411219749,9379.080504990094,758.9251198691736,6.521622319436294e-06,0.0001944309950592546,0.16956381970271964,0.030812095070171106
182,-527.3091358385736,789345.9987460658,784952.3474931555,125380.51882897443,77523.36739030214,59580.04689551749,542930.782426655,17123.4316029831,501.30957582097864,2750.0391528226505,2657.8994242682625,415.89999429536493,1346.007917316533,1951.599233041525,40212.1336034565,6272.454944977479,731.1212961492975,1.0832327590030173e-05,0.0002471263933024242,0.3606081924573731,0.03919689138677881
183,-532.9063232302221,768203.2690956393,753117.7616652598,119186.54607778738,68637.58666735196,53296.20487262192,352261.0309819771,17322.64165127073,615.2572937381095,3636.4229231750132,2943.5600388362286,191.9681519281165,768.970837034128,1409.1430813410666,34213.691241089655,7322.282434037221,791.7414849582159,3.833607527642961e-06,0.00022296794233047794,0.15243524625512195,0.03454106616702706
184,-721.9328653898447,782914.4743401534,774074.1461437705,132184.42996032306,92219.81353558933,75685.76156609165,535206.0286477025,17371.33941375467,763.954223094122,2567.9163301654417,2464.6498201346426,620.439180127551,1978.826700142941,2680.897715225759,43243.75883227692,6229.193689553407,844.2286444017645,1.0176257404220182e-05,0.00023319047656823955,0.43908473252800945,0.04961948161387204
185,-730.6254548871041,765020.1065478971,743399.5652879758,118356.93019266959,63821.5138522857,48000.00000060451,279671.37064431654,17479.045293987914,1079.9920592194014,3361.9541252782665,3043.7395617447105,126.01107357058416,483.99631872683426,1169.1104155610878,38530.588140975495,5179.144639006177,581.9404918035335,4.4102922923316426e-06,0.00029305287236784796,0.07338723790678231,0.055732099303461693
186,-603.7947914254485,762944.4810564236,722058.0276265674,125281.98426659727,78284.90935650813,74458.4838026067,526587.1063013773,17613.68255098388,2702.457691924836,2825.812229167371,2748.0017255469597,393.6525118537862,1349.749028938602,1907.124449915487,36638.66267622204,8490.660411312921,986.1108280553494,9.411675511076692e-06,0.0001709212933601473,0.35989437550584114,0.03160704447852266
187,-667.4041873544223,748669.2505080132,706204.0275936007,122730.25422492863,81269.29946355427,53901.94469824219,251817.08288202793,17488.925722874006,2506.042525546457,3352.2611637050745,2444.518364823617,313.73339543572536,1677.6143312143772,2367.555355706396,34753.31333738125,7568.478554277798,742.8609731763156,5.952983287579242e-06,0.0002251748590170331,0.08784331088982657,0.04026886932477022
188,-541.8827060450817,738037.586590485,731623.8817242704,118306.49085654995,62276.08565971438,68701.68294072735,329815.16854933643,17605.889053244355,336.30481743234907,3309.049482582004,2935.4367938113287,165.5293123999314,334.63758464047766,962.103675103843,37327.468969240865,7418.448348401629,828.3407244922239,5.103307707087195e-06,0.00019827562179922773,0.10864303092304048,0.04040714685379421
189,-452.19023205156174,754763.7802566522,713881.468634168,117358.0178944302,63431.98429231614,50229.416362246164,373203.61714207946,17438.84398828549,1865.401938212728,3532.159569394231,3001.868658641808,94.10957176630387,376.0756417691155,1305.716111065496,34876.439646309314,6800.771694749489,665.1762815230715,4.755485150565038e-06,0.0002453275414718175,0.1637492393741214,0.021354638538301555
190,-558.961779085304,808299.9973069523,791923.876355293,118363.80439194587,67277.94872585319,67437.86315895573,282247.12377507944,16254.570876575975,1260.108400918225,3121.436285866884,2624.615685803325,156.48428607918538,811.7376565534097,1471.2538173283729,40596.16442087992,7876.8670371946555,827.433788717543,7.035336227040939e-06,0.0002166623106142691,0.10161843412200992,0.04079958602032119
191,-557.9726472055972,794834.9814106061,711023.4410851683,118246.65258850914,62951.83711399198,73309.43309843677,652895.1862432247,17015.06609633948,1725.9514653580827,2711.977775165447,3053.0123425113757,108.89382991204958,470.1905163736308,968.6366825453277,41417.750929247384,6363.212624246541,912.3742753867822,8.937680469391032e-06,0.00020171888311598522,0.7617708521348991,0.03234188350145074
192,-731.8210809479168,792146.4445475462,752115.8254331548,126124.17282124842,77719.66282113871,51113.99565845635,423256.4578809696,17328.27160737314,3941.4798776349967,2933.0780021674786,2648.416090359723,464.53434608325017,1506.9585623042926,3061.7814270602908,39391.10850671914,5583.768044790348,627.8499649836315,9.330817675116784e-06,0.0002707316858208844,0.15444889952709748,0.04848442246478731
193,-563.989523722495,764719.4849636388,753786.3357265622,119633.72315893756,67617.82232779128,48364.706869714435,321451.25453611644,17509.882182437494,764.1869836007833,3057.4797864867483,2799.920924698669,193.9342281193001,750.2512240422707,1445.6382782752703,42613.01857616512,4722.134184364689,574.5862998816028,7.050974343309481e-06,0.00032797211529382765,0.10250508290019686,0.043279272104435045
194,-592.4987262409016,771728.8763395825,702742.7274864253,120081.53580556913,71570.79743195727,51194.02356846955,275562.0362889902,17318.21992081698,4188.798731708759,3361.450241097389,2557.4234656145627,254.43006190146892,1104.8694841780687,2264.3596867136735,36627.49194300844,6977.406160206007,709.871104286223,6.23090075867316e-06,0.00026248276615063173,0.10560032177600029,0.028567808598858636
195,-598.094508984865,780013.4199529865,743881.8487244935,121711.19689391193,67718.53552920694,61734.28923898355,258137.07570347015,16841.77846174757,2573.2130999979872,3295.2153746454915,2819.0512064413288,337.87413081976945,788.7388879815576,1212.8211199188172,38145.18144290335,6727.677999547191,788.0646492889788,6.240731482361595e-06,0.00021737009020041472,0.05533453279711529,0.04170368720687634
196,-696.5757935822106,787318.6680576152,780867.00935811,125700.17758274563,83062.56442646572,59730.07681638274,481162.39115843095,16953.211315206347,551.4413346374185,2786.0295174332605,2592.461932272116,370.9225931351329,1491.7077407798529,2309.6135764566025,41194.42179713433,5951.568960125018,748.0933806638589,9.246188313607574e-06,0.0002687433167649879,0.26509689106256396,0.038694532567365054
