sample,ll,T_NDH,T_ND,T_AWN,T_CV,T_OOA,T_SL,T_L_S,N_Anc,N_ND,N_Den,N_N,N_Chag,N_Vin,N_Alt,N_MH,N_Yor,N_OOA,N_Los,N_Stut,N_Ust,m_ND,m_LY,p_S_D,p_H_N,p_H_WN,p_N_OOA,p_L_S
128,-724.6975151241469,916385.1967918831,853863.339605754,126565.48458968323,64088.88722949124,55316.09231958871,53911.427171721196,14793.704633661824,19324.36889514548,3139.2366460747703,3621.9458195786397,3330.2008118031135,446.7064479802319,933.5712317450245,516.39495679059,37572.46415952193,14254.772963223868,94.88552177755523,1359.6850317753378,4759.986304327805,862.2884131735559,3.717460491734649e-06,8.111263553486995e-05,0.025068368070877842,0.0440042285664179,0.007475903820805597,0.0117621173712083,0.33081867557092864
129,-723.291745788378,928394.5368430036,857910.008531476,138638.7510498965,66077.37159867695,54716.58498706019,53260.89480738086,28677.12971364418,19502.665889664975,3282.5238914521174,3907.4977370053143,3730.359250407283,631.7000596758576,1228.3428417743912,971.6424101803315,39110.56889629806,17432.592824095304,106.15886985220078,1401.4014928064237,8481.799421003818,8883.391893139782,3.3540820387792416e-06,8.382925387201175e-05,0.044848592370354996,0.026439725284180392,0.004638717327603725,0.02409873372438984,0.5727711129850493
130,-728.0598518137624,920536.9471614902,843073.5324786784,135565.66593458975,67906.60310915066,55870.46296713277,54364.57318174342,30677.983543215192,19701.361045714217,3349.5886724970924,3746.1076964897443,3339.5095430158003,514.9160943383271,1265.6639545766807,1160.6401478762943,37901.99044285351,24157.840050585728,109.67126226651995,1518.2339779154174,8676.042790876654,1249.682187776677,3.850404913913412e-06,7.310716418281427e-05,0.039783807334326134,0.041717904221905105,0.00908368436875992,0.019572249044287136,0.6214237961527127
131,-727.4305729044606,898506.4884830199,832333.4098216419,137333.5646253258,66777.14054903625,58599.360504986136,57164.86616143727,30613.360858923388,19840.303673448954,3315.8195056859927,3670.8759124067938,3413.0184980399354,723.389204356325,1365.871716845099,939.6993128795274,36029.332511696906,17874.286579280717,117.59110838593979,1441.995657462586,9398.183351580756,99999.99997696404,4.141042263830514e-06,7.127627831414603e-05,0.03658313894891557,0.03828337147274964,0.0055020329312615995,0.023765935263289583,0.5890052232328675
132,-812.7987183579723,915066.0946246246,853216.43669387,127099.5264508189,69255.79131066203,55470.591521313,53798.60728344471,22004.008024941817,19823.445275806076,3213.548438813184,3853.598718772798,3144.5036335620684,701.9369544330615,1208.0534828411005,522.8907337248644,36615.50958254663,19860.86874235532,114.81202601523725,1527.4225930671118,5117.265722688468,1414.9811808769002,4.268385077823014e-06,6.799406118120779e-05,0.029412876947486545,0.056668322139444366,0.005199831898124217,0.018731973631184715,0.43788738262845617
133,-762.2831741437928,909297.4460928106,841124.69561568,137588.78551185588,70872.49741152186,55348.47714319064,53654.10193033152,27802.956660193355,19676.89340692428,3320.230482411685,3751.413201120831,3405.3498291664387,649.1881043994938,1275.0996422288733,1009.8220554291877,35755.86262963496,18064.09996290529,122.14808933459005,1517.5183990838398,7662.753362105764,784.1359456624824,3.971070048764445e-06,7.328563764811298e-05,0.034536990480605635,0.039838236186692716,0.0044343282706991284,0.021111177378167555,0.5281156172864717
134,-653.6358321396858,894176.0930875291,822679.8537266966,136494.9722060378,69837.65741672833,57751.01083545123,56436.35591546732,23256.139269337407,19391.869981103442,3316.973255213875,3850.210727301709,3461.4314255117806,693.4537577471999,1320.5099628814894,1018.8017390727181,36339.091262032445,20831.118664464262,105.20620065759282,1522.0174339606617,6186.691551848817,6767.058533685848,3.536636110146104e-06,6.408319974660775e-05,0.032957222057728,0.0317343296751148,0.004485749198742125,0.02168428422128584,0.49404997878357626
135,-845.1649851161585,910084.1306657089,846685.9199442554,137744.2695790975,68091.92668226537,57708.05751557022,56254.30380692977,34931.06007356293,20017.19291957827,3299.411413002955,3750.6284322483593,3677.983742954996,584.5758490506447,1370.3028177253107,984.8372696989989,35800.121858105136,22875.11589707557,109.17553875798569,1408.4816592417524,11280.590417784982,1452.9661568216227,3.878317230018469e-06,7.36689602330496e-05,0.02633387681316577,0.02544759957325251,0.003989908603965424,0.025302906171679827,0.7005097310434849
136,-552.2528275275758,909016.9680122631,837620.6516079997,135437.9063083579,71741.29925815797,57033.89728303127,55554.4392926254,27581.956294573316,19630.272063649198,3288.864820624815,3609.163956763619,3478.25030200266,795.7298085062775,1238.9545731713217,925.4967724132615,38507.107475037024,18224.972589387038,109.2497531705512,1505.8034201501546,6051.40781539818,3668.5134329714147,3.561277418285983e-06,7.632374161016847e-05,0.0335257874272661,0.025348561702812217,0.0077239654005393605,0.013847836529587359,0.5188987322883438
137,-797.970517345979,928457.83712458,868124.0013923456,134718.9277848736,70393.798594359,58246.258382511536,56989.21762383016,32995.80000692545,19669.122377849253,3253.0180182170343,3887.511519318924,3548.8431607304997,961.5574590340404,1332.4832208235025,902.2983921460559,38958.192561261916,18162.481506833283,102.2991198490745,1363.539078623922,7277.328945192132,5569.135658496957,4.102516751303202e-06,9.566195751064566e-05,0.03392538126060344,0.04021505848523533,1.0000000028825e-06,0.01789186955996034,0.7070596743885548
138,-764.9007517231303,935157.3764071645,871913.5201690193,139014.2687321292,66743.77897393845,56023.00809475076,54495.86592569039,31140.381688129706,19386.508340430155,3146.5716905542185,3709.6319042339987,3425.37091511036,554.8701603125558,1120.6980877077578,1077.3267458094501,34648.411910087794,32815.349112945216,121.11651619890691,1786.5240781676605,12538.10849503036,3883.638735648183,3.863527984628356e-06,3.42212394961078e-05,0.02639632988836475,0.03506949768790842,0.0038351707686086365,0.02411059895058044,0.6541371736778075
139,-739.5398301649052,929500.6913379685,872677.3338413226,132573.53555940808,68146.07724253376,56458.4519349632,54980.006402214705,32652.542996293487,19493.80253956079,3201.336534698824,3869.723637250328,3507.260313504382,627.3768182393909,1270.4198289974395,816.7762043239588,35855.276011199465,25499.105742114665,115.21590517446514,1592.7034014578787,15630.710332534043,3458.161957811535,4.2473202298681296e-06,6.254567423629159e-05,0.025797473207017054,0.03772034474339865,0.003535146184740528,0.01760370310835246,0.697571207248288
140,-855.3165716799058,916771.6042241881,847096.164529141,137281.54681288896,68592.71657201953,58035.4949773633,56618.966646637484,33582.17673176477,19637.60835395604,3379.358169993022,3777.5073872118624,3430.143006844514,620.2349043472076,1278.9079821119244,956.2221059431564,38137.245550773696,16267.342122694561,108.09113075583609,1408.4872533608327,15167.86888960846,1417.2569753164698,4.038283702123218e-06,9.476058281125966e-05,0.03731683435669799,0.03779229372478226,0.005979413293819838,0.02532588037634818,0.7405918866864822
141,-1039.1760952971376,912497.9721337351,839179.5734970391,131655.53310080376,65957.75747093055,57998.716553505765,56636.35826834785,34726.05410163333,19905.808177311406,3332.829060441766,4030.4536197641132,3699.940344812038,605.2565057122873,1205.8235657204891,652.1692839857786,34723.87264301125,21843.40662210307,113.76827245687282,1623.1637305303739,15578.28572568136,3351.176465076725,3.615544779936236e-06,5.489631485830638e-05,0.03601210016126769,0.03813713178650499,0.0027935411624212115,0.01845210314283573,0.6942996253030597
142,-912.555945808369,915745.0498561312,878548.8221219929,147978.53081692403,93143.29187924464,56843.64985538475,55449.79113998889,31656.902530309257,19498.82133346685,2830.595138030111,3557.5908517767193,3137.1574307231613,1883.5333106979404,2834.831230510511,1255.5670279982082,35165.83641196686,24975.32637100195,112.08722791176598,1778.2288948353334,10301.573507783176,886.7800441808596,5.848528634790533e-06,4.659989821972556e-05,0.0269388800352069,0.028721580322942114,0.0010754978912950314,0.021315424736229282,0.6138547385035819
143,-870.3342980141829,910111.8263437748,849470.3159969574,129791.4967611808,61655.172686979575,58614.333205804156,57227.17982498748,27922.216065021737,20035.831935908187,3372.1024385772957,3720.7973226489235,3498.5137011149573,330.71365943143564,803.4732434186874,638.2296156347638,37230.931506827095,19785.79585276624,118.57327004839495,1607.952112384172,11209.062990287934,99999.99999797036,4.535540186454779e-06,6.90063644557001e-05,0.03774469874546438,0.025167539630773627,0.006552854158765975,0.018324580412875113,0.5780790363448167
144,-893.4045784504502,895770.050908153,840926.2202215228,144144.6653052204,73061.8710067816,54878.8600107522,53564.04889133141,29339.461778256726,20117.063013871884,3225.9581632643085,3706.112115070145,3644.385460019033,742.2755203423202,1568.7527357653432,1219.7433918141016,34734.6540987526,33953.04316448149,112.60113392793411,1674.0020237580763,6567.780253610543,1182.901381955241,4.674386285420705e-06,3.617355722559521e-05,0.02717176298828756,0.020998311292061436,0.00396382970821985,0.015612942831666532,0.5378400039247956
145,-696.2248256126402,903530.9971270309,834816.5069512321,137816.98332740666,68753.70565280279,57639.882438190696,56070.49788717615,25453.55786355449,19831.499057805675,3141.326260443846,3851.003093328336,3382.942294567053,734.4015795161387,1321.2983019231124,1177.4974763801197,38122.638061513004,16835.005687774712,117.51371340353776,1464.6838902119914,7368.118198328531,4133.818408750518,3.751743612667734e-06,8.449522623076375e-05,0.03507660694941031,0.03858546254989038,0.004012691627065691,0.018095963940178497,0.5078471318744322
146,-829.9415723552454,910831.3067029383,846323.0717016531,142661.39267186858,69804.45497128529,54082.16886927523,52463.04981832943,33201.07746015326,19676.13570959739,3269.3854869996017,3868.8532408062783,3291.407410783956,768.6714485138295,1202.6629453754622,993.666850926577,36129.77990349391,18918.955075346334,116.5043853035325,1669.6598816175642,12738.176474580987,675.7500789142257,4.36906967774845e-06,5.6273696803385074e-05,0.032806845135259985,0.03157074747313302,0.008841843435816624,0.021948838878329838,0.6166858686162219
147,-920.1265572073597,938620.0401629553,870412.4830718593,131761.30788849798,69628.08834085948,55782.000164788595,54159.372734492266,25975.949553559356,19353.910447449416,3345.1805143526562,3790.2345916591103,3290.9995253988227,691.0964015612232,1382.6442534643907,769.1455444337263,37684.28113139362,16578.673728558457,115.08177422623032,1447.8368375742118,5793.378903944744,1277.0740674665228,3.792286004448865e-06,8.514959680907295e-05,0.024813020855971087,0.052582204624266216,0.0026397143669454185,0.022606281579075443,0.47005190333060864
148,-724.6760954945959,894954.6085491105,841553.2536153867,129920.1963409432,64246.084830543936,59079.35555388118,57839.65501253032,35291.185643335026,20410.577305338873,3187.380127785969,3879.5399097635195,3407.970664534489,385.02282951087165,1026.6530770882623,572.2327799260212,34443.53125922738,25995.412351523257,117.98284690811334,1548.498322140781,9089.429447341487,99999.99999590729,4.883329881846294e-06,4.890600316321156e-05,0.02763270181715402,0.04061634009896833,0.005323137777351942,0.027291368395579784,0.7542323363980983
149,-850.5668617950141,905101.6171606934,844830.8134304531,139308.97667892676,67078.47628179302,56981.31252574029,55356.92883708119,28231.97391656739,20012.95434158589,3174.6533511201646,3872.4897908356593,3421.028892229188,661.7629378462617,1346.0333373399428,1310.021383237811,38325.03352004064,13977.236623392839,109.62700666783297,1358.6900502874253,9301.395269058412,1487.216298245526,4.570541394774953e-06,9.72307429788621e-05,0.030742346329623724,0.03163311135463441,0.005704240909438035,0.02163026460206481,0.509033757867782
150,-902.1148549266894,937722.6328046594,879234.5595845431,135132.13509030538,64945.739184394755,58459.61389513825,57164.47215011996,33896.43904199832,19532.303523697625,3119.834979904319,3905.7779841242696,3434.359331608264,462.23079677791725,1329.0057983672318,786.9942511509905,34192.270734623795,42089.99417776322,122.19265232399606,1901.2186030403698,10026.042260415621,1976.276495236785,4.19496619592266e-06,1.9150305414229597e-05,0.030204736210834714,0.04113220093550338,0.006583741988418729,0.020054491454823846,0.707496154191876
151,-771.1834983013553,918159.2385418874,854066.8637323852,134837.12666897482,72675.42117289462,55277.954027256004,53828.47036404397,13529.70005441452,19708.37400053947,3371.315957891056,3765.196831197061,3108.38431771491,970.0763695014332,1381.268846563832,951.5979633278337,37857.04492960449,14003.911094340598,93.20645860632538,1431.2294181578873,4720.798963089336,1372.3789757025502,4.15625974279219e-06,0.00010581131283750049,0.02422104373237516,0.05656412118701979,0.007032713410272231,0.00901629322982169,0.35998614351899044
152,-948.5272603816306,905671.829380902,847245.9144142766,131740.18757711747,67514.83322772861,57359.139249887965,55897.50099905887,30276.496219950826,20216.24180999888,3157.760184536924,3655.3141713160207,3401.14552795141,598.141810806718,1167.3233355539749,857.8665407222755,34884.353136585225,28707.025005026342,122.29375229800466,1592.1825401553338,6392.92147654335,99999.99999999984,4.1236657833731604e-06,4.707040966966108e-05,0.027881574303301897,0.039595852161358434,0.005419355351140482,0.02365112799227774,0.5568303135218505
153,-747.3949093972076,914640.7240525752,866437.7012849964,142652.76558606798,77569.49123576561,55829.30511473328,54550.684257150024,31243.267889666135,19528.26819317416,3611.3752012457767,3381.097621169181,3212.5974428101053,1047.8860825961563,1617.0314904992892,1214.6304900721843,36353.28454532357,25688.273937796952,107.27590455860386,1815.5107452606903,6678.008277397477,99999.99999993393,6.291104649385404e-06,4.7193561830120134e-05,0.047759502934449465,0.013483416531012893,0.009478491646775496,0.017886674220023685,0.658875369362855
154,-690.2124064290863,900105.409520028,834397.0725991391,131840.2114848288,68344.06340885935,58005.1013690181,56512.75155532831,30211.990367573053,19813.722071256743,3400.785998848098,3842.342864982393,3492.4792085200465,572.2049033071879,1314.5309436773575,751.4509918631502,37489.637334684456,16640.432659937323,105.93457696744913,1401.4770369862915,7038.188382606629,1274.4740293399354,4.159255834393964e-06,8.635947906046943e-05,0.0338876158206305,0.034591625982671764,0.0029019097143022743,0.02254998333658178,0.5600256050229211
155,-871.7289112211743,912384.3103724726,848969.9705329274,137689.02352190102,70479.06672441676,56531.21939075459,55115.54213323368,28600.05047745811,19889.34042929401,3329.2935454464246,3832.2361672686015,3445.8397887892343,669.0079460976798,1222.0225526272422,861.8810491998922,36837.35820214822,18041.385841294858,106.3572867858139,1521.634938211479,11358.526151220924,842.9449209733901,4.182629457413038e-06,6.565064212078066e-05,0.03128277592536455,0.03694460498855748,0.005211616862274291,0.01608466496369867,0.5587403516604517
156,-676.7377056520584,929215.9538423979,856216.352483373,131506.9461250397,66188.87532788205,56117.07625064841,54779.23684268706,28886.457593389157,19793.70022516096,3354.206752806932,3872.638481975579,3350.1471506532666,544.1992415954805,1189.4209865042644,854.1261546141483,35519.00529871874,34218.023874268416,112.095074773776,1760.0088718695615,6206.381541151233,2503.997710216634,3.4024283973672157e-06,3.7209730736413656e-05,0.03022618101356072,0.0486901065047973,0.007924728894959512,0.024194170859937993,0.5092366030956276
157,-827.7510641304724,927900.999111341,866574.8630125846,134922.44857663012,69595.95543344403,57560.524183890775,56037.31180669338,27266.775396221183,19095.836711317013,3448.4984883025922,3930.1042746344633,3461.546129791653,807.9529533256919,1487.7227596345474,840.370862545899,37445.77681740701,18908.12274900531,114.8206251962616,1542.195563532653,6296.68067661425,892.3472085104041,4.937304553724702e-06,7.363033065371686e-05,0.03905655263531584,0.02654683594936145,0.005165361312585016,0.016450049966926998,0.47137365557819194
158,-540.7431829133723,905531.4947276277,833494.2309490016,132010.19282527917,69672.18048948966,55172.29978500161,53787.24218105182,31883.5891619668,19697.655918833898,3237.12690041805,4029.3961063781267,3417.949092076647,809.2319312688205,1062.949105589293,689.2505893496423,34928.58077750226,26428.74568637899,121.57787778588275,1500.9241354614378,10024.198896629303,1031.8804391165027,3.809981455517875e-06,4.487027691003702e-05,0.033523030835366625,0.039842050021037606,0.004841289637400756,0.021875965913223265,0.6851233600526526
159,-844.1727001761136,893656.1733054643,825087.3585191002,138499.26308628745,67177.45398004894,56530.17220445544,55250.95428984888,34768.91154719123,20360.263597211804,3380.7725633528057,3729.871105410961,3506.0647032681413,685.0837654291179,1364.9069195770858,956.0542913711333,35468.73367104475,30245.41984472896,110.35048075386732,1585.360210873113,12562.566714738805,1844.2790716704737,3.748704937296735e-06,4.70126996888609e-05,0.03639890585976854,0.033051780107339876,0.00496454405381521,0.019945966104129582,0.68597976556909
160,-691.654816858362,886544.064044961,837026.275253363,130809.02834555351,66422.50297985483,57640.9714109232,56125.11911837263,31245.890129285937,19868.113737596625,3422.7041564089586,3445.342423822612,3091.9918565220164,489.3260101323757,1116.3404275259875,716.9205486570653,36262.80570653919,17544.162431602726,117.79109250754108,1514.3313353595438,9476.26582944361,1636.6653099250823,5.195192363435922e-06,7.867595529929208e-05,0.02839903823255209,0.042403663976520435,0.0087000337999285,0.012858110244156746,0.6084345609091852
161,-713.0417410712802,912485.5040986928,842806.7354142074,141905.85208884516,70048.88737636019,55324.41514537727,53979.02892717531,32464.48680082695,19906.62589891366,3425.4816524879543,3770.319790681902,3421.3894988994234,597.4695640745107,1320.906965946386,1431.2953257581894,35060.13916606879,27228.36558233034,111.0314585358717,1644.7157055737007,7981.573466732435,1423.5197968831521,4.064181057248423e-06,4.713129250532514e-05,0.03615722287709431,0.02916235724912121,0.00847367348553966,0.013455781791584456,0.6117809237246312
162,-853.5860860011173,902562.6029690623,844958.3226475246,150697.41233992114,82933.49721127859,54520.99103048334,52912.04921044956,14804.550920243013,19497.469403780822,3434.319396376745,3380.2149679668332,3256.8950492020886,1406.156871788347,2391.0477933166594,1600.8315254839868,37392.942182221384,33749.28509777448,116.06439299642598,1576.8964901019674,4200.011664574922,3941.0261003079995,5.521550425861528e-06,6.08324648929799e-05,0.05178967197469645,0.015154429791336719,0.0072317239328606245,0.022838499513447807,0.3772631149352546
163,-789.3677009741432,920973.6186450617,864804.6020853702,135753.71792476214,71761.52851384255,56810.56812343431,55673.58530248774,36605.99967589054,19622.914320356933,3404.839221402449,3499.259758185671,3420.9366650318366,629.4302730450142,1247.0127002334466,1064.146933162061,35732.0175297739,22818.880647742168,103.68904641924426,1346.8614101695223,63476.71624525011,4241.209958259776,4.440852068594482e-06,5.21506765283533e-05,0.02563144820777209,0.031041940416758448,0.006173489072778297,0.019745408756087428,0.7755847329710233
164,-904.9151066835221,934487.9120881483,867971.620815407,143515.89214644136,72395.78844913765,58267.81889083219,56993.33589375683,31162.564935488423,19428.511270460847,3137.0711797300637,3852.4008012764834,3604.522658542207,875.2773833873588,1310.3438534731188,1171.2837021672399,37923.24751926703,19015.929231372273,107.72703515891303,1541.1245300985463,6899.786429802077,99999.99998598243,3.816977030110307e-06,5.882870062245049e-05,0.04086160351568494,0.02930018610588345,0.006022634962207015,0.021833904666878613,0.587051022288176
165,-887.2129663796705,900189.5671723938,834293.7079679171,134727.6087451576,66113.78186813653,57603.554132064695,56450.30004237699,30677.357550350855,19955.145878872492,3123.2328734162943,3546.2427007309193,3298.3273169058652,545.8980999092291,1286.1911418958439,1127.7026653570574,35954.70852536973,46798.209231909204,109.38226528024954,1617.6091317171424,9459.99494195765,99999.99998665834,3.7533214661124536e-06,4.468400495050826e-05,0.01684134926554335,0.040674338928685494,0.007910399397599003,0.019894996975301938,0.6293641025315717
166,-791.4686200511248,916958.690277397,846661.4779452576,153451.22639572577,105305.40299135444,51166.94852054358,50679.73936813768,20824.599661490953,20158.34547005551,4462.872898567304,3367.277985089609,2462.538682054606,3019.3812837754326,3408.822806417599,1585.4320357496924,36323.844575744806,27911.26894254847,35.04085496357652,1522.178423335352,4935.249025395422,1473.767670286448,5.499907959509517e-06,5.531405906536725e-05,0.03559850782984864,0.06301065087796749,0.003448984678254388,0.01750955473178801,0.40926054705651177
167,-575.2964189150077,924668.6969697127,858006.364862667,126924.09220693786,67640.92273740245,57158.21060770251,55569.46332189959,19733.45270039943,19501.76616337805,3434.544143540958,3848.15308802139,3259.8247355136054,688.4262480170013,1343.1275396554438,485.51666277788496,36987.69009202062,18435.252966350283,113.65927317621566,1499.430327681827,5074.819260804069,3966.13333919141,4.3495915875983465e-06,8.43438034128935e-05,0.021074022008336406,0.049271147024997915,0.003885318476639215,0.016256567573125814,0.3995132712093162
168,-738.13900145875,892610.8976566769,827676.4690990632,137124.22040461394,68416.24805517298,56769.88151042371,55308.09542749275,34913.86486373661,19911.25290379292,3092.1413618942915,3782.079804818482,3538.3250088692425,651.8231115808953,1283.9533594183272,1015.1081735877806,36323.6247844627,23753.299089276337,117.40007244219126,1514.770921071146,8502.131211048516,99999.99999726497,3.895246916474838e-06,6.045248170659076e-05,0.03135229550942602,0.03185497023578762,0.002950537936198124,0.026790334952610323,0.6863352992797865
169,-917.9347136136171,905976.661013469,866335.8514612709,136656.67569678754,73911.08484827208,56925.9517233029,55654.95816964818,33691.698864983664,19782.964519993817,3261.00029584127,3431.533072711171,3164.6239976268116,1059.3401197040466,1862.689298446964,827.5685135897266,33352.65141029733,51537.316019658676,115.49921530411862,1830.216012429627,21212.308263039995,2379.021651405669,6.165829408101198e-06,3.680423356625272e-05,0.034360265428183545,0.03358850868380521,0.0030473693568528345,0.022218904004381045,0.7349122276853026
170,-838.1162829747825,929232.8011807837,842980.505050985,136836.49247766004,73148.37289582108,59977.75768392859,58531.98817995577,24473.33129405769,19493.148229467042,3204.8775066688054,3851.163865746254,3304.0585618411615,941.5580674725411,1531.818039873855,933.7550485097642,37235.57335783043,27021.634235276764,114.21329634632927,1485.845442106628,5137.149183029657,1983.1632575641036,2.7476045440429976e-06,7.294850237028419e-05,0.028388847535952735,0.05376164762109694,0.002199512340611573,0.016139730810047225,0.49337409928215537
171,-711.5595804677469,917622.2069843769,853510.0644522634,131677.52063678973,66483.17345193538,59599.8376335739,58334.84395015311,32237.70414748215,19498.99815647285,3247.1663420204113,3925.4246743563644,3578.3463590752613,716.0522733606238,1325.9094673058814,841.0439544841955,36608.33995732412,27007.199192292264,109.63258826357885,1438.2287606947837,9248.082677224105,99999.99999999984,4.0771965484668645e-06,7.789713201028756e-05,0.023156214825341925,0.0371998129800694,0.002022116695308248,0.017000361070558377,0.6920161375181677
172,-743.1600023983879,945711.517532052,885883.0274943957,132973.16012529997,70448.95983860783,57693.488188619674,56441.98111168168,30928.006988726465,18942.44210701493,3078.535920842661,3495.445944514189,3384.934621363538,793.3698025478151,1241.8753880216557,700.2718091362391,37577.156472876966,19263.60665798732,112.25640006787603,1423.9844035116027,8068.013285073968,1351.871734375344,4.128743406141015e-06,7.431037746643545e-05,0.03686460913409254,0.04420937641076671,0.0042142436340482205,0.022142561309872952,0.6472305747409602
173,-921.8676664359853,909764.0512509174,851687.3077750088,139299.94294305984,69890.66945749088,56895.4428885224,55553.64976872812,33964.47477021591,20019.367361821973,3233.9360638678577,3788.208037871412,3364.724950938365,657.4008164349663,1195.647042883489,1094.4286354180292,36260.36202021107,22287.031484834988,116.56309762041994,1655.4427651032877,12552.888178818266,921.6731504287544,4.184306058201082e-06,4.480521128300365e-05,0.028504645460864748,0.034456755989979,0.007390837399961813,0.017628547404192965,0.7118244952664733
174,-687.9347882806088,912739.2033632811,840200.3280093635,125073.76389770358,58855.15042634619,55546.23257259182,54318.77415220849,28146.795498575764,19602.69634255413,3176.7273532064128,3938.634080869029,3396.5084189924096,162.9869403404246,667.9392464401494,479.3431038729234,35613.9532420709,18459.075730694713,88.04486104300659,1361.1664144763927,7525.350632661781,99999.995947696,2.853125112605634e-06,8.630561989528095e-05,0.018733874526253417,0.0563599715522944,0.0062457145095745,0.027488695872276203,0.5522301018111091
175,-851.85574838246,922057.8345504333,860375.599651368,138451.31878096776,68852.76630831594,56307.73633764049,54661.01808683827,31668.062504364814,19559.08354769568,3360.3766290895423,3683.915507053041,3580.5425582438406,540.93973534499,1103.7237178604723,1029.8604736432828,36185.1013299721,25295.638796022555,119.1400520271372,1416.731596498287,7952.830574475197,15269.225256471962,3.80902008735361e-06,7.53877545779475e-05,0.026040741451759535,0.025684027576876413,0.007053546553486215,0.02442054476795885,0.6183085960872383
176,-828.8837902467949,898226.9783937958,836150.9230686427,136587.80290175183,70204.47476554515,55453.6809103754,54135.44061349538,32393.22393143881,20047.119790173292,3242.2143280380665,3581.8975830882305,3535.3404262535396,588.5026387533962,1437.8597721740966,1038.4475324472098,35433.48122252759,25731.421051096266,99.5041728217603,1811.1673594105685,8580.404241568916,1700.1991468909446,4.360543486181425e-06,3.971797005056135e-05,0.03666447823499004,0.026258147934967516,0.008170904344875522,0.0217739127597628,0.5935439035138372
177,-765.2601071156776,902098.9695996435,842177.6482813936,136566.06667057512,69012.68747598068,55991.36652482129,54493.11462980499,21470.929425807248,19417.731533183905,3311.1356211843495,3686.2964287636783,3132.5490937605305,657.0676135052627,1181.8326800975108,1049.116087689233,37521.507047090396,15046.501125403438,107.59502586223302,1393.7589489428565,4908.158492481716,809.1623789141875,4.687718262522213e-06,7.623421534052844e-05,0.02840899868769633,0.03860280424206272,0.008980635608832076,0.013622969031882745,0.41916691689225494
178,-940.78070951997,902423.3583100196,836028.6429277016,134547.1804088999,69033.89352832861,55375.73892701485,53694.13124931123,27231.874899782546,19786.209780226454,3281.916388051269,3816.145577806474,3446.843828170992,623.563732161025,1347.6333487724162,799.8679555129808,36670.97308119224,25905.380580546305,113.4107131119212,1526.487712592722,7187.173432052575,99999.99999859954,3.88524290611165e-06,7.08862363693691e-05,0.03363113941720531,0.032481833314402055,0.004249680088713644,0.02292220666824536,0.5199300638899637
179,-816.0678812103297,913283.7059690206,840247.8378894043,132304.98235040158,66082.40802592867,54587.66735431811,53035.898307734926,12186.890450419323,19936.77219637739,3523.16313347755,3978.9656848965196,3469.8559448383035,544.1144663947827,1215.0709333951827,792.7087304484936,36841.69509277184,21937.210592940544,110.85212493786791,1453.8180342058847,4548.39911224117,99950.07627768975,4.111426406201831e-06,7.607638542581534e-05,0.037995627520583816,0.03702839823985038,0.004236928064035929,0.020168733196043676,0.35601915830354824
180,-809.7435314234524,945816.1985137808,877247.455226377,134868.02682090763,66673.70237299983,59322.1438680178,57973.861108979276,30311.767067132263,18840.39529881626,3334.315914815708,3925.074558742124,3457.016848067327,526.6451108145934,1134.6248082315228,979.7128110329046,37932.26847436242,19214.99454054723,109.74875940082134,1537.4040126036318,6712.7792293606735,1098.5903883817032,3.8122597535543953e-06,7.480146421749642e-05,0.03507459298060029,0.039267898713898776,0.004145434885266908,0.021384878297518787,0.6482472744274737
181,-924.9764536799725,938667.6465572857,864709.5844848348,137388.98112760106,67796.06829924264,55028.4389798552,53274.24470502212,15209.016223254126,19487.246926679112,3306.631024793165,3593.742971768199,3647.7208509305847,642.1839699101862,1196.666557736455,910.948448801493,38501.27087913339,18061.453854781656,109.98662604100217,1582.3019324346815,10043.243064911214,99999.99990758381,3.500359183949402e-06,8.890338556313666e-05,0.035323672575998936,0.03057722214213601,0.0069892847062253925,0.017216651594344497,0.3914282597512409
182,-880.4268128966237,908845.423020601,853242.5204632155,133938.46775692477,67779.07244045906,54703.8339682165,53260.06710576629,34067.48838773736,20033.906899199403,3181.7296010322,3509.609143602377,3473.585543697268,537.3080444125507,1172.8512771422736,851.33979233573,36432.527029602476,19442.080487575633,108.47197438551274,1321.9721582527582,17139.49055472679,699.6656062162314,4.031291984364827e-06,8.19016152201772e-05,0.02258424582163504,0.03845059549665951,0.003755051306863397,0.020596633335032297,0.692803223322301
183,-973.9360227094014,915401.7631929711,859843.7391654425,137365.08969611803,71148.24064424599,54737.71890505525,53037.74232514608,22392.70977871706,19473.536321714953,3435.6732447639874,3392.2251720009817,3192.96981145818,834.5308566478631,1468.9387836033272,1120.2812498215164,36313.65923389027,23236.119459692112,118.37996429392096,1671.020974630117,7554.575639140351,2076.183756322265,5.160522298883311e-06,4.991299726444875e-05,0.031000630298440617,0.03143714179994939,0.009825705848172935,0.025177189034070284,0.38077895386622296
184,-968.4707957577605,922166.6011170957,865990.4435554836,154861.82604552773,92329.15122542724,51822.446994930906,50633.164075731336,26887.217008046006,19731.50927327556,3446.321193397421,3409.6572817496944,3132.2701606586857,2031.178917419095,2679.42900459159,1767.5891021720984,35936.37333803298,46317.185877133605,83.89540755931736,1756.638051138506,8807.18678949344,99999.99999952964,4.854431156195049e-06,3.143551208828134e-05,0.03015794632716178,0.03387231875528572,0.0056267634239780245,0.020658698916352556,0.45616997480291893
