ll,T_DH,T_Dbot,N_anc,N_D,N_Dbot,N_Y
-17.799177000599116,792808.1147615126,68282.60431184541,16099.601296349903,7001.978250609542,49.52445372226283,27782.00433950879
-17.759950466374445,795314.403605867,68337.42243714319,16060.49025616231,7007.1238542116125,50.50713796017298,27851.09574981294
