ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-500.2250313552621,813329.2140536607,55933.65061820158,51626.555607921655,48969.99999996629,8648.336892664185,8648.336892628637,0.0908253963036189,0.7361051005874172,1.0000012659806433e-08,0.0015682790064720945,15489.033963448232,2415.049329756936,30066.178437356306,12915.339671849908,374.92841925865235,1160.0724202911622,7682.846375945636,2767.027733623092,2082.0080951382342,9999.999999976686
-500.1030188086182,793052.7239972934,60230.63701516631,53140.749872427295,48969.99999381483,8746.810972025598,8245.904287822446,0.09755622549582484,0.7378693507572062,1.9966637053441853e-06,0.001445816291964671,15838.123506046315,2346.2948869121487,29095.189666228995,13875.023297296515,614.0736780737232,1166.1265146468647,19996.94275369613,936.221648875748,2233.334556469805,9999.99999992366
