ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-508.1029468868653,818229.1836406498,58118.53157091463,51583.71960086031,48113.551720993644,7217.119803875461,5000.000000000004,0.09862145637247356,0.7360795279108975,0.0001696641964091979,0.009999999974219782,15460.486411688447,2346.919738550571,29879.521856529584,13532.47244067625,558.3468848058891,5843.186189618879,1396.4460573806848,1243.9433651627523
-513.0988419390915,841965.1945579605,55931.04842112918,51097.039529640846,48969.999999999956,7525.158445571696,5000.000000000004,0.09796813602946625,0.7325954768806685,0.0006066642145599055,0.002527994130155113,15103.906925401088,2361.7479019012126,30896.931628808175,12655.268611538871,392.0632185639669,5545.805416115904,1420.5401259964715,1458.921203677123
