ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1119.3436382073712,790653.1321347381,61019.189843080756,47074.59511277879,24255.751694470353,0.08518797131773427,0.00011513021286564174,3.829430075235302e-05,15611.385494549484,2322.3046716938657,28914.549295237084,16740.61243141589,920.3600242209388,4361.295061907794,9999.999999947766,418.03286851630213,866.027929246753
-1119.2615559016806,795831.5660448681,59418.55170400147,48305.2373932591,21340.961800985166,0.08700193998877821,0.00013468536865346203,4.890791596877374e-05,15537.563175193425,2308.8998967034436,29156.757006173404,16067.158479664393,728.2039385825701,5077.38469631812,9999.999999980522,686.7940215429228,707.7635232785633
