ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-503.16994244518384,815801.4286979,58916.29833722851,51362.01316461551,46983.564870397975,10540.214168862522,10540.214168859431,0.09584563591154754,0.7369527255234648,1.0000000000006307e-08,0.0007308733248175568,15476.739383020937,2368.9634258063584,29866.179612635493,13736.99055882567,657.2304376426966,1066.145090843638,8575.208832316657,3122.1516194789738,973.9932074310686,9999.999999888738
-500.905850912604,817745.9080793834,61587.12601214655,52985.29397834654,47976.767566215094,9402.20049254654,9402.20049250973,0.0973824527273378,0.7376429269734985,1.0000000010328325e-08,0.0010574442997690217,15459.08288519282,2356.7369800573897,29704.938933810474,14447.005971081591,748.331875441947,1127.6030346327145,9521.279824364774,2336.2842463746197,1699.4766762549314,9999.999999997504
