ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-495.5732125296184,792785.9543622152,53759.47534452787,50581.10554661188,48969.999999999956,8617.314211982606,5000.000000000004,0.0822190981124463,0.723208891278349,0.0002560190563926489,0.0011409176121119585,15683.790199190153,2342.63609411661,30451.62312358808,12011.962320476534,264.8460261420215,5197.07926004625,1551.5810044477014,1350.9655039998602
-491.6023127295678,795673.1482983372,53481.790598275395,50561.66802436151,48969.99999999447,7537.697129263289,5000.000000000004,0.07971706424148509,0.7250212956198547,0.0002176037030886199,0.003822959816603687,15626.83895814497,2371.4854763056496,30451.257275776923,12285.799696930815,248.91477246320207,5289.247041999531,1686.9182940904905,1301.2257810633864
