ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-486.66261301053834,783864.9019375705,61843.33045819243,52263.286268015734,46972.586160872976,7321.248737606762,7321.248737434405,0.07751568158162375,0.7387899881803435,3.014856392076559e-07,0.007645471428742565,15792.454060901708,2388.7440329550022,29537.081512754314,14596.249545443003,831.8958641097628,1147.1521109760683,10366.172112267932,1032.6401608745825,1088.7349771005534,9999.999999971818
-484.7546496585324,776615.7533473658,64676.219303397556,54362.733455760346,48484.93863429402,9233.172053005002,8822.214551137353,0.07736523058083532,0.7347674673808016,1.1035668504718204e-06,0.0011116738102853435,15904.110666733428,2387.6469593727625,29209.434067180984,15140.111123378194,896.3192873805119,1156.3872441040714,19999.99989424465,1094.8667182404706,2343.648064074367,9999.999999966134
