ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-510.1497614310605,803082.9897756386,54120.578296738924,50695.63041479955,48969.99999947985,7778.064919631851,5000.000000000004,0.09948216907144537,0.7313307580107936,0.0003512285776106922,0.002313116662392279,15698.402370995616,2334.8562658290334,29880.197765532826,12023.153027264994,283.9433492764693,5434.923990605264,1456.8498349895544,1350.8142018040005
-523.5789784581721,799704.5735549058,53200.9637618137,50175.8344794728,48969.999999991516,9647.01410880868,5000.0000000107775,0.09924259004208859,0.7292350008583252,0.0004016846707366023,0.00041630329321312677,15756.637840470386,2338.4063175917513,29904.71436934465,11714.84891865776,239.89611608399414,5259.897521167259,1163.0133333661613,1515.9198269384344
-511.91642283696524,820198.6888678914,54814.27538515077,50800.081794917896,48969.99999999987,7573.954337719261,5000.000000001612,0.09773966028857817,0.731962441611578,0.0005534923985357755,0.0025441558522471984,15430.53956050481,2356.5299251612205,30403.7225325309,12160.647264932644,326.47689440770733,5425.162794299019,1385.0960208038152,1425.5285224475288
