ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-491.3131086947601,765054.5881685857,76166.17544734747,57606.610619011604,47272.145002383346,7658.450626589489,7658.449254561873,0.06119710535168183,0.7349550649320378,1.0000000000033911e-08,0.00370169494893778,15998.571076574563,2569.9828350009548,28455.706992920546,18076.338844120768,1617.8203412638668,7009.987025565833,1841.14862350404,1175.7637759996533
-491.784214262018,792556.2209655937,56922.20729644004,51544.130744887436,48969.99911774638,7312.35844474748,5000.000000000004,0.07937566187124041,0.7316077718865821,0.00041929447343438204,0.005491821600280997,15675.055866118506,2374.4003959997017,30225.183305515373,12956.379010336446,446.6466164382743,5459.042596367044,1655.643971102583,1367.1442424906897
