ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-495.26189230411876,772242.0118469625,54254.48185317025,50644.5727044445,48969.99598106464,7608.871936154329,5000.000000000004,0.07916144244156935,0.7291255159235718,0.00048991540087934,0.002504546000832098,15985.866271268544,2366.7064798694764,29892.086637613047,11999.137813783083,295.56491876176614,5160.663792086517,1427.9627287054614,1408.082901380064
-494.6365714344505,802488.0430940288,53033.80581466864,50250.57991518333,48969.99999999943,7553.2306166146245,5000.000000000004,0.07980002752432147,0.7319307127310026,0.0004374035108174395,0.0027923715272906865,15528.903921512461,2374.0970891542584,30677.742539211675,12232.082483176053,229.40214982795376,5329.386237209456,1415.6548714636174,1405.9238012174067
