ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-503.18536537548465,816261.7451628651,60221.420443000345,51950.22831712924,47189.39148803644,7910.673009617933,7910.673009562131,0.09386656905285409,0.738679099704042,1.5525744191624222e-06,0.002784595641955812,15461.482660963326,2386.853488713814,29797.386174452713,14085.5075418598,719.3159994028629,1130.4841340452679,9172.3493971159,1634.3144982172423,1142.4544443079149,9999.99999997482
-507.6733417935698,811925.2980803873,64633.22325361034,52538.67356462483,45849.187479666456,7665.256771323512,5000.000000132067,0.09814457794965367,0.7356975822669773,3.567668247971978e-05,0.0036285096433974107,15555.987671609057,2348.71271000134,29348.083904692045,15186.468064561484,1049.3311397900457,1117.9152696676695,6030.036839318374,9999.99999877926,421.36052498023633,9999.99999995965
