ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-486.2777125954705,793405.2677953512,62688.31952691484,52355.95754606438,46623.477068400854,8777.056599668402,8777.056500618106,0.08353730214578191,0.737112429980192,1.0000000188704894e-08,0.0013953163454575829,15675.272914001665,2328.155020357214,29685.391521874157,14882.115886639496,899.1079270839876,1108.9293606779972,6731.238705040286,4650.175601732382,894.9601645820145,9999.999999922187
-489.6405627988794,792925.2196004699,53885.639134427365,50687.12822760274,48936.48355842572,7674.723651967724,5000.000000000004,0.0813699881906737,0.734472558755553,9.41149634647982e-05,0.0033099289729021128,15673.823325209938,2352.5168467157814,30200.840652703435,12611.205368796978,274.22120919229906,1241.003258656595,5530.313249122472,9999.999999998836,1735.777672982946,9999.999999952883
