ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-495.629493014487,804855.9743420987,53371.26438784336,50373.79761506254,48969.99999993619,7857.968209851562,5000.000000000004,0.07985938781193261,0.7255845217959747,0.0004336439822460724,0.0017886992226358405,15493.300481616852,2373.523381483561,30847.60795625404,12077.941654278353,246.85098934091496,5189.350488963788,1446.6748160839365,1414.4387712662042
-506.1621947588317,799769.1141136432,58020.325307927465,51273.304515499345,48969.629152303925,8483.505247767067,5000.000000000119,0.07856691837648391,0.7350123790235252,0.0006763855192656759,0.00049652962691155,15569.554974849336,2387.0353655071917,30632.208682203218,12769.197766770218,524.981987614285,5292.286004777022,1282.3841039956844,1599.7930754936872
-492.05010286578795,803035.7561973381,53917.57682562475,50632.76833468401,48969.99804184946,7497.375311822574,5000.000000000004,0.08153423346564787,0.7303180501419693,0.00031919166004559595,0.00376392841307786,15524.624941907414,2354.334186137464,30652.505563856877,12316.497514592347,274.8879844474943,5373.224573782041,1602.3768262523665,1335.9629195271912
