ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1127.7390195650237,843518.0832950522,64409.74036047817,47256.46854971224,29502.117365757993,0.09030216620738715,0.0001142548360745112,3.626288343483531e-05,14828.166474775531,2282.984086574209,30718.70970757205,16083.404654783884,1080.4658171356175,3229.599847521389,9999.999999980024,508.75858050378116,1158.1324865726167
-1117.7189150873344,824317.8113549142,65282.2699318593,47338.19516994138,21528.604163337324,0.07688370490281218,0.00013803792169288795,4.748387838737805e-05,15057.50528365485,2428.2190200991668,29844.12657058643,17907.608427907915,1176.309725413552,4860.935940861492,9999.999999909094,516.8143847638762,724.4836315503859
